,주차장id,주차장이름,주소,경도,위도
2839,23893949,화곡7-1공영주차장,서울 강서구 화곡동 370-63,126.839159088601,37.5360159871525
2893,1541359043,마곡7임시 공영주차장,서울 강서구 마곡동 308-4,126.82625462204858,37.57129065387408
2894,983160228,라이품 공영주차장 입구,서울 강서구 가양동 1457-1,126.84160881356,37.5717672547626
2922,26536338,공항2구역임시 공영주차장,서울 강서구 공항동 701,126.81642949246958,37.55683373413943
2923,550780581,방화로 노상공영주차장,서울 강서구 공항동 796,126.816266716068,37.5539881341667
2929,1865444622,공항중학교 공영주차장,서울 강서구 공항동 12-3,126.81459452891538,37.56292970715358
2931,242886117,방화2동 주민센터 주차장,서울 강서구 방화동 645-11,126.806727567359,37.5666814475588
2932,1014687377,방신전통시장노상공영주차장,서울 강서구 방화동 578-8,126.81308278404,37.5718291498828
2933,11512430,개화산공영주차장,서울 강서구 방화동 845,126.805225711102,37.5722642421011
2934,328576994,개화산역 공영주차장,서울 강서구 방화동 516-2,126.804451850423,37.5721043878949
2937,139124925,개화역환승주차장,서울 강서구 개화동 663,126.79846718742357,37.577094835694176
2938,26536213,방화역 서 공영주차장,서울 강서구 방화3동 829-1,126.812180768022,37.5776202051034
2939,26536129,방화동주차장,서울 강서구 방화동 830-4,126.81331477517045,37.57729674541918
2953,1795434863,강서개화나들목앞 공영주차장,서울 강서구 방화동 748,126.81925588321901,37.58524013160729
2957,1398975223,김포고촌물류단지 노상공영주차장,경기 김포시 고촌읍 전호리 755,126.790879684273,37.5906091285616
2985,34450768,행주산성 부설주차장 상,경기 고양시 덕양구 행주외동 62-8,126.824870464804,37.6001825186179
2986,26355406,행주산성 제2주차장,경기 고양시 덕양구 행주외동 61,126.823669136813,37.6005951851627
2987,1755531772,행주산성 부설주차장 하,경기 고양시 덕양구 행주외동 60,126.823700929384,37.600559193072
2992,26229688,화곡1동 달구지길 노상공영주차장,서울 강서구 화곡동 361-2,126.83829334043405,37.533487500190354
3018,11475870,신도림역 환승공영주차장,서울 구로구 구로동 1-4,126.89135016276498,37.507114617380644
3019,11475909,구로5동마을 공동공영주차장,서울 구로구 구로동 549-73,126.885995327688,37.5008592986612
3020,26536744,문래동공영주차장,서울 영등포구 문래동5가 3,126.887831303621,37.5163907673055
3021,25612194,벽산디지털밸리앞 노상공영주차장,서울 영등포구 문래동5가 12-1,126.88573875016492,37.514866967037854
3022,25632664,삼환아파트앞 노상공영주차장,서울 영등포구 문래동4가 46-1,126.88971224287056,37.51418778337604
3023,17746586,문래근린공원 공영주차장,서울 영등포구 문래동3가 60-2,126.893701311717,37.5152357036917
3024,26536905,도림동공영주차장,서울 영등포구 도림동 226-13,126.896769412106,37.5083115066677
3025,27156720,제방도로 노상공영주차장,서울 구로구 구로동 56-1,126.89277491770268,37.50021331878251
3026,1376616210,구로아트밸리공영주차장,서울 구로구 구로동 102,126.889958203645,37.4968887197583
3027,226047629,대림운동장공영주차장,서울 영등포구 대림동 780,126.894194685338,37.4990649155548
3028,11475946,구로구청 주차장,서울 구로구 구로동 435,126.887618812858,37.4951556844258
3029,1533371729,도림고가노상공영주차장,서울 영등포구 문래동1가 39-1,126.89751377178078,37.512339643475194
3030,11475953,고척1동 마을공영주차장,서울 구로구 고척동 52-54,126.863894736524,37.5023135513941
3031,20516222,문래1동 공영주차장,서울 영등포구 문래동3가 54-12,126.89723621677572,37.51348547912755
3033,1703035972,철산동 삼각주마을 제1공영주차장,경기 광명시 철산동 9-159,126.868894353915,37.4940335567525
3034,27132974,가마산고가밑 공영노상주차장,서울 구로구 구로동 414-13,126.88249315457608,37.49276032695402
3035,1131980233,철산동 삼각주마을 제2공영주차장,경기 광명시 철산동 629-4,126.869043663997,37.4940084941761
3036,1179649364,철산동 삼각주마을 제3공영주차장,경기 광명시 철산동 629-4,126.869043663997,37.4940084941761
3037,17174722,하늘공원주차장,서울 구로구 가리봉동 1-11,126.880796801608,37.487176888232
3038,27141641,가산디지털서측 공영주차장,서울 금천구 가산동 515-23,126.87931537506391,37.48589955742212
3039,11475878,구로4동공동주차장,서울 구로구 구로동 741-44,126.88698476093198,37.489676958062965
3040,25623464,가산디지털단지역환승 노상공영주차장,서울 금천구 가산동 5-61,126.88175039852833,37.48404414129923
3041,26536664,구로2동공영주차장,서울 구로구 구로2동 317-187,126.88832548126,37.491422582764
3045,1749723558,견인보관소 공영주차장,서울 금천구 가산동 614-34,126.875801206102,37.4831712675446
3046,8184458,광북공영주차장,경기 광명시 철산동 63,126.86561672567593,37.48676865894671
3047,20516122,목감천공영주차장,경기 광명시 광명동 12-65,126.861642037573,37.489992380034
3048,27199541,구로디지털단지역 노상공영주차장,서울 구로구 구로동 810-2,126.90208870197377,37.48485022734939
3049,26536986,구로3동마을 공영주차장,서울 구로구 구로동 797-1,126.88840286542,37.4850110866596
3051,1326437670,구로리공원지하 공영주차장,서울 구로구 구로동 139-82,126.89162526778385,37.49127698966673
3053,469035388,가리봉통합지원센터 공영주차장,서울 구로구 가리봉동 118-11,126.889798453812,37.4824688505355
3054,20514707,대림공영주차장,서울 구로구 구로동 125-28,126.89405703456042,37.49323708336674
3055,27133339,대림역 노상공영주차장,서울 영등포구 대림동 808-24,126.89547331895506,37.492856318059175
3057,26536929,대림2동 공영주차장,서울 영등포구 대림동 1072-25,126.899849906338,37.4916815921612
3059,1002764945,구로디지털단지역 환승공영주차장,서울 영등포구 대림동 1064-3,126.902332130634,37.4854613122897
3066,1450767051,대림역2 노상공영주차장,서울 구로구 구로동 71-11,126.893895646677,37.4954119684375
3067,221643842,구로리공원 공영주차장 전기차충전소,서울 구로구 구로동 139-82,126.89175222136222,37.491063567384124
3068,182851156,구로 4동 공영주차장 전기차충전소,서울 구로구 구로동 741-21,126.887260314435,37.4899078791841
3078,26536822,대림3동공영주차장,서울 영등포구 대림동 745-1,126.900248480021,37.4980754718544
3085,85680255,고척 1동 마을공영 주차장,서울 구로구 고척동 52-54,126.863890225897,37.5023063381562
3086,1007927443,고척리본타운 공영주차장,서울 구로구 고척동 156,126.857480307572,37.5051792911521
3087,18071139,고척근린공원 지하주차장,서울 구로구 고척동 산 9-14,126.85251980961863,37.504054154412444
3090,20512958,개봉1동 노외주차장,서울 구로구 개봉동 134-8,126.851097282338,37.4999591040324
3101,27125377,개봉역중앙 공영주차장,서울 구로구 개봉동 403-10,126.85619720176503,37.49427827349051
3102,27122843,노상 공영 주차장,서울 구로구 개봉동 403-31,126.85605532721561,37.49337258935303
3104,650729801,광명전통시장 공영주차장,경기 광명시 광명동 102-4,126.856111527313,37.4823488342608
3105,205003943,철산1동 노외공영주차장,경기 광명시 철산동 56-25,126.863653144019,37.4883945294981
3106,1136532804,광명1동 파란마음 공영주차장,경기 광명시 광명동 10-34,126.862415212295,37.4876650804847
3107,26928253,가구문화거리 공영주차장,경기 광명시 광명동 92-10,126.856296128682,37.4827779387604
3109,735108101,광명1동하얀마음 공영노외주차장,경기 광명시 광명동 72-8,126.861141589174,37.4842397616392
3110,2003120903,목감천변 노상공영주차장,경기 광명시 광명동 158-186,126.853998139225,37.482473283754
3113,27076649,광명사거리 공영주차장,경기 광명시 광명동 158-900,126.851586000189,37.4792978283442
3120,27504952,패션문화거리공영주차장,경기 광명시 광명동 158-524,126.85452867300141,37.47825271395283
3125,1008672468,광명패션문화의거리공영주차장,경기 광명시 광명동 158-607,126.856509780473,37.4774766648615
3126,2107285009,광명3동넝쿨길주차장,경기 광명시 광명동 126-43,126.859160741495,37.4793863888825
3127,23371092,천왕역공영주차장,서울 구로구 오류동 174-10,126.839164204996,37.4872464809899
3129,20566262,뜨락주차장,경기 광명시 광명동 35-16,126.859166657149,37.4786439648303
3130,20514119,광명4동 꿈동산공영주차장,경기 광명시 광명동 158-279,126.859291482073,37.477191687378
3131,20519505,오류1동 텃골공영주차장,서울 구로구 오류동 6-11,126.839187271184,37.4954745039089
3145,27072025,온수역 노상공영주차장,서울 구로구 온수동 51,126.824065348577,37.4918345115607
3147,20590185,온수역북단 공영주차장,서울 구로구 온수동 18-4,126.822050949044,37.4925198632931
3150,296089321,역마2길 주차장,경기 부천시 역곡동 17-1,126.816937522711,37.4878988976753
3152,671652565,한아름 노외 주차장,경기 부천시 괴안동 182-4,126.819206903243,37.4845974983338
3153,1272531058,GS타임즈 푸른수목원(폐점)주차장,서울 구로구 항동 81-1,126.82356065021,37.4818974535299
3154,83588000,부일노외 주차장,경기 부천시 역곡동 221-24,126.816069598498,37.4877101402601
3155,20565378,역마노외공영주차장,경기 부천시 역곡동 113-1,126.815708613964,37.4873671951369
3156,1666410618,노상공영주차장,경기 부천시 역곡동 257-4,126.812570856584,37.488746205287
3164,1128513154,만승뒤(협동봉제) 노상공영주차장,서울 금천구 가산동 60-7,126.88861651523482,37.47894930351948
3165,1933759174,SJ테크노빌앞 공영노상주차장,서울 금천구 가산동 60-35,126.88386961273223,37.479424070029744
3166,462455643,우리은행옆 노상공영주차장,서울 금천구 가산동 143-44,126.8898743631019,37.477739526481066
3169,8126823,가산동공영주차장,서울 금천구 가산동 148-28,126.895469723067,37.476771519082
3170,257076102,BYC노상공영주차장,서울 금천구 가산동 371-27,126.88354148435651,37.47667657064677
3172,20576464,패션거리 공영주차장,서울 금천구 가산동 219-24,126.888634305165,37.4753416795568
3173,513301314,LG텔레콤 노상공영주차장,서울 금천구 가산동 60-32,126.8884343701151,37.47522886476637
3205,842933271,광명5동한진1길 노외공영주차장,경기 광명시 광명동 207-24,126.850648857636,37.4775378786565
3218,569490701,노상공영주차장,경기 부천시 역곡동 259-1,126.807507041433,37.4858287125815
3219,1431720585,역마1길 주차장,경기 부천시 역곡동 329-4,126.806772201102,37.4835939164008
3221,843512522,성심고가 옆 주차장,경기 부천시 역곡동 47-10,126.805519869716,37.4834296803382
3223,2724643,진주노외 주차장,경기 부천시 괴안동 40-10,126.805741928525,37.4797611427711
3225,20576487,가산동금천교 공영주차장,서울 금천구 가산동 677,126.887635346743,37.4659954564806
3226,26336084,가산동공영주차장 개방화장실,서울 금천구 가산동 148-28,126.89558159554619,37.47680855937925
3229,25612379,서부간선도로 노상공영주차장,서울 금천구 가산동 345-75,126.88087032755973,37.472202197456944
3232,27167230,대륭2차앞 공영주차장,서울 금천구 가산동 345-48,126.883079703517,37.4704780690628
3237,1457827457,모아래노상공영주차장,서울 금천구 가산동 237-42,126.89042011280222,37.47253219899359
3238,25612607,덕성엔엠피 노상공영주차장,서울 금천구 가산동 345-15,126.88392287222682,37.472766564679034
3239,27416965,독산1동 공영주차장,서울 금천구 독산동 1006-94,126.894749189462,37.4649460218235
3240,26332189,독산1동공영주차장 개방화장실,서울 금천구 독산동 1006-94,126.894803457134,37.4649388620566
3241,987344048,우시장 임시공영 노외주차장,서울 금천구 독산동 293-17,126.895562584058,37.4669091453174
3242,20576494,공영주차장,서울 금천구 독산동 297-20,126.894027679728,37.4731914246379
3243,27160581,사조냉장공영노상주차장,서울 금천구 독산동 303-2,126.891326025805,37.47147705193515
3244,25627012,노상공영주차장,서울 금천구 독산동 1082-4,126.89037829272458,37.46710807815545
3245,20513998,금천구공영주차장,서울 금천구 독산동 152-13,126.897220737092,37.4727905927309
3246,867392272,가산중학교 뒤 노상공영주차장,서울 금천구 독산동 330-7,126.8933779543031,37.468995736959826
3247,1357506219,신천지예식장 노상공영주차장,서울 금천구 독산동 151-1,126.8972026592151,37.47278336892593
3248,1202809181,가산중학교 앞 노상공영주차장,서울 금천구 독산동 294-8,126.894968874875,37.4687043333329
3249,1417111113,노상공영주차장,서울 금천구 독산동 152-13,126.896785433732,37.472838867831
3250,1641761399,삼환아파트 노상공영주차장,서울 금천구 독산동 1004-6,126.8918032530532,37.46508391898476
3251,25625525,두산공원노상공영주차장,서울 금천구 독산동 297-20,126.89404218149741,37.47332929214367
3252,27062399,독산동금천교 노상주차장,서울 금천구 독산동 1081-4,126.889913266139,37.4666319121703
3253,27021424,노상주차장 메이퀸웨딩컨벤션뒤,서울 금천구 독산동 152-3,126.89743416690197,37.472133040913484
3254,17755420,독산2동공영주차장,서울 금천구 독산동 1050-17,126.900027183449,37.4638657873868
3255,261225959,독산2동 공영주차장,서울 금천구 독산동 376-11,126.906269360293,37.4671857231175
3256,983751172,그린존 독산2동 공영주차장,서울 금천구 독산동 1050-17,126.900040134854,37.463901568491
3257,17755445,독산3동공영주차장,서울 금천구 독산동 898-24,126.906342169523,37.479498080935
3258,26333399,독산3동공영주차장 개방화장실,서울 금천구 독산동 161-23,126.899270016313,37.4721652545133
3259,17754662,독산3동 다목적공영주차장,서울 금천구 독산동 971,126.902027397942,37.4763806943337
3260,20515278,독산본동공영주차장,서울 금천구 독산동 982-6,126.89890117450469,37.474071476392794
3261,26537071,구룡공영주차장,서울 금천구 독산동 964,126.902861906648,37.4779959919489
3262,26336337,구룡공영주차장 개방화장실,서울 금천구 독산동 964,126.902753517385,37.4778841776554
3263,26335702,다목적공영주차장 개방화장실,서울 금천구 독산동 971,126.901954845726,37.4765320037296
3264,1278686942,그린존 독산3동 공영주차장,서울 금천구 독산동 898-24,126.906509527632,37.4794729852255
3265,26617293,독산4동공영주차장,서울 금천구 독산동 187-40,126.904514373894,37.4694377456564
3266,189852046,그린존 독산4동 공영주차장,서울 금천구 독산동 187-40,126.9045053395912,37.46943053027204
3267,20518474,시흥1동공영주차장,서울 금천구 시흥동 555-3,126.896477625438,37.450931403335
3268,44723731,현대시장 공영주차장,서울 금천구 시흥동 848-31,126.904836680158,37.4577392740848
3269,20514001,금천구청 주차장,서울 금천구 시흥동 1020,126.895465460794,37.4571006478102
3270,20518475,시흥2동공영주차장,서울 금천구 시흥동 243-12,126.913226565139,37.4509160549118
3271,231131846,시흥2동주민센터 주차장,서울 금천구 시흥동 267-9,126.914611338091,37.4496304162832
3272,20513382,시흥3동공영주차장,서울 금천구 시흥동 942-6,126.905791188851,37.442866109596
3273,20518477,시흥4동공영주차장,서울 금천구 시흥동 704-56,126.90837718745026,37.4591530571013
3274,26536601,시흥4동삼성공영주차장,서울 금천구 시흥동 171-1,126.90901776939997,37.45472507601173
3275,20518478,시흥4동 효봉공영주차장,서울 금천구 시흥동 3-129,126.910954598311,37.4607462143844
3276,26331007,삼성공영주차장 개방화장실,서울 금천구 시흥동 171-1,126.909022455047,37.4545890266923
3277,1137268757,시흥제4동공영주차장 전기차충전소,서울 금천구 시흥동 704-56,126.909351358851,37.4592610287958
3278,26333313,효봉공영주차장 개방화장실,서울 금천구 시흥동 3-129,126.910936517731,37.4607425967119
3279,17568696,남부여성발전센터 공영주차장,서울 금천구 시흥동 산 139-2,126.905734466987,37.4628541370182
3280,651543564,그린존 시흥동 효봉공영주차장,서울 금천구 시흥동 3-129,126.910981806768,37.4606777579825
3281,647351683,피플존 남부여성발전센터 공영주차장,서울 금천구 시흥동 산 139-2,126.906045889267,37.4632940786149
3282,20590080,시흥5동공영주차장,서울 금천구 시흥동 917-5,126.908833819722,37.4498423441565
3283,1420395211,시흥5동 공영주차장,서울 금천구 시흥동 929-4,126.909401849251,37.4473884196746
3284,484981750,시흥5동새뜰공영주차장,서울 금천구 시흥동 211-12,126.911139322412,37.4536499798905
3287,20519172,여의도공원앞2 노상공영주차장,서울 영등포구 여의도동 2-11,126.9225337850671,37.52719461576932
3288,27105899,경호빌딩앞 공영주차장,서울 영등포구 여의도동 2-5,126.92592999865,37.5237297387499
3289,20588605,한진해운앞노상주차장,서울 영등포구 여의도동 2-3,126.92543998693382,37.522772565907275
3290,27164499,여의도공원 공영주차장,서울 영등포구 여의도동 2,126.917540371037,37.523954835844
3291,1307433776,KBS별관옆공영주차장,서울 영등포구 여의도동 4-4,126.93020364222446,37.51912371293813
3292,20519174,여의도백화점앞 노상공영주차장,서울 영등포구 여의도동 3-5,126.92734456382743,37.52088344943342
3293,20577297,한국거래소앞 노상공영주차장,서울 영등포구 여의도동 33,126.928921928458,37.522787326721
3294,20562673,원효대교남단 노상주차장,서울 영등포구 여의도동 5,126.937085275299,37.5224063282755
3295,20519173,여의도공원앞3 공영주차장,서울 영등포구 여의도동 12,126.92462107894663,37.52940972734012
3296,1190950870,여의도한강공원 제4주차장,서울 영등포구 여의도동 19,126.91311112921444,37.526223987477465
3297,1409536755,호성빌딩앞 노상주차장,서울 영등포구 여의도동 44-22,126.929164071515,37.5203331409795
3298,20512682,KBS별관뒤 공영주차장,서울 영등포구 여의도동 4-5,126.92850025552056,37.51893798844406
3299,25627326,MBC방송국뒤노상공영주차장,서울 영등포구 여의도동 3-1,126.93023820635544,37.52452344202612
3300,20514585,당산1동공영주차장,서울 영등포구 당산동3가 6-1,126.899607954474,37.5237499419853
3301,25620337,영등포구청역 공영주차장,서울 영등포구 당산동3가 370-4,126.89551389784843,37.524438264416744
3302,18086336,영등포구청별관 공영노외주차장,서울 영등포구 당산동3가 560,126.89418833485708,37.52840068688556
3303,27138985,당산근린공원공영주차장,서울 영등포구 당산동3가 385-1,126.89545410275767,37.52610065614674
3304,853635187,당산노외공영주차장,서울 영등포구 당산동3가 2-1,126.899541289165,37.5262222346342
3305,20577083,교보생명앞 노상공영주차장,서울 영등포구 당산동2가 21-1,126.89245798489671,37.520906391774936
3306,1473890572,교보생명옆 노상공영주차장,서울 영등포구 당산동2가 21-1,126.892545728249,37.5212488525808
3307,1939654904,당산노외 공영주차장 전기차충전소,서울 영등포구 당산동3가 2-1,126.899541289165,37.5262222346342
3308,315708139,영등포구청역 공영주차장 전기차충전소,서울 영등포구 당산동3가 370,126.895144719865,37.5248705143706
3309,999556526,당산근린지하공영주차장 전기차충전소,서울 영등포구 당산동3가 385,126.89576941946423,37.52551258067486
3310,1093562739,쏘카존 당산1동 공영주차장,서울 영등포구 당산동3가 6-1,126.89960908693433,37.52374904194574
3311,27097622,그린존 당산노외 공영주차장,서울 영등포구 당산동3가 4-2,126.899482254139,37.5263771567043
3312,27097326,그린존 영등포구청역 공영주차장,서울 영등포구 당산동3가 370-3,126.89555745662,37.5241861185728
3313,1263068607,피플존 영등포구청역 지하공영주차장,서울 영등포구 당산동3가 556-1,126.894344421391,37.5244156961595
3314,390110716,피플존 영등포구청역 4번출구(당산노외 공영주차장),서울 영등포구 당산동3가 92-15,126.898979746422,37.5265353042551
3315,17747713,당산2동공영주차장,서울 영등포구 당산동 121-105,126.90778480148559,37.528230083508596
3316,27199446,당산고가밑 노상공영주차장,서울 영등포구 당산동5가 11-39,126.90084076800099,37.53248799474966
3317,1309577927,양화당산철교밑 공영주차장,서울 영등포구 당산동 95-1,126.903997867449,37.5373686198394
3330,16904074,영남주차장,서울 영등포구 영등포동4가 123,126.90254127193,37.5194203789628
3335,26536611,양평2동청사 공영주차장,서울 영등포구 양평동4가 96,126.89401284292185,37.53649241737246
3336,1962806767,양평2치안센터 주차장,서울 영등포구 양평동4가 172-1,126.895833805131,37.537785170711
3338,1626118775,양화4주차장,서울 영등포구 양화동 1-1,126.89096574164,37.5458960770727
3339,491681403,양화씨앤한강랜드 앞 공영주차장,서울 영등포구 양화동 1-4,126.891762141052,37.5452787246271
3340,20577273,양평2동01구역 거주자우선주차장,서울 영등포구 양평동6가 86-1,126.890148519295,37.5437293184292
3350,25612154,신길1동공영주차장,서울 영등포구 신길동 119-6,126.918609612865,37.510227891629
3351,26536707,신길역환승 공영주차장,서울 영등포구 신길동 54-23,126.917508228249,37.5161593370417
3352,1559247594,경부제3녹지공영주차장,서울 영등포구 신길동 69-39,126.9234451292871,37.513279221446204
3353,20577144,대신시장 노상공영주차장,서울 영등포구 신길동 116-15,126.91807605553016,37.51098977238868
3354,27194241,성애병원앞 노상공영주차장,서울 영등포구 신길동 470-3,126.9220201949067,37.51195471447721
3355,20515225,도림초교공영주차장,서울 영등포구 신길동 299-1,126.90639460924146,37.50814563229086
3356,17745423,신길4동1동1마을공원 지하공영주차장,서울 영등포구 신길4동 232-20,126.911731899651,37.5071739531014
3357,20518500,신길4동노외주차장,서울 영등포구 신길동 236-10,126.912046255213,37.5053000974024
3358,20518502,신길6동노외주차장,서울 영등포구 신길동 3203,126.91122167624,37.5025171763696
3359,26536557,신길5동 공영주차장,서울 영등포구 신길동 400-1,126.904762209935,37.5021805752728
3360,26537040,영등포본동 제1공영주차장,서울 영등포구 영등포동 592-10,126.909185170093,37.514401680167
3361,20519342,영등포공원 공영주차장,서울 영등포구 영등포동 582-3,126.910466295072,37.5138115998034
3362,20590737,영등포본동제2공영주차장,서울 영등포구 신길동 186-355,126.91417242911,37.5132557285753
3363,1004087068,영등포동 제3공영주차장,서울 영등포구 영등포동4가 442-6,126.902746798771,37.517946507579
3364,27149354,신풍로노상공영주차장,서울 영등포구 신길동 3859,126.9122978644076,37.5000104815139
3368,20577230,해군본부앞 공영주차장,서울 영등포구 신길동 812,126.92110074649266,37.50432169344028
3381,1714140759,영등포여자고등학교 지하공영주차장,서울 영등포구 신길동 184-3,126.91552819425041,37.515634454588294
3383,1766437824,신길환승5호선 공영주차장,서울 영등포구 영등포동1가 35,126.915055307161,37.51769561104502
3384,25612152,신길7동공영주차장,서울 영등포구 신길동 1175,126.922235562821,37.5082373124505
3391,683147946,보라매공원 공영주차장,서울 동작구 신대방동 722,126.918844507382,37.4948911376569
3393,26537016,대림1동공영주차장,서울 영등포구 대림동 834-1,126.901598417292,37.4931462967214
3397,25626531,대림어린이공원 지하공영주차장,서울 영등포구 대림동 870,126.903288155468,37.4911330404247
3398,17561498,보라매공원 동문주차장,서울 동작구 신대방동 722,126.92293361380194,37.49372707213066
3399,20589673,서광공영주차장,서울 동작구 신대방동 607-45,126.907841215854,37.4887940607213
3400,1171138744,신대방역 공영주차장,서울 동작구 신대방동 643-1,126.913149184391,37.487526760142
3405,555478058,대림어린이공원 공영주차장 전기차충전소,서울 영등포구 대림동 870,126.90326666403904,37.49113842887261
3406,1061325065,그린존 대림어린이공원 공영주차장,서울 영등포구 대림동 870,126.903270016817,37.4911690658606
3409,26339335,쏘카존 구로디지털단지역 (공영주차장),서울 구로구 구로동 810-3,126.90245778320028,37.48534788908396
3410,909574240,피플존 구로디지털단지역 1번출구(공영주차장),서울 영등포구 대림동 1101-7,126.900182339464,37.4865929835435
3414,502687209,대림운동장 공영주차장 전기차충전소,서울 영등포구 대림동 780,126.894208266069,37.4990577196706
3415,2122080926,그린존 대림3동 공영주차장,서울 영등포구 대림동 745-1,126.900307414386,37.4979782129475
3420,27072638,영등포로터리공영주차장,서울 영등포구 영등포동1가 97-4,126.911565212333,37.5180831838251
3421,20517642,서울시주차장,서울 영등포구 영등포동3가 36,126.9117370139873,37.51819864072662
3422,869140923,노상공영주차장,서울 영등포구 영등포동3가 36,126.911497227347,37.518180441235
3425,25612253,중마루공원앞 공영주차장,서울 영등포구 영등포동2가 222-2,126.91068020374237,37.520345837166545
3426,26536994,영등포동제1공영주차장,서울 영등포구 영등포동2가 230,126.91009921832946,37.5209112260581
3429,2036021262,영등포 영남 공영주차장,서울 영등포구 영등포동4가 123,126.902586453841,37.5194708723932
3438,26200693,영등포동 제2공영주차장,서울 영등포구 영등포동7가 29-122,126.908599140716,37.5237680543769
3442,56816290,노상공영주차장,서울 영등포구 영등포동7가 56-2,126.90216410134,37.5241232999511
3453,27427970,SK리더스뷰도로변 노상공영주차장,서울 영등포구 문래동3가 55-13,126.89889435069945,37.51688189103531
3454,1750726515,문래공영차고지,서울 영등포구 문래동5가 8-1,126.886557034708,37.5152939303688
3455,20589369,동작구청 주차장,서울 동작구 노량진동 47-2,126.93956411783093,37.512205561793216
3456,27109027,상도2동 새마을금고앞 거주자우선주차장,서울 동작구 상도동 26-71,126.93799127889,37.5047723588898
3457,27132389,노상거주자우선주차장,서울 동작구 대방동 17-1,126.932436079819,37.5096635705678
3458,20515266,도화공영주차장,서울 동작구 상도동 244-181,126.93497160734259,37.49954129841674
3459,1075952894,여의도한강공원 제5주차장,서울 영등포구 여의도동 63,126.93474946693172,37.516991835133844
3460,20515964,매실 거주자우선주차장,서울 동작구 상도동 335-7,126.929379654127,37.5028321649631
3461,20514749,대방생태공영노외주차장,서울 동작구 대방동 395-1,126.926600171454,37.5001490776542
3464,1695955179,진주아파트옆1 공영주차장,서울 영등포구 여의도동 54,126.93264366677163,37.51905755439998
3466,20518520,구릉주차장,서울 동작구 신대방동 351-14,126.927465536781,37.4987440427722
3467,20517856,성대거주자우선주차장,서울 동작구 상도동 256-187,126.933958240438,37.497075583206
3468,27206911,대방거주자우선주차장,서울 동작구 대방동 391-269,126.925499764589,37.501330508436
3469,510534999,진주아파트옆 2공영주차장,서울 영등포구 여의도동 54,126.932833899336,37.5188414219957
3470,27427946,청석거주자우선주차장,서울 동작구 상도동 54-27,126.952970351357,37.5039251190512
3480,17100658,보라매 제1공영주차장,서울 관악구 봉천동 산 110-4,126.934553733369,37.488537971592
3481,1921555021,빙수골 장미 공영주차장,서울 동작구 상도동 301-132,126.9340475731989,37.493222928414355
3482,19122154,당곡중학교공영주차장,서울 관악구 봉천동 682,126.93253020248018,37.49179397532293
3513,20594711,보라매노외공영주차장,서울 동작구 신대방동 395-61,126.92279829826701,37.49116001464796
3514,20514386,노상공영주차장,서울 관악구 봉천동 976-13,126.929469672583,37.4888882409082
3530,20588438,한누리공영주차장,서울 동작구 사당동 1046-1,126.977076856817,37.4773957827876
3531,27022020,사당1동 나블럭 거주자우선 주차장,서울 동작구 사당동 1099,126.977365533311,37.479868208163
3532,26864868,방배복개도로제2지역 공영노상주차장,서울 서초구 방배동 493-5,126.98258606899566,37.48220180524806
3533,1472469823,남성사계시장 공영주차장,서울 동작구 사당동 139-67,126.98026003861646,37.48774894830364
3534,27219807,방배복개도로제1지역 공영주차장,서울 서초구 방배동 493-3,126.98267864796465,37.47787787586496
3535,25620365,은행나무골 거주자우선주차장,서울 동작구 사당동 297-1,126.971621641635,37.4811391930308
3536,23371032,사당역 공영유료주차장,서울 서초구 방배동 506-9,126.98330432520129,37.47573806798378
3537,26536752,남현제1공영주차장 (2021년11월예정),서울 관악구 남현동 1063-1,126.97928868472161,37.47572391719888
3538,20514326,남현동 제2공영주차장,서울 관악구 남현동 1066-1,126.977271889729,37.4754892839198
3539,1634272074,서울교통공사 사당별관 부설주차장,서울 서초구 방배동 447-7,126.98563084740962,37.47631051502527
3540,814150768,방배1동공영주차장,서울 서초구 방배동 328-1,126.9925635211517,37.485623083086416
3541,26564913,서초구립중앙로 공영주차장,서울 서초구 방배동 977-17,126.9920302018452,37.48222083990963
3542,1302769926,노상공영주차장,서울 서초구 방배동 765-1,126.983085151455,37.4951367464176
3543,20576813,방배중앙로 노상공영주차장,서울 서초구 방배동 760-3,126.98599710690176,37.49467310890687
3544,10286429,동작동갯마을 공영주차장,서울 동작구 동작동 102-80,126.982521845675,37.4958061124791
3550,8208503,행운동제1공영주차장,서울 관악구 봉천동 1677-10,126.96065083416015,37.47989986428995
3554,569768436,인헌시장노상공영주차장,서울 관악구 봉천동 1693-48,126.96384543022,37.4761616958356
3558,17100671,낙성대 제1공영주차장,서울 관악구 봉천동 1693-44,126.95871649575652,37.4776511860345
3572,25624289,낙성대 제2공영주차장,서울 관악구 봉천동 738-32,126.96004438808527,37.47437106608251
3586,403634333,관악구청 지하주차장,서울 관악구 봉천동 1570-1,126.95184249882,37.4779576305798
3589,16765131,이수공영주차장,서울 서초구 방배동 761-3,126.98539746206234,37.49627772943819
3607,20518522,신대방공영주차장,서울 관악구 신림동 534,126.91335178593,37.4873494103711
3609,17089615,신사동 제1공영주차장,서울 관악구 신림동 511-1,126.91552370491694,37.4844839757571
3614,17100710,조원동제2공영주차장,서울 관악구 조원동 1675-8,126.903017520688,37.4835571456393
3615,563903855,조원동제3공영주차장,서울 관악구 신림동 1653-7,126.904650847847,37.483028682134
3616,1989408300,노상 공영주차장,서울 관악구 신림동 1675-8,126.903017520688,37.4835571456393
