자치구,행정동,사업장명,경도,위도
중구,신당동,유락경로당,127.0216332,37.56342866
중구,신당동,한진그랑빌행복경로당,127.025987,37.56346877
중구,신당동,한진그랑빌경로당,127.025987,37.56346877
강서구,등촌동,부영아파트경로당,126.843641,37.56355785
서대문구,연희동,연희궁경로당,126.932544,37.56356589
동대문구,장안동,장안3동경로당,127.0680845,37.56370194
동대문구,장안동,장안3동경로당,127.0680845,37.56370194
강서구,공항동,산우물 경로당,126.814683,37.56373119
중구,충무로5가,묵정경로당,126.9998001,37.5637805
서대문구,북아현동,능안경로당,126.9565559,37.56378223
성동구,마장동,마장제6경로당,127.0444334,37.56382115
강서구,등촌동,동성아파트경로당,126.8457989,37.56386964
강동구,강일동,강일리버파크6단지경로당,127.1763963,37.56394362
성동구,하왕십리동,구립제일경로당,127.0286232,37.56395939
강동구,고덕동,래미안힐스테이트고덕(여)경로당,127.1559393,37.56416612
강동구,고덕동,래미안힐스테이트고덕(남)경로당,127.1559393,37.56416612
강동구,고덕동,고덕2단지경로당,127.1559393,37.56416612
강동구,고덕동,고덕현대아파트경로당,127.1559393,37.56416612
강동구,고덕동,고덕아이파크경로당,127.1559393,37.56416612
마포구,성산동,백합경로당,126.901199,37.56435147
중구,신당동,신당5동경로당,127.0192057,37.56435656
성동구,도선동,도선장수,127.0349366,37.56439395
성동구,마장동,일송경로당,127.0399902,37.5644146
성동구,사근동,사근제2경로당,127.0470816,37.56442019
마포구,연남동,느티나무경로당,126.9220232,37.56447761
마포구,연남동,연서경로당,126.9220232,37.56447761
마포구,연남동,코오롱하늘채@경로당,126.9204214,37.56449961
서대문구,충정로2가,경서경로당,126.9653834,37.56456019
중구,인현동2가,충무경로당,126.9966869,37.5645818
강서구,등촌동,등촌동월드메르디앙(아)경로당,126.8472241,37.56460535
광진구,중곡동,중곡1동경로당,127.0792373,37.56465797
성동구,행당동,두산아파트경로당,127.0373261,37.56471181
성동구,용답동,용답제2경로당,127.0517492,37.56477575
강동구,강일동,강일리버파크 7단지 경로당,127.1789262,37.56482008
동대문구,답십리동,장답경로당,127.0595546,37.56482973
강서구,가양동,가양4단지경로당,126.8526343,37.56493658
강동구,강일동,강일리버파크3단지경로당,127.1739197,37.56494469
강동구,강일동,강일리버파크9단지 경로당,127.1739197,37.56494469
강서구,등촌동,등촌주공1단지(아)경로당,126.8424305,37.56497341
강서구,등촌동,등촌주공2단지(아)경로당,126.8424305,37.56497341
서대문구,신촌동,신촌경로당,126.9392769,37.56516169
중구,광희동1가,광희경로당,127.0064517,37.56522399
성동구,마장동,세림아파트경로당,127.0451833,37.56529579
동대문구,장안동,장안1동안골경로당,127.0642801,37.56534821
성동구,마장동,마장중앙하이츠아파트경로당,127.0390993,37.5654232
동대문구,장안동,장수경로당,127.0699634,37.56551797
서대문구,북아현동,합동경로당,126.9588185,37.56553107
마포구,연남동,연동경로당,126.9237511,37.5655739
동대문구,답십리동,경우경로당,127.0562656,37.56577712
중구,흥인동,하이베르경로당,127.0159111,37.56583451
중구,을지로4가,을지경로당,126.9988879,37.56596487
중구,흥인동,청구e편안세상경로당,127.0159038,37.56603237
성동구,마장동,구립마장동제2경로당,127.0457743,37.56611151
광진구,중곡동,신향빌라경로당,127.0874693,37.56611366
성동구,마장동,삼성아파트경로당,127.0401271,37.56616168
동대문구,답십리동,답십리두산위브아파트경로당,127.057694,37.56618584
강서구,가양동,대림경동아파트경로당,126.8540308,37.56634739
강서구,가양동,강변경로당,126.8540308,37.56634739
성동구,마장동,서마경로당,127.0453258,37.56637955
동대문구,장안동,래미안장안@경로당,127.0724269,37.56644523
서대문구,냉천동,동부아파트경로당,126.9600123,37.56660691
강서구,방화동,방화 경로당,126.8070404,37.5666479
중구,황학동,황중경로당,127.0217675,37.5666788
서대문구,냉천동,서대문센트레빌 제2경로당,126.9619635,37.56678216
성동구,마장동,마장동대성유니드아파트경로당,127.0386328,37.56682774
강서구,방화동,일심 경로당,126.8159997,37.56686682
동대문구,답십리동,한화아파트경로당,127.0539739,37.56693291
동대문구,답십리동,답십리4동분회경로당,127.0598874,37.56709728
강동구,강일동,강일리버파크4단지 경로당,127.1763943,37.56714422
동대문구,장안동,장안현대홈타운아파트제2경로당,127.07274,37.56737928
서대문구,연희동,연산경로당,126.9356085,37.56739791
성동구,홍익동,청계대주아파트경로당,127.0313862,37.56747131
성동구,마장동,마장제3경로당,127.0348253,37.56753828
마포구,성산동,월드컵 I-PARK 경로당,126.9144955,37.56753948
성동구,용답동,구립용답동제3경로당,127.048623,37.56763071
강동구,강일동,강일리버파크1단지경로당,127.1721163,37.56764032
광진구,중곡동,용곡경로당,127.0879213,37.56770088
서대문구,냉천동,천연동분회경로당,126.9624991,37.56790002
동대문구,장안동,장안1동경로당,127.0673639,37.56797794
강서구,가양동,한보구암아파트경로당,126.8489644,37.56809849
강서구,가양동,한부구암아파트경로당,126.8489644,37.56809849
광진구,중곡동,용마경로당,127.0845723,37.56828681
성동구,상왕십리동,희망경로당,127.0247847,37.56843271
성동구,상왕십리동,미소경로당,127.0247847,37.56843271
마포구,성산동,성산1차풍림(아) 경로당,126.9123895,37.56848966
강서구,방화동,대한항공 정우회 경로당,126.815149,37.56850846
마포구,성산동,샛터경로당,126.9090955,37.56851384
성동구,마장동,마장제4경로당,127.0375178,37.56858216
종로구,관철동,종로경로당,126.9886806,37.56862686
성동구,마장동,정화경로당,127.038279,37.56865625
동대문구,답십리동,연수경로당,127.0625348,37.56875356
강서구,마곡동,마곡신안아파트경로당,126.8233738,37.56877486
마포구,중동,건영월드컵(아) 경로당,126.9117574,37.56881364
광진구,중곡동,에스케이아파트경로당,127.0864945,37.56886611
마포구,성산동,무리울 새마을 경로당,126.9072282,37.56888855
마포구,성산동,대우경로당,126.9022411,37.56919852
마포구,성산동,성산시영@경로당,126.9022411,37.56919852
강동구,강일동,강일리버파크2단지 경로당,127.1761348,37.56920167
종로구,관수동,인사경로당,126.9919343,37.56920377
동대문구,답십리동,답십리두산아파트제2경로당,127.0594753,37.56933457
동대문구,답십리동,답십리4동동아아파트경로당,127.0617084,37.56934225
동대문구,답십리동,답십리4동동아아파트제2경로당,127.0617084,37.56934225
마포구,성산동,성산월드타운 대림아파트 경로당,126.9082434,37.56934399
강서구,가양동,강서한강자이아파트,126.8473234,37.56936733
강서구,가양동,가양경로당,126.8473234,37.56936733
성동구,홍익동,홍익동경로당,127.0327132,37.56939845
성동구,마장동,현대아파트경로당,127.0425479,37.56945955
서대문구,남가좌동,남가좌1동분회경로당,126.9166913,37.56947324
동대문구,답십리동,광우경로당,127.0520074,37.5695747
강서구,방화동,신동아아파트경로당,126.8159594,37.56969084
강서구,방화동,신동아아파트경로당,126.8159594,37.56969084
동대문구,장안동,현대홈타운경로당,127.0714396,37.56969671
마포구,성산동,성산2차 e-편한세상 아파트 경로당,126.9053471,37.56970579
강서구,마곡동,한솔솔파크(아) 경로당,126.8233142,37.56971991
중구,황학동,황학경로당,127.0219928,37.56972024
동대문구,장안동,장안현대홈타운아파트경로당,127.0746062,37.56972566
강서구,방화동,방화구립경로당,126.813883,37.56976317
강서구,방화동,방화구립경로당,126.813883,37.56976317
강서구,가양동,가양중앙하이츠아파트경로당,126.849264,37.56979149
강서구,방화동,방화12단지아파트 경로당,126.8066394,37.5698046
동대문구,답십리동,청계벽산아파트경로당,127.0496982,37.56986113
동대문구,답십리동,답사경로당,127.0640571,37.56990656
마포구,중동,동원월드타운 경로당,126.9097594,37.56993161
종로구,종로3가,국일경로당,126.9898879,37.57000027
강서구,방화동,마곡푸르지오경로당,126.8217904,37.57002909
강서구,방화동,방화동 e-편한세상 (아) 경로당,126.8081828,37.57010111
강서구,방화동,방화11단지복지관(장수)경로당,126.8054426,37.57015943
동대문구,답십리동,중산경로당,127.0576176,37.57035407
강서구,방화동,현대APT 경로당,126.8143064,37.57037363
서대문구,영천동,삼호아파트경로당,126.9566822,37.57038793
마포구,중동,성산2차현대(아) 경로당,126.9085969,37.57043969
마포구,중동,계룡아파트 경로당,126.9059374,37.57048472
강서구,가양동,가양2단지아파트경로당,126.8471744,37.57049572
강서구,가양동,가양2단지(아)경로당,126.8471744,37.57049572
종로구,인사동,희망경로당,126.9864587,37.57054178
마포구,중동,낙루경로당,126.9065817,37.57067183
동대문구,용두동,신설동분회경로당,127.0294213,37.57073072
종로구,낙원동,신유경로당,126.9895531,37.57075338
동대문구,답십리동,한신아파트경로당,127.0625792,37.57081033
종로구,인사동,파고다경로당,126.9871619,37.57087027
동대문구,답십리동,답십리대림아파트경로당,127.0637178,37.57091811
종로구,낙원동,장안경로당,126.9900465,37.57097768
강서구,방화동,방화동신안네트빌APT 경로당,126.8101746,37.57105884
강서구,가양동,가양경로당,126.8413963,37.57107257
마포구,중동,마포중동현대아파트경로당,126.9068845,37.57113897
종로구,종로5가,동우경로당,127.0013782,37.5711955
강서구,방화동,청솔아파트경로당,126.8118208,37.57130907
강서구,가양동,한강타운아파트경로당,126.8449873,37.57138485
동대문구,답십리동,동서울한양아파트경로당,127.0603915,37.57140964
동대문구,장안동,장안2동경로당,127.0724244,37.57145378
종로구,낙원동,청우경로당,126.9894072,37.57152633
강서구,방화동,방화한진로즈힐(아)경로당,126.8133653,37.57154164
종로구,인사동,인수경로당,126.9854546,37.57165881
동대문구,장안동,삼성쉐르빌경로당,127.0698596,37.57167075
동대문구,장안동,삼성쉐르빌경로당,127.0698596,37.57167075
동대문구,장안동,삼성쉐르빌아파트경로당,127.0698596,37.57167075
동대문구,장안동,삼성쉐르빌아파트경로당,127.0698596,37.57167075
종로구,인의동,서린경로당,126.9996272,37.5717444
강서구,방화동,방화2차우림루미아트(아)경로당,126.8213264,37.5718202
강서구,방화동,방신 서광(아) 경로당,126.8106802,37.57202156
종로구,효제동,종로56가경로당,127.0050265,37.5720518
강서구,방화동,방화삼성(아)경로당,126.8221745,37.57212656
강서구,가양동,가양1단지(아)경로당,126.8433565,37.57217314
종로구,창신동,창일경로당,127.0148164,37.57219613
강서구,방화동,삼성꽃마을(아)경로당,126.81333,37.57233851
강서구,방화동,삼성꽃마을아파트경로당,126.81333,37.57233851
종로구,행촌동,교남경로당,126.9645409,37.57249753
강서구,방화동,방화동부 경로당,126.8198689,37.57252436
종로구,효제동,한양경로당,127.0036937,37.57252875
마포구,중동,월드컵 참누리 아파트 경로당,126.9045896,37.57261693
중랑구,면목동,샘터경로당,127.0822779,37.572626
동대문구,용두동,신동아아파트경로당,127.0323147,37.57269845
서대문구,연희동,연희2동분회경로당,126.927523,37.57273271
서대문구,연희동,연서경로당,126.9236074,37.57279592
중랑구,면목동,늘푸른동아아파트경로당,127.0806336,37.57287635
중랑구,면목동,늘푸른동아아파트경로당,127.0806336,37.57287635
서대문구,북가좌동,요진아파트실버문화원,126.9083754,37.57291194
강서구,방화동,푸르뫼아파트경로당,126.8214053,37.57297116
종로구,낙원동,돈의경로당,126.9884656,37.57298775
강서구,방화동,방화2차현대(아),126.819061,37.57303282
강서구,방화동,방화2차현대(아),126.819061,37.57303282
종로구,숭인동,숭인2동경로당,127.0200478,37.57311401
동대문구,답십리동,대우아파트제2경로당,127.0545044,37.57317485
동대문구,장안동,장안4동분회경로당,127.0684455,37.57325688
강서구,방화동,개화산동부센트레빌아파트경로당,126.8061003,37.57326596
마포구,중동,간데마을경로당,126.9036372,37.57331965
강서구,방화동,복종경로당,126.8077301,37.57336657
중랑구,면목동,용마폭포공원경로당,127.0909428,37.57338396
동대문구,답십리동,답십리대우아파트경로당,127.0534326,37.57339815
동대문구,장안동,장평경로당,127.0679989,37.5735569
종로구,낙원동,삼덕경로당,126.9883736,37.57356447
동대문구,답십리동,답십리세양청마루아파트경로당,127.0655492,37.57368289
종로구,창신동,창일 당고개 경로당,127.0131893,37.57369314
서대문구,현저동,독립문극동(임대)아파트경로당,126.954072,37.5737855
서대문구,현저동,독립문극동아파트경로당,126.954072,37.5737855
서대문구,남가좌동,가좌상록경로당,126.9203054,37.57382646
강서구,방화동,한미(아)경로당,126.8159918,37.57388411
서대문구,연희동,홍연경로당,126.9352308,37.57391001
서대문구,연희동,대림아파트경로당,126.9352308,37.57391001
서대문구,연희동,임광아파트경로당,126.9352308,37.57391001
동대문구,장안동,래미안장안2차아파트경로당,127.0753875,37.57396434
동대문구,장안동,장안2동분회경로당,127.0753875,37.57396434
동대문구,장안동,장안2동할머니경로당,127.0753875,37.57396434
동대문구,답십리동,답십리3동분회경로당,127.0453359,37.57400701
마포구,중동,중동청구아파트경로당,126.9018732,37.57405314
종로구,창신동,창신두산아파트경로당,127.0142874,37.57421766
강서구,방화동,장미(방화1단지)경로당,126.8174937,37.57429982
강서구,방화동,장미아파트경로당,126.8174937,37.57429982
동대문구,용두동,장미경로당,127.0336571,37.57431257
동대문구,용두동,명성경로당,127.0319447,37.57439603
동대문구,답십리동,청솔우성아파트경로당,127.0597449,37.57447984
종로구,숭인동,동원경로당,127.0195976,37.57452802
강서구,방화동,월드메르디앙 경로당,126.8101954,37.57460501
동대문구,장안동,장안3차현대홈타운경로당,127.0730748,37.57469813
강서구,방화동,방화동부센트레빌(아) 경로당,126.814976,37.57470324
동대문구,답십리동,신답경남아파트경로당,127.0446567,37.57475681
동대문구,답십리동,신답경남아파트경로당,127.0446567,37.57475681
강서구,방화동,상록수아파트경로당,126.8189603,37.57478213
강서구,방화동,우정경로당,126.8189603,37.57478213
강서구,마곡동,마곡엠밸리10단지아파트경로당,126.8302052,37.57478595
강서구,마곡동,마곡엠밸리1단지 경로당,126.8302052,37.57478595
강서구,마곡동,마곡엠밸리5단지(아)경로당,126.8302052,37.57478595
강서구,마곡동,마곡힐스테이트경로당,126.8302052,37.57478595
강서구,마곡동,마곡엠밸리15단지(아)경로당,126.8302052,37.57478595
강서구,마곡동,마곡엠밸리2단지아파트경로당,126.8302052,37.57478595
강서구,마곡동,마곡엠밸리14단지경로당,126.8302052,37.57478595
강서구,마곡동,마곡엠밸리4단지(아)경로당,126.8302052,37.57478595
강서구,마곡동,마곡 금호어울림아파트 경로당,126.8302052,37.57478595
강서구,마곡동,마곡엠밸리3단지 경로당,126.8302052,37.57478595
강서구,마곡동,마곡엠밸리6단지경로당,126.8302052,37.57478595
강서구,방화동,방화9단지아파트 경로당,126.8075474,37.5748739
동대문구,전농동,동아아파트경로당,127.0462223,37.57491658
강서구,마곡동,후포 경로당,126.8370705,37.57493501
서대문구,현저동,독립문파크빌A 경로당,126.9514682,37.5749616
서대문구,현저동,독립문파크빌아파트경로당,126.9514682,37.5749616
종로구,충신동,충신할아버지경로당,127.0051418,37.57496399
종로구,충신동,충신할머니경로당,127.0051418,37.57496399
서대문구,북가좌동,신일해피트리아파트경로당,126.9044483,37.57504635
동대문구,답십리동,청솔우성아파트제2경로당,127.0611542,37.57516279
중랑구,면목동,삼익아파트 경로당,127.0795852,37.57521902
동대문구,용두동,동부경로당,127.0436678,37.57531633
서대문구,남가좌동,남가좌쌍용스윗닷홈아파트경로당,126.9190673,37.57535307
종로구,행촌동,행촌경로당,126.9629909,37.57538132
종로구,무악동,무악경로당,126.957757,37.57542353
강서구,방화동,능말경로당,126.8114422,37.57544962
종로구,와룡동,비원(2)경로당,126.9908441,37.5754611
중랑구,면목동,경남아너스빌아파트경로당,127.0804475,37.57548729
서대문구,남가좌동,DMC파크뷰자이1단지경로당,126.9195484,37.57554738
서대문구,남가좌동,현대아파트경로당,126.9195484,37.57554738
서대문구,남가좌동,삼오경로당,126.9195484,37.57554738
서대문구,남가좌동,가재울센트레빌아파트경로당,126.9195484,37.57554738
서대문구,남가좌동,래미안남가좌2차아파트경로당,126.9195484,37.57554738
서대문구,남가좌동,DMC파크뷰자이2단지경로당,126.9195484,37.57554738
동대문구,답십리동,청솔2차우성아파트경로당,127.0620125,37.57555743
종로구,운니동,운니경로당,126.9898423,37.57563788
강서구,마곡동,마곡벽산(아)경로당,126.8378362,37.57573461
동대문구,장안동,장안힐스테이트경로당,127.0753501,37.57596458
종로구,창신동,창신2동경로당,127.0105302,37.57600671
서대문구,현저동,독립공원경로당,126.9542773,37.57605428
서대문구,현저동,독립공원경로당,126.9542773,37.57605428
서대문구,연희동,연희성원아파트경로당,126.9386377,37.57614459
중랑구,면목동,현대아파트경로당,127.0897873,37.57625811
서대문구,북가좌동,월드컵현대아파트경로당,126.9043908,37.57629472
서대문구,남가좌동,남가좌2동분회경로당,126.9225481,37.57631677
중랑구,면목동,대성경로당,127.0814286,37.57634562
서대문구,북가좌동,가재울 아이파크 아파트 시니어클럽 노인정,126.9145268,37.57639439
서대문구,북가좌동,DMC아이파크경로당,126.9145268,37.57639439
