,사업장명,위도,경도,ADDRESS
1686,염리삼성제2경로당,37.54982243,126.9478318,염리동
1687,마포자이2차아파트 경로당,37.54989364,126.9434039,대흥동
1688,대경경로당,37.54989364,126.9434039,대흥동
1689,태영아파트 201동 경로당,37.54989364,126.9434039,대흥동
1690,중앙경로당,37.54989815,127.0311062,응봉동
1691,마포현대경로당,37.54993023,126.95000390000001,공덕동
1692,금호자이2차(아) 경로당,37.54993071,127.02016599999999,금호동3가
1693,두산아파트경로당,37.55003827,127.01621740000002,금호동3가
1694,삼성아파트제2경로당,37.55010065,126.9283848,창전동
1695,동자동,37.55011605,126.9738446,동자동
1696,SH공사공덕2차삼성아파트 경로당,37.55017435,126.96003449999999,공덕동
1697,공덕1동경로당,37.55017435,126.96003449999999,공덕동
1698,큰덕경로당,37.55017435,126.96003449999999,공덕동
1699,암사2동제2경로당,37.55018811,127.12534099999999,암사동
1700,아차산경로당,37.55019377,127.09626409999998,구의동
1701,성원경로당,37.55020555,127.05005929999999,성수동1가
1702,신동아아파트경로당,37.55025212,127.0295015,응봉동
1703,연봉경로당,37.55034932,126.96221229999999,공덕동
1704,구립)강암경로당,37.55044693,127.13206299999999,암사동
1705,한양아파트경로당,37.55046093,127.1551496,명일동
1706,워커힐아파트경로당,37.55052028,127.10655459999998,광장동
1707,공덕2삼성래이안4차@ 경로당,37.55055921,126.9508491,공덕동
1708,금호1차푸르지오(아),37.55057456,127.02072530000001,금호동3가
1709,삼성빌라경로당,37.55058375,127.16830039999999,상일동
1710,고덕7단지아파트경로당,37.55058375,127.16830039999999,상일동
1711,고덕6단지아파트경로당,37.55058375,127.16830039999999,상일동
1712,고덕5단지아파트경로당,37.55058375,127.16830039999999,상일동
1713,고덕3단지경로당,37.55058375,127.16830039999999,상일동
1714,상일중앙하이츠경로당,37.55058375,127.16830039999999,상일동
1715,상일동아아파트경로당,37.55058375,127.16830039999999,상일동
1716,상일동경로당,37.55063127,127.1717146,상일동
1717,염창롯데캐슬(아) 경로당,37.55075906,126.86835520000001,염창동
1718,암사1동제1경로당,37.55077827,127.1379372,암사동
1719,서계제1,37.55082099,126.9642437,서계동
1720,동아그린아파트경로당,37.55090206,127.0480162,성수동1가
1721,공덕2삼성래미안(아)경로당,37.55102358,126.95961489999999,공덕동
1722,현대아파트경로당,37.55104688,127.03095400000001,응봉동
1723,명일우성A 경로당,37.55115413,127.1519189,명일동
1724,마포삼성아파트경로당,37.55123088,126.93099409999999,창전동
1725,마곡수명산파크 4단지(아)  경로당,37.55123487,126.8233512,내발산동
1726,강변 현대홈타운(아) 경로당,37.55125188,126.87454299999999,염창동
1727,일성파크아파트경로당,37.55126971,127.07262790000001,군자동
1728,신촌삼익아파트경로당,37.5512705,126.93558030000001,신수동
1729,우성3차아파트경로당,37.55129943,126.8674247,염창동
1730,무학(아) 경로당,37.55139492,126.87655729999999,염창동
1731,염창강변경로당,37.55154955,126.87588899999999,염창동
1732,상록아파트경로당,37.55155036,126.94822590000001,염리동
1733,보람더하임(아),37.5516285,126.8702952,염창동
1734,염창삼성하나로아파트경로당,37.55162972,126.8719065,염창동
1735,합정경로당,37.55166181,126.9117564,합정동
1736,금호벽산아파트경로당,37.55169336,127.0272229,금호동1가
1737,염창2차한화꿈에그린아파트 경로당,37.55171721,126.8668564,염창동
1738,양마제2경로당,37.55174714,127.07055290000001,군자동
1739,염창경로당,37.55175807,126.8737051,염창동
1740,후암미주아파트경로당,37.55184268,126.97579009999998,후암동
1741,대림1차아파트경로당,37.55193076,127.0332645,응봉동
1742,장수경로당,37.55195388,127.007079,신당동
1743,마곡수명산파크 5단지(아)경로당,37.55198955,126.82706780000001,내발산동
1744,우장산 경로당,37.55204022,126.846655,화곡동
1745,암사한솔A경로당,37.55207563,127.14030190000001,암사동
1746,새장터경로당,37.55212239,127.13080500000001,암사동
1747,발음경로당,37.55220953,126.83317959999998,내발산동
1748,홍익경로당,37.55226509,126.923324,서교동
1749,금성경로당,37.55226752,126.9020007,망원동
1750,선사현대아파트경로당,37.55239631,127.12581440000001,암사동
1751,동호경로당,37.55240838,127.01301709999998,신당동
1752,연지경로당,37.55241554,126.8526456,화곡동
1753,고덕리엔파크3단지경로당,37.55242291,127.17532379999999,상일동
1754,우장산롯데(아)경로당,37.55246167,126.8464874,화곡동
1755,암사1동제3경로당,37.55258715,127.13674750000001,암사동
1756,관음삼성아파트 경로당,37.55259182,126.8691263,염창동
1757,구립)복지말경로당,37.55260654,127.13293999999999,암사동
1758,신촌금호(아) 경로당,37.55276408,126.93217879999999,창전동
1759,상봉경로당,37.55279714,127.0303229,응봉동
1760,아리수 경로당,37.55279802,126.872795,염창동
1761,마곡수명산파크 3단지(아) 경로당,37.55281925,126.8249122,내발산동
1762,서림경로당,37.55282048,126.90137759999999,망원동
1763,염창현대1차(아)경로당,37.55285247,126.8751041,염창동
1764,대림2차아파트경로당,37.55289404,127.0325197,응봉동
1765,양마경로당,37.55289489,127.0703085,군자동
1766,송정동아이파크경로당,37.55290806,127.0692071,송정동
1767,염창극동아파트경로당,37.55294805,126.87123079999999,염창동
1768,금호자이1차 경로당,37.55299407,127.0204068,금호동2가
1769,금호하이리버(아)경로당,37.55299407,127.0204068,금호동2가
1770,하이리버 2차(아) 경로당,37.55299407,127.0204068,금호동2가
1771,신금호파크자이(아) 경로당,37.55299407,127.0204068,금호동2가
1772,신그호파크자이(아) 경로당,37.55299407,127.0204068,금호동2가
1773,리버그린동아아파트경로당,37.553065999999994,127.0372523,응봉동
1774,염리동제2경로당,37.55309337,126.94732720000002,염리동
1775,희우경로당,37.55315814,126.90907209999999,합정동
1776,광희경로당,37.55316049,127.03341680000001,응봉동
1777,화신경로당,37.55322058,126.94629509999999,염리동
1778,약수경로당,37.55324118,127.01021159999999,신당동
1779,강변코아루아파트 경로당,37.5532977,126.87345619999999,염창동
1780,응봉경로당,37.55336179,127.03136440000002,행당동
1781,신촌태영데시앙@경로당,37.55336957,126.9309785,창전동
1782,태영송화(아),37.5533777,126.8672115,염창동
1783,태영송화(아)경로당,37.5533777,126.8672115,염창동
1784,대림강변타운경로당,37.55342993,127.03574109999998,응봉동
1785,송백경로당,37.55343358,126.90485490000002,망원동
1786,암사1동제2경로당,37.55355386,127.13594170000002,암사동
1787,금북경로당,37.55355824,127.02007809999999,금호동2가
1788,능동경로당,37.55363043,127.07918240000001,능동
1789,명일삼환아파트경로당,37.55369716,127.15381940000002,명일동
1790,강서쌍용예가아파트경로당,37.55373624,126.87098529999999,염창동
1791,강변월드메르디앙경로당,37.55373624,126.87098529999999,염창동
1792,서교푸르지오(아)경로당,37.55379369,126.92369440000002,서교동
1793,노고산경로당,37.55385993,126.93924540000002,노고산동
1794,서계,37.55389528,126.9666935,서계동
1795,송정동경로당,37.55394346,127.0680169,송정동
1796,염창한강동아아파트경로당,37.5539729,126.8742098,염창동
1797,화곡2차보람(아)경로당,37.55403899,126.85463529999998,화곡동
1798,만리경로당,37.55408138,126.96348390000001,만리동2가
1799,동원베네스트아파트 경로당,37.55410577,127.1311186,암사동
1800,내발산 경로당,37.55419256,126.8400953,내발산동
1801,염산은빛경로당,37.55427094,126.9488902,염리동
1802,염산경로당,37.5542768,126.9497321,염리동
1803,한사랑2차삼성아파트 경로당,37.55431672,126.8642015,등촌동
1804,코오롱3차(아)경로당,37.55432623,126.86068629999998,등촌동
1805,금호벽산아파트 제2경로당,37.55434567,127.02583909999998,금호동1가
1806,신동아아파트경로당,37.55437105,127.03283689999999,행당동
1807,마곡수명산파크 1단지(아),37.55437376,126.83326640000001,내발산동
1808,마곡수명산파크 7단지(아) 경로당,37.55437376,126.83326640000001,내발산동
1809,마곡수명산파크 1단지(아)경로당,37.55437805,126.830206,내발산동
1810,군자경로당,37.55437962,127.07287120000001,군자동
1811,충현경로당,37.5544572,127.0057231,신당동
1812,공덕자이제2경로당,37.55448325,126.95590370000001,아현동
1813,공덕자이경로당,37.55448325,126.95590370000001,아현동
1814,아현1경로당,37.55448325,126.95590370000001,아현동
1815,마포래미안푸르지오3단지@경로당,37.55448325,126.95590370000001,아현동
1816,마포래미안푸르지오@1단지경로당,37.55448325,126.95590370000001,아현동
1817,공덕자이제2경로당,37.55448325,126.95590370000001,아현동
1818,마곡수명산파크 2단지(아) 경로당,37.55450424,126.8274406,내발산동
1819,새말경로당,37.55453226,127.06956909999998,송정동
1820,동아아파트경로당,37.55473651,127.01426370000001,신당동
1821,약수하이츠경로당,37.55473651,127.01426370000001,신당동
1822,다솔 경로당,37.55482281,126.81817990000002,공항동
1823,남대문5가경로당,37.55490362,126.97437749999999,남대문로5가
1824,행당동한신아파트경로당,37.55492007,127.03608,행당동
1825,구립 구암경로당,37.55496018,127.1344892,암사동
1826,대주아파트경로당,37.55500295,126.8984858,망원동
1827,신교경로당,37.55510931,126.91459070000002,서교동
1828,신동아(아)경로당,37.55512949,126.869051,염창동
1829,송일경로당,37.55516017,127.0695581,송정동
1830,대동황토방2차(아)경로당,37.55517707,126.86240179999999,등촌동
1831,한강현대아파트경로당,37.55520967,127.13192450000001,암사동
1832,신이주단지 경로당,37.55540911,126.8175514,공항동
1833,우성1차아파트경로당,37.55556614,126.87029809999999,염창동
1834,강변성원(아)경로당,37.55557953,126.87208600000001,염창동
1835,오칠경로당,37.55559024,126.9076135,망원동
1836,우장산롯데캐슬경로당,37.555636799999995,126.8483185,화곡동
1837,염창우성2차아파트경로당,37.55567843,126.8695084,염창동
1838,태영아파트경로당,37.5557025,126.8640906,등촌동
1839,증미경로당,37.55570327,126.86570490000001,염창동
1840,등촌동코오롱2차(아)경로당,37.55573015,126.8602957,등촌동
1841,회현경로당,37.55583674,126.9819879,회현동1가
1842,아현2경로당,37.5558624,126.95173940000001,아현동
1843,한진아파트제1경로당,37.55588046,127.0292074,행당동
1844,등촌현대아파트경로당,37.55590444,126.85531670000002,등촌동
1845,길훈아파트 경로당,37.555917,126.8680314,염창동
1846,대동황토방(아)경로당,37.55592004,126.8622541,등촌동
1847,코오롱아파트경로당,37.55597805,126.858282,등촌동
1848,송정동건영아파트경로당,37.55599883,127.07089509999999,송정동
1849,세교경로당,37.55627641,126.9301211,동교동
1850,우장산힐스테이트 경로당,37.55629566,126.83896509999998,내발산동
1851,금호타운아파트 경로당,37.55631782,126.8651345,염창동
1852,중림경로당,37.55636792,126.96614720000001,만리동1가
1853,청구경로당,37.55655201,127.01432709999999,신당동
1854,고덕공무원상록A경로당,37.55661343,127.15484540000001,고덕동
1855,강동1차아파트경로당,37.5566231,127.14303999999998,암사동
1856,강변한솔솔파크(아)경로당,37.55668424,126.8665524,염창동
1857,장미,37.55669299,126.8138337,공항동
1858,행당두산위브(아)경로당,37.55670454,127.0315298,행당동
1859,창천경로당,37.55682071,126.9355207,창천동
1860,강서월드메르디앙아파트 경로당,37.55686495,126.8430132,내발산동
1861,원당 경로당,37.55694114,126.84203459999999,내발산동
1862,신원아파트경로당,37.55710015,126.8561949,등촌동
1863,망원2차대림(아)경로당,37.55723168,126.8993557,망원동
1864,동심경로당,37.55742235,126.94886070000001,북아현동
1865,진펄리경로당,37.55760188,127.03726840000002,행당동
1866,대원경로당,37.55763966,127.09167430000001,중곡동
1867,공원장충경로당,37.55767842,127.00405690000001,장충동2가
1868,대신경로당,37.5577047,126.9440396,대현동
1869,금호한신실버문화센터,37.55771866,127.02075020000001,금호동1가
1870,충정 경로당,37.55786785,126.96693229999998,중림동
1871,서광APT 경로당,37.55787715,126.8574445,등촌동
1872,고덕아남아파트경로당,37.55788676,127.1459738,고덕동
1873,보람2차아파트경로당,37.55798984,126.8540301,등촌동
1874,벽산늘푸른아파트 경로당,37.55802241,126.86623909999999,염창동
1875,삼성사이버빌리지경로당,37.55811615,126.9653065,중림동
1876,청송경로당,37.5581689,127.0178956,신당동
1877,삼성아파트경로당,37.5581689,127.0178956,신당동
1878,서울숲더샵실버문화센터,37.55830591,127.0370317,행당동
1879,서울숲더샵실버문화센터,37.55830591,127.0370317,행당동
1880,서울숲행당푸르지오(아)경로당,37.55830591,127.0370317,행당동
1881,하왕극동미라주아파트경로당,37.55848115,127.023301,하왕십리동
1882,망원휴먼빌경로당,37.55868104,126.89874259999999,망원동
1883,가양9-2단지아파트 경로당,37.55872128,126.86353290000001,가양동
1884,구립)방죽말경로당,37.55888562,127.1708116,고덕동
1885,미원아파트2차경로당,37.55891791,126.902161,망원동
1886,고덕주공1단지경로당,37.55893028,127.15524040000001,고덕동
1887,한강포스파크A경로당,37.55911405,127.13168590000002,암사동
1888,새장터경로당,37.55911405,127.13168590000002,암사동
1889,서원마을경로당,37.55911405,127.13168590000002,암사동
1890,양지마을경로당,37.55911405,127.13168590000002,암사동
1891,삼성광나루아파트경로당,37.55911405,127.13168590000002,암사동
1892,암사현대홈타운아파트경로당,37.55911405,127.13168590000002,암사동
1893,강동롯데캐슬A경로당,37.55911405,127.13168590000002,암사동
1894,프라이어팰리스,37.55911405,127.13168590000002,암사동
1895,풍림경로당,37.55912319,127.02508629999998,하왕십리동
1896,남산SK리더스뷰 경로당,37.55912751,126.9806366,회현동1가
1897,등촌11단지(아)경로당,37.55915135,126.84911509999998,등촌동
1898,두산아파트경로당,37.55915245,126.95014690000001,북아현동
1899,라인아파트경로당,37.55919697,126.8562902,등촌동
1900,행당제2경로당,37.55922361,127.0309626,행당동
1901,다산경로당,37.55922733,127.0120389,신당동
1902,한마음경로당,37.55923876,127.0837733,중곡동
1903,성산1동2 경로당,37.55936378,126.90771219999999,성산동
1904,장충경로당,37.55940588,127.00156100000001,장충동2가
1905,중곡4동경로당,37.55940971,127.09311409999998,중곡동
1906,극동미라주아파트제2경로당,37.55944396,127.02326550000001,하왕십리동
1907,동부경로당,37.55955642,126.8128517,공항동
1908,북아현동경로당,37.55956524,126.9569012,북아현동
1909,푸르지오아파트2단지경로당,37.55956524,126.9569012,북아현동
1910,푸르지오아파트1단지경로당,37.55956524,126.9569012,북아현동
1911,동교동경로당,37.55957223,126.9262267,동교동
1912,고덕리엔파크2단지경로당,37.55959698,127.17308670000001,강일동
1913,고덕2동경로당,37.55988885,127.1695813,고덕동
1914,삼부아파트경로당,37.55992655,127.0375489,행당동
1915,강일리버파크10단지경로당,37.56007082,127.1807152,강일동
1916,빛고을우방아파트경로당,37.56010691,126.8579503,가양동
1917,가양9-1단지아파트경로당,37.56012374,126.8614166,가양동
1918,망원2동제1경로당,37.56012764,126.90124850000001,망원동
1919,왕십리제2경로당,37.56028914,127.02726640000002,하왕십리동
1920,연남동경로당,37.56033615,126.92375990000002,연남동
1921,공항경로당,37.56037671,126.80909199999999,공항동
1922,사근벽산아파트경로당,37.56038316,127.04954860000001,사근동
1923,등촌5단지(아)경로당,37.56045166,126.84486880000001,등촌동
1924,필동경로당,37.56054514,126.99623659999999,필동2가
1925,강서센트레빌4차경로당,37.56059228,126.80812340000001,공항동
1926,강나루현대아파트경로당,37.56075616,126.85697140000002,가양동
1927,럭키아파트경로당,37.56076865,126.9472122,대현동
1928,주공8단지(아)경로당,37.56080406,126.851688,등촌동
1929,등촌7단지경로당,37.56080406,126.851688,등촌동
1930,고일경로당,37.56090116,127.1538988,고덕동
1931,사근제1경로당,37.56101793,127.04843340000001,사근동
1932,장수경로당,37.5610333,127.08686000000002,중곡동
1933,신당경로당,37.56110511,127.01354189999999,신당동
1934,중곡1동제2경로당,37.56117952,127.0779709,중곡동
1935,고덕리엔파크1단지경로당,37.56118066,127.17166470000001,강일동
1936,무학현대아파트경로당,37.56118621,127.02785420000001,하왕십리동
1937,강나루2차현대아파트 경로당,37.56120044,126.8557864,가양동
1938,사근제3경로당,37.56129532,127.04114399999999,행당동
1939,남산아이리스경로당,37.56131704,126.98070630000001,충무로1가
1940,금호베스트빌아파트 제1경로당,37.56136289,127.0259178,하왕십리동
1941,성미경로당,37.56143002,126.9067794,성산동
1942,강일리버파크8단지경로당,37.56144167,127.1769777,강일동
1943,사근제4경로당,37.56149975,127.04532730000001,사근동
1944,연희대우아파트경로당,37.56152057,126.9295148,연희동
1945,등촌4단지(아) 경로당,37.56156928,126.84332079999999,등촌동
1946,장수경로당,37.56160265,127.1695736,고덕동
1947,등촌2주공아파트경로당,37.56164183,126.8411114,등촌동
1948,등촌9종합사회복지관 경로당,37.56164209,126.84962970000001,등촌동
1949,장수경로당,37.56173253,127.0869088,중곡동
1950,사근하이츠아파트경로당,37.56181098,127.04865339999999,사근동
1951,텐즈힐 행복 경로당,37.56191221,127.02870320000001,하왕십리동
1952,텐즈힐 열린 경로당,37.56191221,127.02870320000001,하왕십리동
1953,무학봉 경로당,37.56191221,127.02870320000001,하왕십리동
1954,텐즈힐 행복 경로당,37.56191221,127.02870320000001,하왕십리동
1955,텐즈힐 열린 경로당,37.56191221,127.02870320000001,하왕십리동
1956,금호베스트빌아파트모아경로당,37.56193853,127.0255548,하왕십리동
1957,성산1동제1경로당,37.56195905,126.9090447,성산동
1958,가양7종합사회복지관(정우) 경로당,37.56198516,126.8616923,가양동
1959,서북경로당,37.56205785,126.95134009999998,북아현동
1960,가양8단지아파트경로당,37.56209628,126.85717379999998,가양동
1961,가양우성아파트경로당,37.56222914,126.8541955,가양동
1962,가양우성(아)경로당,37.56222914,126.8541955,가양동
1963,등촌 경로당,37.56223748,126.84367079999998,등촌동
1964,등촌3주공아파트경로당,37.56223748,126.84367079999998,등촌동
1965,태진아름경로당,37.56223748,126.84367079999998,등촌동
1966,미주진로아파트 경로당,37.56223748,126.84367079999998,등촌동
1967,등촌6단지(아) 경로당,37.56223748,126.84367079999998,등촌동
1968,등서경로당,37.56223748,126.84367079999998,등촌동
1969,구립용답제1경로당,37.56233681,127.0550087,용답동
1970,한신무학아파트경로당,37.56235333,127.02837790000001,하왕십리동
1971,등촌10단지아파트경로당,37.56236172,126.84836670000001,등촌동
1972,유락할머니경로당,37.56254327,127.0215324,신당동
1973,일심할머니경로당,37.56259776,127.0312664,하왕십리동
1974,신일경로당,37.5626148,127.0101934,신당동
1975,대림APT 경로당,37.56264612,126.8466557,등촌동
1976,미근경로당(충정로동분회),37.5626679,126.9662681,미근동
1977,일심경로당,37.56268808,127.03044840000001,하왕십리동
1978,다솜경로당,37.56288276,126.9092848,성산동
1979,가좌행복경로당,37.56288276,126.9092848,성산동
1980,가양5종합사회복지관 경로당,37.56294432,126.8546118,가양동
1981,북아현3동분회경로당,37.56304272,126.9549267,북아현동
1982,소공경로당,37.56311295,126.97389950000002,서소문동
1983,중앙하이츠아파트경로당,37.56315643,127.0554256,용답동
1984,신당5할머니경로당,37.56316974,127.02380330000001,신당동
1985,동화동경로당,37.56321511,127.0173034,신당동
1986,가양6단지APT경로당,37.56322912,126.85929409999999,가양동
1987,유락경로당,37.56342866,127.0216332,신당동
1988,한진그랑빌행복경로당,37.56346877,127.02598700000001,신당동
1989,한진그랑빌경로당,37.56346877,127.02598700000001,신당동
1990,부영아파트경로당,37.56355785,126.84364099999999,등촌동
1991,연희궁경로당,37.56356589,126.932544,연희동
1992,장안3동경로당,37.56370194,127.0680845,장안동
1993,장안3동경로당,37.56370194,127.0680845,장안동
1994,산우물 경로당,37.56373119,126.814683,공항동
1995,묵정경로당,37.5637805,126.99980009999999,충무로5가
1996,능안경로당,37.56378223,126.95655590000001,북아현동
1997,마장제6경로당,37.56382115,127.0444334,마장동
1998,동성아파트경로당,37.56386964,126.8457989,등촌동
1999,강일리버파크6단지경로당,37.56394362,127.1763963,강일동
2000,구립제일경로당,37.56395939,127.02862320000001,하왕십리동
2001,래미안힐스테이트고덕(여)경로당,37.56416612,127.15593929999999,고덕동
2002,래미안힐스테이트고덕(남)경로당,37.56416612,127.15593929999999,고덕동
2003,고덕2단지경로당,37.56416612,127.15593929999999,고덕동
2004,고덕현대아파트경로당,37.56416612,127.15593929999999,고덕동
2005,고덕아이파크경로당,37.56416612,127.15593929999999,고덕동
2006,백합경로당,37.56435147,126.901199,성산동
2007,신당5동경로당,37.56435656,127.0192057,신당동
2008,도선장수,37.56439395,127.0349366,도선동
2009,일송경로당,37.5644146,127.0399902,마장동
2010,사근제2경로당,37.56442019,127.04708159999998,사근동
2011,느티나무경로당,37.56447761,126.92202320000001,연남동
2012,연서경로당,37.56447761,126.92202320000001,연남동
2013,코오롱하늘채@경로당,37.56449961,126.92042140000001,연남동
2014,경서경로당,37.56456019,126.96538340000001,충정로2가
2015,충무경로당,37.5645818,126.9966869,인현동2가
2016,등촌동월드메르디앙(아)경로당,37.56460535,126.84722409999999,등촌동
2017,중곡1동경로당,37.56465797,127.07923729999999,중곡동
2018,두산아파트경로당,37.56471181,127.03732609999999,행당동
2019,용답제2경로당,37.56477575,127.0517492,용답동
2020,강일리버파크 7단지 경로당,37.56482008,127.1789262,강일동
2021,장답경로당,37.56482973,127.05955459999998,답십리동
2022,가양4단지경로당,37.56493658,126.85263429999999,가양동
2023,강일리버파크3단지경로당,37.56494469,127.1739197,강일동
2024,강일리버파크9단지 경로당,37.56494469,127.1739197,강일동
2025,등촌주공1단지(아)경로당,37.56497341,126.84243049999999,등촌동
2026,등촌주공2단지(아)경로당,37.56497341,126.84243049999999,등촌동
2027,신촌경로당,37.56516169,126.93927690000001,신촌동
2028,광희경로당,37.56522399,127.0064517,광희동1가
2029,세림아파트경로당,37.56529579,127.04518329999999,마장동
2030,장안1동안골경로당,37.56534821,127.0642801,장안동
2031,마장중앙하이츠아파트경로당,37.565423200000005,127.0390993,마장동
2032,장수경로당,37.56551797,127.0699634,장안동
2033,합동경로당,37.56553107,126.9588185,북아현동
2034,연동경로당,37.5655739,126.92375109999999,연남동
2035,경우경로당,37.56577712,127.05626559999999,답십리동
2036,하이베르경로당,37.56583451,127.0159111,흥인동
2037,을지경로당,37.56596487,126.9988879,을지로4가
2038,청구e편안세상경로당,37.56603237,127.01590379999999,흥인동
2039,구립마장동제2경로당,37.56611151,127.0457743,마장동
2040,신향빌라경로당,37.56611366,127.0874693,중곡동
2041,삼성아파트경로당,37.56616168,127.04012709999999,마장동
2042,답십리두산위브아파트경로당,37.56618584,127.057694,답십리동
2043,대림경동아파트경로당,37.56634739,126.85403079999999,가양동
2044,강변경로당,37.56634739,126.85403079999999,가양동
2045,서마경로당,37.56637955,127.04532579999999,마장동
2046,래미안장안@경로당,37.56644523,127.07242690000001,장안동
2047,동부아파트경로당,37.56660691,126.96001229999999,냉천동
2048,방화 경로당,37.5666479,126.8070404,방화동
2049,황중경로당,37.56667879999999,127.02176750000001,황학동
2050,서대문센트레빌 제2경로당,37.56678216,126.9619635,냉천동
2051,마장동대성유니드아파트경로당,37.56682774,127.0386328,마장동
2052,일심 경로당,37.56686682,126.81599969999999,방화동
2053,한화아파트경로당,37.56693291,127.0539739,답십리동
2054,답십리4동분회경로당,37.56709728,127.05988740000001,답십리동
2055,강일리버파크4단지 경로당,37.56714422,127.1763943,강일동
2056,장안현대홈타운아파트제2경로당,37.56737928,127.07274,장안동
2057,연산경로당,37.56739791,126.9356085,연희동
2058,청계대주아파트경로당,37.56747131,127.0313862,홍익동
2059,마장제3경로당,37.56753828,127.03482530000001,마장동
2060,월드컵 I-PARK 경로당,37.56753948,126.9144955,성산동
2061,구립용답동제3경로당,37.56763071,127.04862299999999,용답동
2062,강일리버파크1단지경로당,37.56764032,127.1721163,강일동
2063,용곡경로당,37.56770088,127.0879213,중곡동
2064,천연동분회경로당,37.56790002,126.96249909999999,냉천동
2065,장안1동경로당,37.56797794,127.0673639,장안동
2066,한보구암아파트경로당,37.56809849,126.84896440000001,가양동
2067,한부구암아파트경로당,37.56809849,126.84896440000001,가양동
2068,용마경로당,37.56828681,127.0845723,중곡동
2069,희망경로당,37.56843271,127.02478470000001,상왕십리동
2070,미소경로당,37.56843271,127.02478470000001,상왕십리동
2071,성산1차풍림(아) 경로당,37.56848966,126.9123895,성산동
2072,대한항공 정우회 경로당,37.56850846,126.815149,방화동
2073,샛터경로당,37.56851384,126.9090955,성산동
2074,마장제4경로당,37.56858216,127.0375178,마장동
2075,종로경로당,37.56862686,126.98868059999998,관철동
2076,정화경로당,37.56865625,127.038279,마장동
2077,연수경로당,37.56875356,127.0625348,답십리동
2078,마곡신안아파트경로당,37.56877486,126.82337379999998,마곡동
2079,건영월드컵(아) 경로당,37.56881364,126.9117574,중동
2080,에스케이아파트경로당,37.56886611,127.0864945,중곡동
2081,무리울 새마을 경로당,37.56888855,126.9072282,성산동
2082,대우경로당,37.56919852,126.90224109999998,성산동
2083,성산시영@경로당,37.56919852,126.90224109999998,성산동
2084,강일리버파크2단지 경로당,37.56920167,127.1761348,강일동
2085,인사경로당,37.56920377,126.99193429999998,관수동
2086,답십리두산아파트제2경로당,37.56933457,127.0594753,답십리동
2087,답십리4동동아아파트경로당,37.56934225,127.0617084,답십리동
2088,답십리4동동아아파트제2경로당,37.56934225,127.0617084,답십리동
2089,성산월드타운 대림아파트 경로당,37.56934399,126.90824340000002,성산동
2090,강서한강자이아파트,37.56936733,126.84732340000002,가양동
2091,가양경로당,37.56936733,126.84732340000002,가양동
2092,홍익동경로당,37.56939845,127.0327132,홍익동
2093,현대아파트경로당,37.56945955,127.0425479,마장동
2094,남가좌1동분회경로당,37.56947324,126.9166913,남가좌동
2095,광우경로당,37.569574700000004,127.05200740000001,답십리동
2096,신동아아파트경로당,37.56969084,126.8159594,방화동
2097,신동아아파트경로당,37.56969084,126.8159594,방화동
2098,현대홈타운경로당,37.56969671,127.07143959999999,장안동
2099,성산2차 e-편한세상 아파트 경로당,37.56970579,126.90534709999999,성산동
2100,한솔솔파크(아) 경로당,37.56971991,126.8233142,마곡동
2101,황학경로당,37.56972024,127.0219928,황학동
2102,장안현대홈타운아파트경로당,37.56972566,127.07460619999999,장안동
2103,방화구립경로당,37.56976317,126.813883,방화동
2104,방화구립경로당,37.56976317,126.813883,방화동
2105,가양중앙하이츠아파트경로당,37.56979149,126.84926399999999,가양동
2106,방화12단지아파트 경로당,37.569804600000005,126.80663940000001,방화동
2107,청계벽산아파트경로당,37.56986113,127.04969820000001,답십리동
2108,답사경로당,37.56990656,127.0640571,답십리동
2109,동원월드타운 경로당,37.56993161,126.9097594,중동
2110,국일경로당,37.57000027,126.9898879,종로3가
2111,마곡푸르지오경로당,37.57002909,126.82179040000001,방화동
2112,방화동 e-편한세상 (아) 경로당,37.57010111,126.8081828,방화동
2113,방화11단지복지관(장수)경로당,37.57015943,126.80544259999999,방화동
2114,중산경로당,37.57035407,127.0576176,답십리동
2115,현대APT 경로당,37.57037363,126.8143064,방화동
2116,삼호아파트경로당,37.57038793,126.95668219999999,영천동
2117,성산2차현대(아) 경로당,37.57043969,126.9085969,중동
2118,계룡아파트 경로당,37.57048472,126.90593740000001,중동
2119,가양2단지아파트경로당,37.57049572,126.8471744,가양동
2120,가양2단지(아)경로당,37.57049572,126.8471744,가양동
2121,희망경로당,37.57054178,126.9864587,인사동
2122,낙루경로당,37.57067183,126.9065817,중동
2123,신설동분회경로당,37.57073072,127.0294213,용두동
2124,신유경로당,37.57075338,126.9895531,낙원동
2125,한신아파트경로당,37.57081033,127.06257920000002,답십리동
2126,파고다경로당,37.57087027,126.98716189999999,인사동
2127,답십리대림아파트경로당,37.57091811,127.0637178,답십리동
2128,장안경로당,37.57097768,126.9900465,낙원동
2129,방화동신안네트빌APT 경로당,37.57105884,126.81017460000001,방화동
2130,가양경로당,37.57107257,126.8413963,가양동
2131,마포중동현대아파트경로당,37.57113897,126.9068845,중동
2132,동우경로당,37.5711955,127.00137820000002,종로5가
2133,청솔아파트경로당,37.57130907,126.81182079999999,방화동
2134,한강타운아파트경로당,37.57138485,126.84498729999999,가양동
2135,동서울한양아파트경로당,37.57140964,127.06039150000001,답십리동
2136,장안2동경로당,37.57145378,127.07242439999999,장안동
2137,청우경로당,37.57152633,126.98940719999999,낙원동
