,분류,시설명,x좌표,y좌표,법정동,행정동,H/B,행정동,행정동_경도,행정동_위도
537,간이운동장,삿갓봉근린공원,127.076379,37.657965,중계동,중계본동,H,중계4동,127.0779891667362,37.65876068156527
538,간이운동장,상수나루소공원,126.926338,37.54596308,상수동,서강동,H,서강동,126.9320305511775,37.54774687230983
539,간이운동장,새록어린이공원,126.923871,37.603935,녹번동,녹번동,H,녹번동,126.92991998280014,37.60221616097081
540,간이운동장,새싹어린이공원,126.996332,37.583143,명륜3가,혜화동,H,혜화동,127.0006204504988,37.586855235994356
541,간이운동장,샘터어린이공원,126.9067407,37.56990854,중동,성산제2동,H,성산2동,126.90899709145033,37.56865612002697
542,간이운동장,샛별어린이공원,127.029167,37.648092,쌍문동,쌍문제1동,H,쌍문3동,127.02793444193848,37.64896604899964
543,간이운동장,서교어린이공원,126.9154047,37.55190235,서교동,서교동,H,서교동,126.91459072347962,37.55510931339116
544,간이운동장,서래골근린공원,127.003167,37.501449,반포동,반포본동,H,반포4동,127.00030759341732,37.49747606930116
545,간이운동장,서리풀근린공원,127.001775,37.489286,서초동,서초1동,H,서초3동,127.01200750943013,37.48370806396488
546,간이운동장,서초트라펠리스,127.028485,37.48701,서초동,서초1동,H,서초2동,127.02495850336193,37.492074599849566
547,간이운동장,성메어린이공원,126.9148068,37.56811265,성산동,성산제1동,H,성산2동,126.90899709145033,37.56865612002697
548,간이운동장,소망어린이공원,127.036959,37.663442,방학동,방학제1동,H,방학1동,127.04067939030433,37.664235791344225
549,간이운동장,송록어린이공원,126.906105,37.461254,시흥동,시흥제1동,H,시흥4동,126.90619588118409,37.4590450263828
550,간이운동장,신록어린이공원,126.938087,37.60521,녹번동,녹번동,H,녹번동,126.92991998280014,37.60221616097081
551,간이운동장,신사개나리공원,127.029436,37.525674,신사동,신사제1동,H,압구정동,127.03080917042102,37.53066864143361
552,간이운동장,신사무궁화공원,127.031969,37.524214,신사동,신사제1동,H,압구정동,127.03080917042102,37.53066864143361
553,간이운동장,신원동체육시설,127.050725,37.456532,신원동,내곡동,H,내곡동,127.0769169347293,37.45824631311163
554,간이운동장,신창어린이공원,127.040754,37.639844,창동,창제1동,H,창3동,127.04294926285138,37.63814612507127
555,간이운동장,신흥어린이공원,126.911949,37.595948,신사동,신사제1동,H,신사1동,126.9117699058142,37.59779273832438
556,간이운동장,쌍룡산근린공원,126.9503819,37.55292414,아현동,아현동,H,아현동,126.95590370163207,37.554483251679514
557,간이운동장,아래반고개공원,127.106346,37.465343,세곡동,세곡동,H,세곡동,127.10676026214176,37.46444010154397
558,간이운동장,아현초록소공원,126.9544114,37.55184817,아현동,아현동,H,아현동,126.95590370163207,37.554483251679514
559,간이운동장,압구정목련공원,127.032208,37.532687,압구정동,신사동,H,압구정동,127.03080917042102,37.53066864143361
560,간이운동장,양재우성아파트,127.032084,37.474788,양재동,양재1동,H,양재1동,127.02672880394384,37.47163933132787
561,간이운동장,양재천근린공원,127.039783,37.474151,양재동,양재1동,H,양재2동,127.0412886879359,37.470633217194234
562,간이운동장,양화어린이공원,126.90851229999998,37.55043399,합정동,합정동,H,합정동,126.91215018641681,37.55170535552962
563,간이운동장,양화진역사공원,126.91107990000002,37.5457904,합정동,합정동,H,합정동,126.91215018641681,37.55170535552962
564,간이운동장,역말어린이공원,126.914251,37.606916,역촌동,역촌동,H,역촌동,126.91512328956888,37.60439765517366
565,간이운동장,역삼개나리공원,127.036269,37.497593,역삼동,역삼1동,H,역삼1동,127.03320108651666,37.49542431718493
566,간이운동장,역삼무궁화공원,127.03221,37.493857,역삼동,역삼1동,H,역삼1동,127.03320108651666,37.49542431718493
567,간이운동장,연서어린이공원,126.91666399999998,37.604139,역촌동,역촌동,H,역촌동,126.91512328956888,37.60439765517366
568,간이운동장,염창힐스테이트,126.873334,37.551616,염창동,염창동,H,염창동,126.87098534896086,37.553736243141515
569,골프연습장,오동골프연습장,127.0363432,37.62263697,번동,번1동,H,번2동,127.03880406535761,37.632381254807314
570,간이운동장,온곡어린이공원,127.061494,37.660677,상계동,상계1동,H,상계10동,127.06027544619836,37.661261375736004
571,간이운동장,와우어린이공원,126.9253301,37.54900783,상수동,서강동,H,서강동,126.9320305511775,37.54774687230983
572,간이운동장,용강나루소공원,126.942274,37.541867,용강동,용강동,H,용강동,126.94277604266684,37.54227449400425
573,간이운동장,우장산롯데캐슬,126.849545,37.556396,화곡동,화곡제1동,H,화곡6동,126.85008435745465,37.55179062945621
574,간이운동장,유만어린이공원,127.052794,37.650174,창동,창제1동,H,창4동,127.04541886673523,37.659970618358386
575,간이운동장,유호배드민턴장,126.91191200000002,37.463367,시흥동,시흥제1동,H,시흥4동,126.90619588118409,37.4590450263828
576,축구장,은평구립축구장,126.9235811,37.63044199,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
577,기타시설,은평인공암벽장,126.9171612,37.63883853,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
578,간이운동장,응암어린이공원,126.923529,37.601722,응암동,응암제1동,H,응암1동,126.92678687355749,37.60069699112276
579,간이운동장,이화어린이공원,127.078427,37.656717,중계동,중계본동,H,중계4동,127.0779891667362,37.65876068156527
580,간이운동장,자양어린이공원,127.0704499,37.53322491,자양동,자양제1동,H,자양3동,127.072916909255,37.53383608948087
581,육상경기장,잠실보조경기장,127.0759403,37.51619977,잠실동,잠실본동,H,잠실2동,127.08854061905198,37.51191663623328
582,체육관,잠실실내체육관,127.0759403,37.51619977,잠실동,잠실본동,H,잠실2동,127.08854061905198,37.51191663623328
583,간이운동장,잠원동주민센터,127.013958,37.514865,잠원동,잠원동,H,잠원동,127.01410282023416,37.51491868802903
584,체육관,잠원스포츠파크,127.0049767,37.51099465,잠원동,잠원동,H,반포3동,127.00354690612721,37.50878543933239
585,간이운동장,잠원스포프파크,127.005253,37.51093,잠원동,잠원동,H,반포3동,127.00354690612721,37.50878543933239
586,간이운동장,잣나무산림욕장,126.924031,37.45081500000001,시흥동,시흥제1동,H,시흥2동,126.91490525516842,37.44955854718203
587,간이운동장,좌월어린이공원,126.91312,37.617165,갈현동,갈현제1동,H,갈현2동,126.91584116534997,37.61856892142718
588,간이운동장,중동어린이공원,126.9104507,37.56846262,중동,성산제2동,H,성산2동,126.90899709145033,37.56865612002697
589,체육관,중랑문화체육관,127.0957617,37.57941383,면목동,면목제2동,H,면목7동,127.08698527285354,37.57901337810113
590,간이운동장,중앙배드미턴장,126.966563,37.57806041,필운동,사직동,H,사직동,126.96884605608865,37.57618696588561
591,간이운동장,중앙화곡하이츠,126.843685,37.535719,화곡동,화곡제1동,H,화곡1동,126.8416013030719,37.53039704721021
592,간이운동장,창골어린이공원,127.04879,37.643346,창동,창제1동,H,창1동,127.04382993743857,37.648373773131134
593,간이운동장,창원어린이공원,127.040297,37.653134,창동,창제1동,H,창5동,127.04358074482582,37.656298909711985
594,간이운동장,창전동마을마당,126.9293155,37.54691276,창전동,서강동,H,서강동,126.9320305511775,37.54774687230983
595,간이운동장,창전어린이공원,126.929154,37.55016346,창전동,서강동,H,서강동,126.9320305511775,37.54774687230983
596,간이운동장,천보어린이공원,127.079599,37.651108,중계동,중계본동,H,중계본동,127.08030745681518,37.647828407074385
597,간이운동장,초안산근린공원,127.049266,37.630283,월계동,월계1동,H,월계2동,127.0507448981587,37.63249204970492
598,간이운동장,초안산근린공원,127.040566,37.647899,창동,창제1동,H,창1동,127.04382993743857,37.648373773131134
599,간이운동장,초안산근린공원,127.049373,37.641102,월계동,월계1동,H,월계2동,127.0507448981587,37.63249204970492
600,간이운동장,초안산근린공원,127.041745,37.648998,창동,창제1동,H,창1동,127.04382993743857,37.648373773131134
601,간이운동장,초안산근린공원,127.040816,37.648512,창동,창제1동,H,창1동,127.04382993743857,37.648373773131134
602,간이운동장,초안산근린공원,127.040509,37.647647,창동,창제1동,H,창1동,127.04382993743857,37.648373773131134
603,간이운동장,초안산근린공원,127.03992,37.647359,창동,창제1동,H,창1동,127.04382993743857,37.648373773131134
604,간이운동장,초안산근린공원,127.04017,37.648197,창동,창제1동,H,창1동,127.04382993743857,37.648373773131134
605,간이운동장,큰길어린이공원,126.9082195,37.56772209,성산동,성산제1동,H,성산2동,126.90899709145033,37.56865612002697
606,간이운동장,풍납배드민턴장,127.110312,37.53065718,풍납동,풍납1동,H,풍납2동,127.11682116834518,37.528776839455645
607,간이운동장,학여울근린공원,127.0690211,37.49043526,개포동,개포1동,H,개포2동,127.06913357484176,37.48978647004139
608,간이운동장,합정어린이공원,126.9131416,37.55167005,서교동,서교동,H,서교동,126.91459072347962,37.55510931339116
609,체육관,항동생활체육관,126.8229818,37.47708809,항동,항동,H,항동,126.8234097843423,37.480185313126995
610,간이운동장,해태어린이공원,127.041191,37.672009,도봉동,도봉제1동,H,도봉1동,127.04342152546799,37.67867932229447
611,간이운동장,현석어린이공원,126.9332965,37.54434542,현석동,신수동,H,신수동,126.93522686585762,37.547020661932734
612,전천후게이트볼장,홍제게이트볼장,126.9477861,37.59471836,홍제동,홍제제1동,H,홍제3동,126.94974338256897,37.59378217899066
613,기타시설,홍제배드민턴장,126.949353,37.59501817,홍제동,홍제제1동,H,홍제3동,126.94974338256897,37.59378217899066
614,간이운동장,효봉어린이공원,126.910503,37.460708,시흥동,시흥제1동,H,시흥4동,126.90619588118409,37.4590450263828
615,간이운동장,효성어린이공원,127.087741,37.621349,공릉동,공릉1동,H,공릉2동,127.08329651641624,37.621308535361855
616,간이운동장,효자어린이공원,127.050959,37.649985,창동,창제1동,H,창4동,127.04541886673523,37.659970618358386
617,간이운동장,휴암어린이공원,126.89569640000002,37.57711447,상암동,상암동,H,상암동,126.89468943321278,37.57832090509381
618,간이운동장,흑석동주민센터,126.966591,37.505779,흑석동,흑석동,H,흑석동,126.96659075316671,37.505775015361046
619,간이운동장,흥산배드민턴장,126.909256,37.444552,시흥동,시흥제1동,H,시흥5동,126.9083063072797,37.45240441788162
620,간이운동장,현석동마을마당,126.9336198,37.54211473,현석동,신수동,H,신수동,126.93522686585762,37.547020661932734
621,축구장,다락원체육공원 축구장,127.0468078,37.69170616,도봉동,도봉제1동,H,도봉2동,127.04654920347146,37.66971518632491
622,테니스장,노량진근린공원 테니스장,126.92726609999998,37.50843874,대방동,대방동,H,대방동,126.92634350000763,37.50816426100698
623,테니스장,다락원체육공원 테니스장,127.0468078,37.69170616,도봉동,도봉제1동,H,도봉2동,127.04654920347146,37.66971518632491
624,전천후게이트볼장,다락원체육공원 게이트볼장,127.0468078,37.69170616,도봉동,도봉제1동,H,도봉2동,127.04654920347146,37.66971518632491
625,테니스장,다락원체육공원 실내체육관(테니스장),127.0468078,37.69170616,도봉동,도봉제1동,H,도봉2동,127.04654920347146,37.66971518632491
626,체육관,다락원체육공원 실내체육관(배드민턴장),127.0468078,37.69170616,도봉동,도봉제1동,H,도봉2동,127.04654920347146,37.66971518632491
627,기타시설,노량진근린공원(대방)게이트볼장,126.9295893,37.51085484,대방동,대방동,H,대방동,126.92634350000763,37.50816426100698
628,기타시설,노량진근린공원(고구동산)농구장,126.9547958,37.50746858,흑석동,흑석동,H,흑석동,126.96659075316671,37.505775015361046
629,기타시설,노량진근린공원(고구동산)족구장,126.9547958,37.50746858,흑석동,흑석동,H,흑석동,126.96659075316671,37.505775015361046
630,기타시설,노량진근린공원(고구동산)게이트볼장,126.9547958,37.50746858,흑석동,흑석동,H,흑석동,126.96659075316671,37.505775015361046
631,간이운동장,갈곡리어린이공원,126.916419,37.624177,갈현동,갈현제1동,H,갈현1동,126.91674168150115,37.62362229730654
632,간이운동장,갈대밭어린이공원,127.045398,37.674143,도봉동,도봉제1동,H,도봉2동,127.04654920347146,37.66971518632491
633,간이운동장,개나리어린이공원,126.9091858,37.56989603,중동,성산제2동,H,성산2동,126.90899709145033,37.56865612002697
634,체육관,개웅산생활체육관,126.8497243,37.485307,개봉동,개봉제1동,H,개봉3동,126.8538521799804,37.48601136080129
635,골프연습장,광진구민체육센터,127.1068221,37.54599901,광장동,광장동,H,광장동,127.10303485977407,37.54692499880753
636,골프연습장,광진문화예술회관,127.0705762,37.53757126,자양동,자양제1동,H,자양3동,127.072916909255,37.53383608948087
637,체육관,구로구민체육센터,126.8532759,37.50658124,고척동,고척제1동,H,고척2동,126.85861178438097,37.50671145750116
638,기타시설,노원구민체육센터,127.0706988,37.64815891,중계동,중계본동,H,중계1동,127.07748859128985,37.652547838914
639,간이운동장,다람쥐어린이공원,127.034752,37.644964,창동,창제1동,H,창2동,127.03565438634313,37.64140651574173
640,간이운동장,대치은행나무공원,127.051547,37.501671,대치동,대치1동,H,대치4동,127.0578564496369,37.49974324995733
641,간이운동장,도구머리근린공원,126.98866,37.479816,방배동,서초3동,H,방배2동,126.9855736446241,37.47982624701295
642,간이운동장,도화소어린이공원,126.94553329999998,37.54109729,도화동,공덕동,H,용강동,126.94277604266684,37.54227449400425
643,간이운동장,독산동다목적광장,126.901869,37.476451,독산동,독산제1동,H,독산3동,126.90317761526869,37.47514906146498
644,간이운동장,둥근달어린이공원,127.030255,37.649776,쌍문동,쌍문제1동,H,쌍문3동,127.02793444193848,37.64896604899964
645,간이운동장,물방울어린이공원,127.041116,37.63743,창동,창제1동,H,창3동,127.04294926285138,37.63814612507127
646,간이운동장,민들레어린이공원,127.056123,37.661653,상계동,상계1동,H,상계8동,127.05157520419306,37.666743464686554
647,간이운동장,반포본동주민센터,126.986158,37.50044000000001,반포동,반포본동,H,반포본동,126.9860356113934,37.5004413570286
648,간이운동장,방배래미안아트힐,127.004658,37.476933,방배동,서초3동,H,방배3동,126.9999954777151,37.478439573373386
649,축구장,방배배수지축구장,126.9924619,37.47272693,방배동,서초3동,H,방배3동,126.9999954777151,37.478439573373386
650,간이운동장,방배본동주민센터,126.988737,37.494016,방배동,서초3동,H,방배본동,126.98888640898693,37.49421750651512
651,간이운동장,방화동부센트레빌,126.814068,37.574401,방화동,공항동,H,방화1동,126.81749616956925,37.56866545658671
652,간이운동장,별장길어린이공원,126.90863,37.448155,시흥동,시흥제1동,H,시흥5동,126.9083063072797,37.45240441788162
653,간이운동장,복사꽃어린이공원,126.946526,37.53902184,도화동,공덕동,H,도화동,126.94988256330043,37.541549716235735
654,간이운동장,봉산도시자연공원,126.904006,37.616008,구산동,구산동,H,구산동,126.91037618652634,37.61175703033078
655,간이운동장,새나라어린이공원,127.072668,37.622126,공릉동,공릉1동,H,공릉1동,127.07382131176637,37.62483590103203
656,간이운동장,새누리어린이공원,126.8981484,37.57549842,상암동,상암동,H,상암동,126.89468943321278,37.57832090509381
657,간이운동장,새동네어린이공원,127.043276,37.688884,도봉동,도봉제1동,H,도봉1동,127.04342152546799,37.67867932229447
658,간이운동장,새락골어린이공원,126.911325,37.598956,신사동,신사제1동,H,신사1동,126.9117699058142,37.59779273832438
659,간이운동장,새장골어린이공원,126.926192,37.625131,불광동,불광제1동,H,불광2동,126.92730531943934,37.626501623936804
660,간이운동장,생잇들어린이공원,127.03915,37.668947,방학동,방학제1동,H,방학2동,127.03498262310778,37.668248784248235
661,간이운동장,서강나루문화공원,126.9310641,37.5452992,창전동,서강동,H,서강동,126.9320305511775,37.54774687230983
662,간이운동장,서일문화체육센터,127.023219,37.49853,서초동,서초1동,H,서초4동,127.02408896564856,37.50272828123128
663,간이운동장,서초구민체육센터,126.990433,37.498845,반포동,반포본동,H,반포2동,126.9945035076517,37.50459388896943
664,간이운동장,성황당어린이공원,126.9073395,37.56901523,성산동,성산제1동,H,성산2동,126.90899709145033,37.56865612002697
665,축구장,송파구여성축구장,127.1228703,37.52528923,방이동,방이1동,H,오륜동,127.13430567724342,37.515416211063034
666,간이운동장,수서은행나무공원,127.099753,37.492136,수서동,일원본동,H,수서동,127.10500397212131,37.48888785942371
667,테니스장,시민의숲테니스장,127.0381081,37.45821474,양재동,양재1동,H,양재2동,127.0412886879359,37.470633217194234
668,체육관,신도림생활체육관,126.88323390000002,37.51376259,신도림동,신도림동,H,신도림동,126.88061022867365,37.507780905043674
669,간이운동장,신동문화체육센터,127.012918,37.516915,잠원동,잠원동,H,잠원동,127.01410282023416,37.51491868802903
670,간이운동장,신사은행나무공원,127.026074,37.520575,신사동,신사제1동,H,신사동,127.02277448907014,37.52398502986103
671,간이운동장,싸리고개근린공원,127.0363375,37.48962812,도곡동,도곡1동,H,도곡1동,127.03896912921999,37.48830459754871
672,간이운동장,싸리고개마을마당,127.035098,37.489082,도곡동,도곡1동,H,도곡1동,127.03896912921999,37.48830459754871
673,간이운동장,쌍둥이어린이공원,126.9067504,37.56574956,성산동,성산제1동,H,성산2동,126.90899709145033,37.56865612002697
674,간이운동장,아래방죽마을공원,127.104322,37.481383,자곡동,세곡동,H,세곡동,127.10676026214176,37.46444010154397
675,간이운동장,어린이야구연습장,126.8728315,37.49954301,구로동,구로제1동,H,구로2동,126.88349941713506,37.491392694128876
676,간이운동장,언남문화체육센터,127.044243,37.472402,양재동,양재1동,H,양재2동,127.0412886879359,37.470633217194234
677,간이운동장,역삼은행나무공원,127.031305,37.505464,역삼동,역삼1동,H,역삼1동,127.03320108651666,37.49542431718493
678,간이운동장,염창월드메르디앙,126.872223,37.552938,염창동,염창동,H,염창동,126.87098534896086,37.553736243141515
679,간이운동장,염창한화꿈에그린,126.8729,37.548412,염창동,염창동,H,염창동,126.87098534896086,37.553736243141515
680,간이운동장,옹달샘어린이공원,126.902065,37.55489777,망원동,망원제1동,H,망원1동,126.90560418807725,37.55559621744154
681,간이운동장,외주목어린이공원,126.9078091,37.56271223,성산동,성산제1동,H,성산1동,126.90788975842212,37.56338623826228
682,간이운동장,외천주민운동시설,126.997226,37.581891,와룡동,종로1·2·3·4가동,H,혜화동,127.0006204504988,37.586855235994356
683,체육관,용산문화체육센터,126.9676267,37.53724193,문배동,원효로제1동,H,원효로1동,126.96769012118696,37.537133822888684
684,체육관,용산청소년수련관,126.9732987,37.52135688,이촌동,이촌제1동,H,이촌1동,126.97331680470317,37.521396531912345
685,간이운동장,우장산힐스테이트,126.838082,37.55708,내발산동,발산제1동,H,우장산동,126.84179449483894,37.54819744680285
686,체육관,은평다목적체육관,126.9248718,37.6312465,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
687,간이운동장,은하수어린이공원,127.043452,37.630679,월계동,월계1동,H,월계2동,127.0507448981587,37.63249204970492
688,체육관,이문체육문화센터,127.068703,37.6022458,이문동,이문제1동,H,이문2동,127.06511640767623,37.603379479365486
689,간이운동장,인라인스케이트장,126.8747043,37.50899295,신도림동,신도림동,H,신도림동,126.88061022867365,37.507780905043674
690,간이운동장,잔다리어린이공원,126.9127896,37.55460704,서교동,서교동,H,서교동,126.91459072347962,37.55510931339116
691,축구장,잠실어울림축구장,127.07945990000002,37.50293647,잠실동,잠실본동,H,잠실본동,127.0843446217054,37.506146070187526
692,체육관,중곡문화체육센터,127.0848034,37.56777776,중곡동,중곡제1동,H,중곡3동,127.08020894219338,37.56879369024624
693,간이운동장,중동소어린이공원,126.9065813,37.57067246,중동,성산제2동,H,성산2동,126.90899709145033,37.56865612002697
694,간이운동장,증산생활체육광장,126.902792,37.58422,증산동,증산동,H,증산동,126.90703977276561,37.58430306092341
695,간이운동장,진관생활체육광장,126.916281,37.630019,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
696,간이운동장,참다래어린이공원,126.917362,37.595377,응암동,응암제1동,H,응암3동,126.91573494180477,37.592245529113896
697,테니스장,창동시립테니스장,127.0507034,37.65811605,창동,창제1동,H,창4동,127.04541886673523,37.659970618358386
698,간이운동장,채송화어린이공원,127.056151,37.650819,상계동,상계1동,H,상계6.7동,127.06696547975842,37.65488602435384
699,간이운동장,청담은행나무공원,127.043554,37.525543,청담동,청담동,H,청담동,127.04931002321993,37.52511579897959
700,간이운동장,포수동어린이공원,126.919431,37.598144,응암동,응암제1동,H,응암1동,126.92678687355749,37.60069699112276
701,간이운동장,한마음어린이공원,126.90805,37.55456741,망원동,망원제1동,H,망원1동,126.90560418807725,37.55559621744154
702,체육관,강북웰빙스포츠센터,127.0377699,37.63045708,번동,번1동,H,번2동,127.03880406535761,37.632381254807314
703,축구장,고척근린공원운동장,126.85200829999998,37.50593211,고척동,고척제1동,H,고척2동,126.85861178438097,37.50671145750116
704,전천후게이트볼장,구로실내게이트볼장,126.8929049,37.50577805,구로동,구로제1동,H,구로5동,126.88935294993047,37.500123666664315
705,간이운동장,느티나무어린이공원,126.906716,37.456218,시흥동,시흥제1동,H,시흥4동,126.90619588118409,37.4590450263828
706,간이운동장,느티나무어린이공원,126.9187868,37.55963888,연남동,연남동,H,연남동,126.9220774376252,37.564571353589294
707,체육관,동대문구민체육센타,127.073474,37.56653117,장안동,장안제1동,H,장안1동,127.06643470060439,37.56783277377976
708,테니스장,뚝섬서울숲테니스장,127.0408363,37.54504556,성수동1가,성수1가제1동,H,성수1가1동,127.04965160052562,37.542079700811996
709,체육관,마곡실내배드민턴장,126.8321469,37.57314171,마곡동,가양제1동,H,가양1동,126.83492534942096,37.57188423770563
710,축구장,마들근린공원축구장,127.0582991,37.64416172,상계동,상계1동,H,상계6.7동,127.06696547975842,37.65488602435384
711,간이운동장,망원유수지체육시설,126.896129,37.559041,망원동,망원제1동,H,망원2동,126.90232505491558,37.560311170207655
712,간이운동장,반포운동장체육센터,126.995906,37.500341,반포동,반포본동,H,반포2동,126.9945035076517,37.50459388896943
713,간이운동장,방배배수지체육공원,126.991824,37.472961,방배동,서초3동,H,방배3동,126.9999954777151,37.478439573373386
714,테니스장,보라매공원테니스장,126.9198588,37.49283213,신대방동,신대방제1동,H,신대방2동,126.9259318691211,37.49894491651097
715,간이운동장,부엉바위어린이공원,126.8924702,37.57539248,상암동,상암동,H,상암동,126.89468943321278,37.57832090509381
716,간이운동장,북악산도시자연공원,126.986403,37.595558,성북동,성북동,H,성북동,127.00327906111706,37.59105021324482
717,간이운동장,북한산도시자연공원,126.939323,37.60824,녹번동,녹번동,H,녹번동,126.92991998280014,37.60221616097081
718,간이운동장,북한산도시자연공원,126.997599,37.613726,정릉동,정릉제1동,H,정릉3동,127.00418588228014,37.60895827824116
719,수영장,사당문화회관수영장,126.9696122,37.4847139,사당동,사당제1동,H,사당5동,126.9670158182174,37.48562501998758
720,간이운동장,삼성서초가든스위트,127.02595,37.49455,서초동,서초1동,H,서초2동,127.02495850336193,37.492074599849566
721,간이운동장,서오능도시자연공원,126.913564,37.638126,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
722,수영장,신림체육센터수영장,126.91603290000002,37.48007120000001,신림동,서원동,H,미성동,126.91557598230604,37.47620734560285
723,간이운동장,압구정은행나무공원,127.031621,37.530656,압구정동,신사동,H,압구정동,127.03080917042102,37.53066864143361
724,간이운동장,양재근린공원축구장,127.041681,37.471907,양재동,양재1동,H,양재2동,127.0412886879359,37.470633217194234
725,축구장,우장산인조잔디구장,126.8435552,37.55040183,화곡동,화곡제1동,H,우장산동,126.84179449483894,37.54819744680285
726,간이운동장,윗잔다리어린이공원,126.9259829,37.5571893,동교동,서교동,H,서교동,126.91459072347962,37.55510931339116
727,간이운동장,은행나무어린이공원,126.9223219,37.56457872,연남동,연남동,H,연남동,126.9220774376252,37.564571353589294
728,간이운동장,은행나무어린이공원,127.043547,37.64961,창동,창제1동,H,창1동,127.04382993743857,37.648373773131134
729,육상경기장,잠실올림픽주경기장,127.0759403,37.51619977,잠실동,잠실본동,H,잠실2동,127.08854061905198,37.51191663623328
730,체육관,창동실내배드민턴장,127.0507034,37.65811605,창동,창제1동,H,창4동,127.04541886673523,37.659970618358386
731,테니스장,계남근린공원테니스장,126.8502917,37.51149094,신정동,신수동,H,신정3동,126.85479986821939,37.515122207950974
732,테니스장,고척근린공원테니스장,126.85200829999998,37.50593211,고척동,고척제1동,H,고척2동,126.85861178438097,37.50671145750116
733,체육관,관악구민종합체육센터,126.9603153,37.47306649,봉천동,보라매동,H,낙성대동,126.95840521501923,37.47629145340168
734,수영장,마곡레포츠센터수영장,127.02632959999998,37.59686412,종암동,종암동,H,종암동,127.03521291885305,37.59906022703642
735,테니스장,마들근린공원테니스장,127.0582991,37.64416172,상계동,상계1동,H,상계6.7동,127.06696547975842,37.65488602435384
736,간이운동장,삼성은행나무근린공원,127.0457526,37.51651446,삼성동,삼성1동,H,삼성2동,127.04607058643163,37.511266884811576
737,수영장,서대문체육회관수영장,126.9315205,37.58082034,홍은동,홍은제1동,H,홍은2동,126.93422909114362,37.58015154435787
738,체육관,서대문체육회관체육관,126.9315568,37.5807591,홍은동,홍은제1동,H,홍은2동,126.93422909114362,37.58015154435787
739,간이운동장,아차산배수지체육공원,127.0965013,37.54896317,구의동,구의제1동,H,구의2동,127.08993579344175,37.54724564567557
740,간이운동장,아카시아배드민턴상부,126.90874,37.469582,독산동,독산제1동,H,독산4동,126.90215194866252,37.46756171101209
741,축구장,초안산근린공원축구장,127.0508165,37.64441745,월계동,월계1동,H,월계2동,127.0507448981587,37.63249204970492
742,체육관,초안산실내배드민턴장,127.04095420000002,37.64448616,창동,창제1동,H,창2동,127.03565438634313,37.64140651574173
743,축구장,초안산인조잔디축구장,127.0413864,37.6474953,창동,창제1동,H,창1동,127.04382993743857,37.648373773131134
744,간이운동장,아차산배수지체육공원 인조잔디축구장,127.096721,37.548848,구의동,구의제1동,H,구의2동,127.08993579344175,37.54724564567557
745,간이운동장,아차산배수지체육공원(다목적구장-족구),127.096031,37.549263,구의동,구의제1동,H,구의2동,127.08993579344175,37.54724564567557
746,수영장,개운산스포츠센터수영장,127.02632959999998,37.59686412,종암동,종암동,H,종암동,127.03521291885305,37.59906022703642
747,수영장,광진구민체육센터수영장,127.1068221,37.54599901,광장동,광장동,H,광장동,127.10303485977407,37.54692499880753
748,수영장,광진문화예술회관수영장,127.0705762,37.53757126,자양동,자양제1동,H,자양3동,127.072916909255,37.53383608948087
749,체육관,광진문화예술회관체육관,127.0705762,37.53757126,자양동,자양제1동,H,자양3동,127.072916909255,37.53383608948087
750,수영장,구로구민체육센터수영장,126.85200829999998,37.50593211,고척동,고척제1동,H,고척2동,126.85861178438097,37.50671145750116
751,수영장,노원구민체육센터수영장,127.0710936,37.64866322,중계동,중계본동,H,중계1동,127.07748859128985,37.652547838914
752,수영장,동작구민체육센터수영장,126.9167719,37.49472211,신대방동,신대방제1동,H,신대방2동,126.9259318691211,37.49894491651097
753,승마장,부산경남경마공원승마장,127.0408363,37.54504556,성수동1가,성수1가제1동,H,성수1가1동,127.04965160052562,37.542079700811996
754,간이운동장,부암동청사주변체육시설,126.9646861,37.59235682,부암동,부암동,H,부암동,126.96406101598255,37.59241429535955
755,축구장,서대문돌산인조잔디구장,126.9463352,37.60311855,홍은동,홍은제1동,H,홍은1동,126.94710825121133,37.59891667789893
756,수영장,서초구민체육센터수영장,126.9912425,37.49883446,반포동,반포본동,H,반포2동,126.9945035076517,37.50459388896943
757,수영장,신도림생활체육관수영장,126.88323390000002,37.51376259,신도림동,신도림동,H,신도림동,126.88061022867365,37.507780905043674
758,간이운동장,아현초등학교앞체육시설,126.9565871,37.55476462,아현동,아현동,H,아현동,126.95590370163207,37.554483251679514
759,수영장,양천구민체육센터수영장,126.864584,37.51639523,신정동,신수동,H,신정6동,126.86440187901604,37.51705095581646
760,수영장,역삼청소년수련관수영장,126.9696122,37.4847139,사당동,사당제1동,H,사당5동,126.9670158182174,37.48562501998758
761,수영장,용산청소년수련관수영장,126.9732987,37.52135688,이촌동,이촌제1동,H,이촌1동,126.97331680470317,37.521396531912345
762,수영장,은평구민체육센터수영장,126.9175275,37.63002706,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
763,수영장,중곡문화체육센터수영장,127.0848034,37.56777776,중곡동,중곡제1동,H,중곡3동,127.08020894219338,37.56879369024624
