,Unnamed: 0,구명,단지명,주택유형,세대수,입주개시일,주소,우편번호,전화번호,경도,위도,H/B,행정동,행정동_경도,행정동_위도
0,0,강남구,대치1,영구임대,1623,1992-01-15,개포로109길 9 (개포동 대치아파트),6335,,37.495752092135,127.07509618312099,H,일원2동,127.07369959446872,37.49217318132317
1,1,강남구,수서1-1단지,영구공공,2214,1992-11-01,양재대로55길 10 (일원동 수서1단지 에스에이치빌),6341,,37.4931540384403,127.09099139600599,H,일원1동,127.08806917419275,37.49187862508384
2,2,강남구,수서6,영구임대,1508,1992-12-01,광평로56길 11 (수서동 수서6단지아파트),6368,,37.487978814880705,127.105630698531,H,수서동,127.10500397212131,37.48888785942371
3,3,강서구,보람더하임,재건축,202,2008-04-01,양천로 666 (염창동 보람 더하임),7554,,37.551515754875496,126.870509799741,H,염창동,126.87098534896086,37.553736243141515
4,4,강남구,신사삼지래미안,재건축,63,2009-03-20,압구정로2길 20 (신사동 래미안 신사),6027,,37.5201049771688,127.019620204079,H,신사동,127.02277448907014,37.52398502986103
5,5,강남구,래미안그레이튼,재건축,476,2010-03-05,도곡로43길 20 (역삼동 래미안 그레이튼),6219,,37.4968651846123,127.048617116855,H,역삼2동,127.0468346777432,37.49596751103195
6,6,강남구,래미안그레이튼2차,재건축,464,2011-01-20,도곡로43길 21 (역삼동 래미안그레이튼),6219,,37.495727772969,127.047011616273,H,역삼2동,127.0468346777432,37.49596751103195
7,7,강남구,세곡리엔파크1단지,국민장기,395,2011-03-01,헌릉로590길 100 (세곡동 세곡리엔파크1단지),6366,,37.463529266275394,127.10102449475,H,세곡동,127.10676026214176,37.46444010154397
8,8,강남구,신동아 파밀리에(세곡리엔파크2단지),국민장기,410,2011-03-01,헌릉로590길 10 (세곡동 세곡리엔파크2단지),6365,,37.464504985827496,127.102680316828,H,세곡동,127.10676026214176,37.46444010154397
9,9,강남구,세곡리엔파크3단지,국민장기,363,2011-03-01,헌릉로590길 11 (세곡동 세곡리엔파크3단지),6365,,37.4643876362108,127.10416499608299,H,세곡동,127.10676026214176,37.46444010154397
10,10,강남구,세곡리엔파크4단지,국민장기,407,2011-06-22,헌릉로590길 88 (세곡동 세곡리엔파크4단지),6366,,37.4628776555918,127.101444329255,H,세곡동,127.10676026214176,37.46444010154397
11,11,강남구,청담자이,재건축,708,2011-11-07,영동대로138길 12 (청담동 청담자이아파트),6076,,37.524101472857296,127.057249781197,H,청담동,127.04931002321993,37.52511579897959
12,12,강남구,강남데시앙파크(세곡리엔파크5단지),국민장기,546,2011-11-14,헌릉로590길 63 (세곡동 강남데시앙파크),6366,,37.461046536966705,127.101540870536,H,세곡동,127.10676026214176,37.46444010154397
13,13,강남구,개나리에스케이뷰,재건축,240,2012-09-01,역삼로 315-1 (역삼동 개나리SK뷰),6213,,37.5005684337476,127.050071033953,H,역삼2동,127.0468346777432,37.49596751103195
14,14,강남구,도곡진달래(래미안도곡카운티),재건축,397,2013-05-20,도곡로 320 (도곡동 래미안도곡카운티),6275,,37.4956390045387,127.052002706504,H,도곡2동,127.04638382177308,37.483728401661516
15,15,강남구,역삼동 공공원룸텔,기타임대,30,2013-09-23,도곡로23길 5 (역삼동),6257,,37.4925244213152,127.039646059967,H,역삼1동,127.03320108651666,37.49542431718493
16,16,강남구,테헤란아이파크,재건축,411,2014-02-14,테헤란로52길 16 (역삼동 테헤란IPARK),6213,,37.5024975518382,127.046381406708,H,역삼2동,127.0468346777432,37.49596751103195
17,17,강남구,세곡2-3(래미안포레),영구국민장기,1070,2014-03-15,밤고개로21길 25 (자곡동 래미안포레),6370,,37.4750475248595,127.107644379249,H,세곡동,127.10676026214176,37.46444010154397
18,18,강남구,세곡2-4(강남한양수자인),영구국민장기,1304,2014-03-17,자곡로 260 (자곡동 강남한양수자인아파트),6370,,37.47654871554371,127.111605691158,H,세곡동,127.10676026214176,37.46444010154397
19,19,강남구,경복논현아크로힐스,재건축,368,2014-12-29,언주로 604 (논현동 ACROHILLS논현),6102,,37.5095303215604,127.038421201117,H,논현2동,127.03735990690524,37.51739318345911
20,20,강남구,강남한신휴플러스6(세곡2-6),국민장기,378,2015-09-30,밤고개로26길 50 (율현동 강남 한신휴플러스 6단지),6377,,37.467811077532396,127.104821314643,H,세곡동,127.10676026214176,37.46444010154397
21,21,강남구,강남한신휴플러스8(세곡2-8),국민장기,169,2015-09-30,밤고개로27길 20 (율현동 강남 한신휴플러스 8단지),6378,,37.4709019186514,127.109766293616,H,세곡동,127.10676026214176,37.46444010154397
22,22,강남구,수서하니움,장기전세,73,2016-01-20,광평로60길 32 (수서동 하니움),6369,,37.486600928841895,127.107203475559,H,수서동,127.10500397212131,37.48888785942371
23,23,강남구,래미안대치팰리스,재건축,1608,2016-04-19,삼성로51길 37 (대치동 래미안 대치 팰리스(1단지)),6280,,37.4934361918055,127.057697682666,H,대치1동,127.05682016381063,37.49326010984354
24,24,강남구,역삼자이,재건축,408,2016-07-15,언주로 420 (역삼동 역삼자이아파트),6214,,37.500962635548,127.04416862223101,H,역삼2동,127.0468346777432,37.49596751103195
25,25,강남구,래미안개포루체하임(일원동현대),행복(재건축),850,2019-03-08,개포로 110길 50(일원동 689-1),6344,,37.4895410084374,127.07962422520399,H,일원2동,127.07369959446872,37.49217318132317
26,26,강남구,래미안블레스티지(개포주공2차),행복(재건축),1957,2019-03-08,강남구 선릉로 8(개포동 140),6326,,37.480057578933,127.06415338276199,H,개포2동,127.06913357484176,37.48978647004139
27,27,강남구,디에이치아너힐즈(개포주공3),행복(재건축),1320,2019-10-07,강남구 삼성로 11(개포동 138 외),6327,,37.4844402093504,127.067960222798,H,개포2동,127.06913357484176,37.48978647004139
28,28,강동구,천호삼성(천호4),재개발,247,1997-05-08,성안로25길 15 (천호동 삼성아파트),5338,,37.5378655264436,127.13481141613701,H,천호3동,127.12984610646093,37.539834728878645
29,29,강동구,천호동아코아(천호5),재개발,191,1998-02-28,구천면로 189 (천호동 동아코아아파트),5327,,37.5415920129665,127.125536352486,H,천호2동,127.1254393146216,37.54344348896423
30,30,강동구,천호태영(천호6),재개발,264,2000-02-07,천호대로 1055 (천호동 천호태영아파트),5336,,37.538369715971704,127.12942446783998,H,천호3동,127.12984610646093,37.539834728878645
31,31,강동구,강일지구1단지(강일리버파크1단지),국민장기,282,2009-03-23,아리수로93가길 25 (강일동 강일리버파크1단지아파트),5211,,37.5668679397024,127.172024343708,H,강일동,127.17391966164308,37.564944692060216
32,32,강동구,강일지구2단지(강일리버파크2단지),국민장기,442,2009-03-23,아리수로97길 68 (강일동 강일리버파크2단지아파트),5208,,37.568730756153606,127.17665461227301,H,강일동,127.17391966164308,37.564944692060216
33,33,강동구,강일지구3단지(강일리버파크3단지),국민장기,987,2009-03-23,아리수로93길 40 (강일동 강일리버파크3단지아파트),5210,,37.5655171416703,127.17510664157801,H,강일동,127.17391966164308,37.564944692060216
34,34,강동구,강일지구4단지(강일리버파크4단지),국민장기,748,2009-03-23,아리수로97길 19 (강일동 강일리버파크4단지아파트),5210,,37.5669952358435,127.17679132286001,H,강일동,127.17391966164308,37.564944692060216
35,35,강동구,강일지구6단지(강일리버파크6단지),국민장기,553,2009-03-23,아리수로94길 19 (강일동 강일리버파크6단지아파트),5213,,37.562733006150495,127.17726024629299,H,강일동,127.17391966164308,37.564944692060216
36,36,강동구,강일지구8단지(강일리버파크8단지),국민장기,410,2009-03-23,아리수로94길 72 (강일동 강일리버파크8단지아파트),5212,,37.560722295971296,127.17626956114799,H,강일동,127.17391966164308,37.564944692060216
37,37,강동구,강일지구9단지(강일리버파크9단지),국민장기,841,2009-04-19,고덕로97길 29 (강일동 강일리버파크9단지아파트),5216,,37.558354026903295,127.17783262384899,H,강일동,127.17391966164308,37.564944692060216
38,38,강동구,강일지구10단지(강일리버파크10단지),국민장기,694,2009-04-19,고덕로97길 20 (강일동 강일리버파크),5215,,37.5592084943697,127.17999761663401,H,강일동,127.17391966164308,37.564944692060216
39,39,강동구,강일지구7단지(강일리버파크7단지),국민장기,731,2009-06-25,아리수로98길 25 (강일동 강일리버파크7단지아파트),5214,,37.565276572748395,127.178358990921,H,강일동,127.17391966164308,37.564944692060216
40,40,강동구,강일지구5단지(강일리버파크5단지),국민장기,722,2009-08-01,아리수로97길 20 (강일동 강일리버파크5단지아파트),5209,,37.5685142719635,127.178137155501,H,강일동,127.17391966164308,37.564944692060216
41,41,강동구,고덕아이파크,재건축,1142,2010-03-05,동남로79길 26 (고덕동 고덕아이파크),5232,,37.5591838811941,127.15374424363199,H,고덕1동,127.1515020153247,37.55726306223973
42,42,강동구,고덕리엔파크1단지,국민장기,605,2011-01-15,상일로 152 (강일동 고덕리엔파크1단지아파트),5218,,37.5616354948966,127.171346232915,H,강일동,127.17391966164308,37.564944692060216
43,43,강동구,고덕리엔파크2단지,국민장기,636,2011-01-15,고덕로 427 (강일동 고덕리엔파크2단지아파트),5217,,37.558797292137605,127.173182162867,H,강일동,127.17391966164308,37.564944692060216
44,44,강동구,고덕리엔파크3단지,국민장기,2283,2011-01-30,상일로 74 (상일동 고덕리엔파크3단지아파트),5287,,37.5513683747695,127.174785524346,H,상일2동,127.17760151552136,37.552011719375116
45,45,강동구,강일지구 11단지(행복주택),행복(공사 건설형),346,2015-12-28,고덕로97길 100 (강일동 강일리버파크11단지),5214,,37.562734998585796,127.179992858104,H,강일동,127.17391966164308,37.564944692060216
46,46,강동구,강일2 도시형생활주택(준주거2)(임대),기타임대,76,2016-04-01,상일로12길 89 (강일동 리엔타운),5285,,37.5563707116976,127.172886593605,H,상일2동,127.17760151552136,37.552011719375116
47,47,강동구,올림픽파크한양수자인,재건축,482,2016-08-26,성내로 80 (성내동 올림픽파크한양수자인),5401,,37.5271796181821,127.127965319697,H,성내1동,127.12242177123132,37.53047946477166
48,48,강동구,고덕래미안힐스테이트,재건축,3658,2017-01-05,아리수로50길 50 (고덕동 래미안힐스테이트고덕),4731,,37.557689137177604,127.148600236458,H,고덕1동,127.1515020153247,37.55726306223973
49,49,강동구,고덕숲아이파크,재건축,687,2017-12-01,고덕로80길 134(상일동 고덕숲아이파크) ,5277,,37.55171845592729,127.164857017437,H,상일1동,127.16462039509204,37.55064299525213
50,50,강동구,래미안 명일역 솔베뉴(삼익그린),행복(재건축),1900,2019-10-07,강동구 양재대로 1650(명일동 309-1),5226,,37.55438987866221,127.145918080688,H,명일1동,127.1460821730888,37.549806031706424
51,51,강동구,고덕 그라시움(고덕2),행복(재건축),4932,2019-10-07,강동구 동남로82길 98(고덕동 220),5224,,37.5561805813458,127.159323340926,H,고덕2동,127.1643659743796,37.56052548107242
52,52,강북구,래미안수유(수유2),재개발,180,2000-07-01,한천로159길 8 (수유동 래미안수유아파트),1040,,37.6444547640044,127.018655185471,H,수유2동,127.01993324444145,37.64466097042541
53,53,강북구,SK북한산시티(미아1-1),재개발,1497,2001-11-17,솔샘로 174 (미아동 SK북한산시티아파트),1192,,37.617638362841795,127.010599691076,H,삼각산동,127.02083597831674,37.6150544065232
54,54,강북구,미아벽산(미아1-2),재개발,490,2002-11-18,솔샘로 159 (미아동 벽산라이브파크),1191,,37.6218232749574,127.012407457085,H,삼양동,127.01838797999687,37.62734428383054
55,55,강북구,삼각산아이원(미아5),재개발,673,2004-02-23,삼양로19길 113 (미아동 삼각산아이원아파트),1198,,37.617055559706394,127.01772328903799,H,삼각산동,127.02083597831674,37.6150544065232
56,56,강북구,미아SH-Ville(미아2),재개발,57,2007-09-27,삼양로 246-14 (미아동 미아 에스에이치빌 아파트),1127,,37.6254213590597,127.019197227185,H,삼양동,127.01838797999687,37.62734428383054
57,57,강북구,래미안트리베라1차(래미안트리베라6),재개발,1247,2010-05-29,삼양로19길 25 (미아동 삼성래미안트리베라1차아파트),1200,,37.6156943247238,127.021139026425,H,삼각산동,127.02083597831674,37.6150544065232
58,58,강북구,래미안트리베라2차(래미안트리베라12),재개발,1330,2010-06-14,삼양로27길 19 (미아동 삼성래미안트리베라아파트),1195,,37.6161238065432,127.021741379374,H,삼각산동,127.02083597831674,37.6150544065232
59,59,강북구,송천동부(미아10-1),재개발,376,2010-09-30,숭인로 39 (미아동 송천센트레빌),1213,,37.612757421034104,127.026678655065,H,송천동,127.02386795319367,37.61830820181232
60,60,강북구,미아두산위브트레지움(미아8),재개발,1370,2011-12-26,삼양로27길 95 (미아동 두산위브트레지움아파트),1197,,37.618352180555796,127.015755327709,H,삼각산동,127.02083597831674,37.6150544065232
61,61,강북구,수유장기전세(프레비스타),장기전세,18,2015-03-27,인수봉로 101 (수유동 프레비스타),1096,,37.62896555692021,127.012611877138,H,수유1동,127.01760923818316,37.63005817372584
62,62,강북구,꿈의숲 롯데캐슬(미아4),재개발행복(리츠2호),615,2017-03-28,오현로 56(미아동 꿈의숲 롯데캐슬),1232,,37.6184115650264,127.03647592791799,H,송중동,127.0337938241709,37.61612898935126
63,63,강북구,꿈의숲해링턴플레이스(미아9-1),행복(재건축),1028,2019-09-30,강북구 오현로 45(미아동 3-770),1155,,37.616937523560296,127.03446065010401,H,송중동,127.0337938241709,37.61612898935126
64,64,강서구,가양9,공공임대,914,1992-11-05,허준로 224 (가양동 가양9단지아파트),7532,,37.5599996875816,126.862819466302,H,가양3동,126.86054189258371,37.56105848293945
65,65,강서구,가양4,영구임대,1998,1992-11-05,양천로57길 37 (가양동 가양4단지아파트),7527,,37.5659318377534,126.85206920425101,H,가양2동,126.85126200422994,37.567379353467736
66,66,강서구,가양8,공공임대,1110,1992-11-05,허준로 176 (가양동 가양8단지아파트),7533,,37.561860495078896,126.856808076066,H,가양3동,126.86054189258371,37.56105848293945
67,67,강서구,가양5,영구임대,2411,1993-03-06,양천로57길 36 (가양동 가양5단지아파트),7526,,37.564627383048396,126.853519560541,H,가양2동,126.85126200422994,37.567379353467736
68,68,강서구,방화2-1,영구임대,1563,1993-10-25,방화대로48길 40 (방화동 방화2-1단지아파트),7519,,37.5742448164247,126.82016713175501,H,방화3동,126.81355003364565,37.578743210924834
69,69,강서구,방화11,영구임대,1065,1994-05-25,개화동로21길 4 (방화동 방화11단지아파트),7611,,37.5707203119115,126.805725644771,H,방화2동,126.80673880485905,37.56671300076564
70,70,강서구,방화6,영구공공,1000,1994-08-20,금낭화로23길 25 (방화동 방화6단지아파트),7510,,37.578138970879294,126.811204295259,H,방화3동,126.81355003364565,37.578743210924834
71,71,강서구,방화9,공공임대,250,1995-11-29,양천로11길 57 (방화동 방화9단지아파트),7507,,37.5746431515551,126.80715640559299,H,방화3동,126.81355003364565,37.578743210924834
72,72,강서구,발산2(마곡수명산파크2단지),국민장기,629,2007-08-10,강서로47길 158 (내발산동 마곡수명산파크2단지아파트),7634,,37.5538579739487,126.82764183408199,H,발산1동,126.82512699656547,37.55054536446922
73,73,강서구,발산3(마곡수명산파크3단지),장기전세,518,2007-10-08,수명로1길 110 (내발산동 마곡수명산파크3단지아파트),7643,,37.5518577662929,126.824707925418,H,발산1동,126.82512699656547,37.55054536446922
74,74,강서구,발산6(마곡수명산파크6단지),국민,399,2007-10-21,수명로2길 63 (내발산동 마곡수명산파크6단지아파트),7635,,37.549875328767705,126.825821922696,H,발산1동,126.82512699656547,37.55054536446922
75,75,강서구,발산1(마곡수명산파크1단지),국민,1421,2007-11-10,강서로47길 108 (내발산동 마곡수명산파크1단지아파트),7634,,37.553565372328,126.83053423755501,H,발산1동,126.82512699656547,37.55054536446922
76,76,강서구,발산4(마곡수명산파크4단지),국민장기,919,2008-02-20,수명로1길 16 (내발산동 마곡수명산파크4단지아파트),7643,,37.5520478232459,126.82256090816601,H,발산1동,126.82512699656547,37.55054536446922
77,77,강서구,발산5(마곡수명산파크5단지),국민,948,2008-06-21,수명로2길 105 (내발산동 마곡수명산파크5단지아파트),7635,,37.551586654328204,126.82758267247,H,발산1동,126.82512699656547,37.55054536446922
78,78,강서구,발산7(마곡수명산파크7단지),국민,643,2008-10-16,수명로2가길 22 (내발산동 마곡수명산파크7단지아파트),7642,,37.547662871978204,126.82191768222799,H,발산1동,126.82512699656547,37.55054536446922
79,79,강서구,마곡푸르지오,재건축,341,2009-03-20,방화대로34길 88 (방화동 마곡푸르지오),7595,,37.5703819246163,126.8211949558,H,방화1동,126.81749616956925,37.56866545658671
80,80,강서구,강서센트레빌,재건축,147,2009-03-31,방화대로41길 9 (방화동 강서센트레빌3차),7605,,37.5713641666202,126.816194041544,H,방화1동,126.81749616956925,37.56866545658671
81,81,강서구,강서동부센트리빌4차,재건축,215,2009-06-05,남부순환로 11 (공항동 강서센트레빌4차),7622,,37.5610628611402,126.808064496855,H,공항동,126.79483817099285,37.55591341272746
82,82,강서구,유니트로원룸,기타임대,75,2012-10-29,개화동로21길 49 (방화동 유니트로),7601,,37.5721385274076,126.805647249905,H,방화2동,126.80673880485905,37.56671300076564
83,83,강서구,강서한강자이,재건축,790,2013-10-01,양천로55길 55 (가양동 강서한강자이),7528,,37.5663284781553,126.84818318280001,H,가양1동,126.83492534942096,37.57188423770563
84,84,강서구,내발산동740 기숙사(희망하우징),기타임대,193,2014-03-29,수명로1길 131 (내발산동),7630,,37.554061307565206,126.82517593277099,H,발산1동,126.82512699656547,37.55054536446922
85,85,강서구,마곡14단지(마곡엠밸리14),국민장기,1270,2014-05-29,마곡중앙로 33 (마곡동 마곡엠밸리14단지),7630,,37.5580501033167,126.824080226482,H,발산1동,126.82512699656547,37.55054536446922
86,86,강서구,마곡15단지(마곡엠밸리15),국민장기,1171,2014-05-29,마곡중앙로 36 (마곡동 마곡엠밸리15단지),7811,,37.557440898600504,126.82734837762301,H,발산1동,126.82512699656547,37.55054536446922
87,87,강서구,마곡6단지(마곡엠밸리6),국민장기,1466,2014-06-13,마곡서1로 100 (마곡동 마곡엠밸리6단지),7798,,37.56575409817071,126.81962341196999,H,방화1동,126.81749616956925,37.56866545658671
88,88,강서구,마곡7단지(마곡엠밸리7),국민장기,1004,2014-06-13,마곡서로 133 (마곡동 마곡엠밸리7단지),7798,,37.564556103003895,126.823838667719,H,방화1동,126.81749616956925,37.56866545658671
89,89,강서구,마곡1단지(마곡엠밸리1),국민장기,237,2014-06-20,마곡서1로 131 (마곡동 마곡엠밸리1단지),7598,,37.568422367337,126.818430490413,H,방화1동,126.81749616956925,37.56866545658671
90,90,강서구,마곡2단지(마곡엠밸리2),국민장기,408,2014-06-20,마곡서1로 146 (마곡동 마곡엠밸리2단지),7598,,37.56882497305129,126.82141102863702,H,방화1동,126.81749616956925,37.56866545658671
91,91,강서구,마곡3단지(마곡엠밸리3),국민장기,315,2014-06-20,마곡서1로 132 (마곡동 마곡엠밸리3단지),7598,,37.568532190228204,126.819718473444,H,방화1동,126.81749616956925,37.56866545658671
92,92,강서구,마곡4단지(마곡엠밸리4),국민장기,420,2014-06-23,마곡서로 175 (마곡동 마곡엠밸리4단지),7595,,37.568908134597,126.82423251969699,H,가양1동,126.83492534942096,37.57188423770563
93,93,강서구,마곡5단지(마곡엠밸리5),국민장기,439,2014-06-27,마곡서1로 111-11 (마곡동 마곡엠밸리5단지),7599,,37.5658001533458,126.81728900681101,H,방화1동,126.81749616956925,37.56866545658671
94,94,강서구,가양동협동조합형공동주택,기타임대,24,2014-09-26,양천로61길 50 (가양동 이음채),7547,,37.55863957153421,126.865190551219,H,가양3동,126.86054189258371,37.56105848293945
95,95,강서구,등촌동 장기전세주택,장기전세,54,2016-01-01,공항대로 359 (등촌동 리본타워),7590,,37.557847297898796,126.847820343569,H,등촌3동,126.84792880294093,37.55888772806288
96,96,강서구,화곡동 청년 협동조합 주택(화곡동891-25),기타임대,15,2016-01-31,강서로5라길 26 (화곡동 청년주택협동조합그랑),7781,,37.5292076209333,126.849796048218,H,화곡8동,126.84836227238645,37.532633194908016
97,97,강서구,마곡지구 8단지(마곡엠밸리8단지),국민장기,531,2016-07-31,마곡서1로 81 (마곡동 마곡엠밸리8단지),7599,,37.5643663889963,126.819154429803,H,방화1동,126.81749616956925,37.56866545658671
98,98,강서구,마곡지구 10단지(마곡엠밸리10단지),국민장기,550,2016-08-10,마곡중앙1로 72 (마곡동 마곡엠밸리10단지),7629,,37.5590012558994,126.81993712513201,H,공항동,126.79483817099285,37.55591341272746
99,99,강서구,마곡힐스테이트,재건축,603,2016-08-26,마곡중앙3로 74 (마곡동 마곡힐스테이트),7599,,37.5646967575896,126.81843285506599,H,방화1동,126.81749616956925,37.56866545658671
100,100,강서구,마곡지구 11단지(마곡엠밸리11단지),국민장기,347,2016-09-15,공항대로 124 (마곡동 마곡엠밸리11단지),7808,,37.5594146140987,126.820813156139,H,공항동,126.79483817099285,37.55591341272746
101,101,강서구,마곡지구 12단지(마곡엠밸리12단지),국민장기,363,2016-09-15,공항대로 140 (마곡동 마곡엠밸리12단지),7808,,37.5591985327599,126.82324894379101,H,공항동,126.79483817099285,37.55591341272746
102,102,강서구,가양동 1457-1 모듈러 행복주택,행복(공사 건설형),30,2017-12-29,강서로 575,7523,,37.571709672828604,126.841669722752,H,가양1동,126.83492534942096,37.57188423770563
103,103,강서구,e편한세상 염창아파트,행복(재건축),499,2019-10-07,강서구 공항대로 583(염창동 277-24),7560,,37.5485922640411,126.870242587286,H,염창동,126.87098534896086,37.553736243141515
104,104,관악구,신림동부(신림5),재개발,592,1993-10-24,신원로 26 (신림동 신림동부아파트),8775,,37.4811549763764,126.92827080522801,H,신원동,126.92734647357561,37.48156355970953
105,105,관악구,봉천인헌,주거환경,216,1998-11-16,낙성대로15길 66 (봉천동 인헌아파트),8800,,37.468034829997,126.961769042702,H,낙성대동,126.95840521501923,37.47629145340168
106,106,관악구,봉천신봉,주거환경,277,1999-05-28,양녕로6나길 18 (봉천동 신봉아파트),8746,,37.4845539541879,126.948927711902,H,중앙동,126.94978974822226,37.484188153857104
107,107,관악구,신림초원,주거환경,197,1999-07-30,미성5길 40 (신림동 초원아파트),8865,,37.4733476916296,126.914035735156,H,미성동,126.91557598230604,37.47620734560285
108,108,관악구,봉천동아(봉천2-2),재개발,829,1999-11-01,관악로37길 20 (봉천동 봉천동아아파트),8726,,37.4875554407187,126.95598852611,H,성현동,126.94813528609407,37.48954303095076
109,109,관악구,봉천우성(봉천7-1),재개발,717,2000-03-20,관악로30길 40 (봉천동 봉천우성아파트),8735,,37.4851172827821,126.961585424846,H,행운동,126.9570867951137,37.480615826828455
110,110,관악구,봉천두산(봉천8),재개발,560,2000-12-21,양녕로 31 (봉천동 두산아파트),8751,,37.4851523525772,126.945779399956,H,은천동,126.94250287827985,37.485377767480706
111,111,관악구,관악드림타운(봉천3),재개발,1843,2001-07-16,구암길 106 (봉천동 관악드림타운아파트),8725,,37.491279413488,126.948664640266,H,성현동,126.94813528609407,37.48954303095076
112,112,관악구,관악벽산블루밍,재개발,799,2003-11-15,양녕로 117 (봉천동 벽산블루밍아파트),8715,,37.4915245440326,126.942711882092,H,은천동,126.94250287827985,37.485377767480706
113,113,관악구,관악푸르지오(봉천7-2),재개발,392,2004-02-23,청림5길 28 (봉천동 관악푸르지오2단지아파트),8734,,37.4895955788785,126.960271587162,H,청림동,126.9586363285215,37.491821317074205
114,114,관악구,신림SH-ville(신림7),재개발,150,2007-12-03,난곡로 80 (신림동 신림SH Ville아파트),8861,,37.462538180338896,126.919545026803,H,난향동,126.91878905199022,37.461501499797535
115,115,관악구,관악청광플러스원,재건축,71,2009-06-05,은천로15길 16 (봉천동 관악청광플러스원아파트),8715,,37.4873923020041,126.94432256246799,H,은천동,126.94250287827985,37.485377767480706
116,116,관악구,e편한세상 서울대입구(봉천12-2구역),재개발행복(재건축리츠2호),1489,2019-06-28,관악구 청룡10길 45(봉천동 1555-1),8830,,37.47723093284839,126.94305574277901,H,청룡동,126.94167558443198,37.47909552918944
117,117,광진구,한라녹턴,재건축,72,2009-09-11,영화사로16길 43 (구의동 구의동 아차산 한라아파트),4957,,37.5538354352314,127.09734621926,H,구의2동,127.08993579344175,37.54724564567557
118,118,광진구,래미안프리미어팰리스,재건축재개발,264,2017-11-01,아차산로 345(자양동 래미안프리미어팰리스아파트),5026,,37.5375052411306,127.08158295573999,H,자양1동,127.08243956669523,37.53450737839392
119,119,광진구,강변SK뷰(구의3),재건축,197,2018-12-11,광진구 아차산로 431(구의동 667),5045,,37.538653972655894,127.09019080531401,H,구의3동,127.09196131077688,37.53798181270719
120,120,구로구,오류동부골든(오류1),재개발,304,1997-11-04,고척로 49 (오류동 동부골든아파트),8253,,37.5000072590916,126.84136899952601,H,오류1동,126.84505065622653,37.49709333827066
121,121,구로구,구로두산(구로6),재개발,442,1999-03-01,도림로 59 (구로동 구로두산아파트),8313,,37.4898993993674,126.88896186978201,H,구로4동,126.88916194362048,37.49162880006584
122,122,구로구,고척유진마젤란아파트,재건축,175,2008-11-10,경인로47길 128 (고척동 고척마젤란아파트),8219,,37.5045853756561,126.863921148452,H,고척1동,126.86276286677003,37.50035525847666
123,123,구로구,구로경남아너스빌,재건축,129,2009-09-10,구로중앙로8길 41-23 (구로동 경남아너스빌),8304,,37.4936810424271,126.89299402047199,H,구로4동,126.88916194362048,37.49162880006584
124,124,구로구,온수힐스테이트,재건축,999,2010-03-05,부일로9길 127 (온수동 온수 힐스테이트),8259,,37.4975939329162,126.820479907992,H,수궁동,126.83147856339022,37.49390321679422
125,125,구로구,고척벽산블루밍(고척3),재개발,339,2010-12-01,고척로60길 30 (고척동 벽산베스트블루밍아파트),8228,,37.5051496613125,126.858766619471,H,고척2동,126.85861178438097,37.50671145750116
126,126,구로구,천왕이펜하우스2단지,국민장기,526,2011-06-10,천왕로 92 (천왕동 천왕이펜하우스2단지),8365,,37.48522882476521,126.838086363908,H,오류2동,126.83950458361203,37.48881469609833
127,127,구로구,천왕이펜하우스6단지,국민장기,678,2011-06-26,천왕로 9 (천왕동 천왕이펜하우스6단지),8364,,37.479020755989296,126.84225746312,H,오류2동,126.83950458361203,37.48881469609833
128,128,구로구,천왕이펜하우스5단지,국민장기,522,2011-07-25,천왕로 10 (천왕동 천왕 이펜하우스 5단지),8365,,37.480726327426,126.842162072714,H,오류2동,126.83950458361203,37.48881469609833
129,129,구로구,천왕이펜하우스4단지,국민장기,478,2011-08-15,천왕로 29 (천왕동 천왕 이펜하우스 4단지),8364,,37.4808009766872,126.83859451567699,H,오류2동,126.83950458361203,37.48881469609833
130,130,구로구,천왕이펜하우스1단지,국민장기,314,2011-10-12,천왕로 91 (천왕동 천왕 이펜하우스 1단지),8364,,37.4866893781833,126.837445160952,H,오류2동,126.83950458361203,37.48881469609833
131,131,구로구,천왕이펜하우스3단지,국민장기,1044,2011-10-12,천왕로 56 (천왕동 천왕 이펜하우스 3단지),8365,,37.48305321277,126.838914729764,H,오류2동,126.83950458361203,37.48881469609833
132,132,구로구,천왕2-1(천왕연지타운1),국민장기,571,2013-12-25,오류로 30 (천왕동 천왕연지타운1단지),8350,,37.48636795170739,126.83999205713002,H,오류2동,126.83950458361203,37.48881469609833
133,133,구로구,천왕2-2(천왕연지타운2),국민장기,1018,2014-02-03,오리로 1102-10 (천왕동 천왕연지타운2단지),8350,,37.4840144134269,126.84334132511002,H,오류2동,126.83950458361203,37.48881469609833
134,134,구로구,개봉푸르지오,재건축,978,2014-05-21,남부순환로 775 (개봉동 개봉푸르지오),8236,,37.5015678689641,126.84716233519899,H,개봉1동,126.8511464334611,37.50026550778234
135,135,구로구,천왕공공원룸텔(천왕여성안심주택),기타임대,96,2015-01-29,천왕로50 (천왕동 천왕이펜하우스S) ,8365,,37.4816510776901,126.838660411132,H,오류2동,126.83950458361203,37.48881469609833
136,136,구로구,천왕지구7단지(행복주택),행복(공사 건설형),374,2015-10-27,천왕로 21 (천왕동 천왕이펜하우스7단지),8364,,37.4791754743291,126.83892949835199,H,오류2동,126.83950458361203,37.48881469609833
