,lgdng_cd,ctpv_nm,행정동,법정동,adstrd_cd,admn_inst_cd
6859,4311210100,충청북도,사직2동,사직동,3304252,4311252000
6860,4311210200,충청북도,사창동,사창동,3304253,4311253000
6861,4311210300,충청북도,모충동,모충동,3304254,4311254000
6862,4311210400,충청북도,산남동,산남동,3304255,4311255000
6863,4311210500,충청북도,산남동,미평동,3304255,4311255000
6864,4311210600,충청북도,산남동,분평동,3304255,4311255000
6865,4311210500,충청북도,분평동,미평동,3304256,4311256000
6866,4311210600,충청북도,분평동,분평동,3304256,4311256000
6867,4311211100,충청북도,분평동,장성동,3304256,4311256000
6868,4311211200,충청북도,분평동,장암동,3304256,4311256000
6869,4311210700,충청북도,수곡1동,수곡동,3304257,4311257000
6870,4311210700,충청북도,수곡2동,수곡동,3304258,4311258000
6871,4311210800,충청북도,성화·개신·죽림동,성화동,3304259,4311259000
6872,4311210900,충청북도,성화·개신·죽림동,개신동,3304259,4311259000
6873,4311211000,충청북도,성화·개신·죽림동,죽림동,3304259,4311259000
6874,4311300000,충청북도,청주시흥덕구,청주시흥덕구,33043,4311300000
6875,4311325000,충청북도,오송읍,오송읍,3304311,4311325000
6876,4311325021,충청북도,오송읍,호계리,3304311,4311325000
6877,4311325022,충청북도,오송읍,상정리,3304311,4311325000
6878,4311325023,충청북도,오송읍,공북리,3304311,4311325000
6879,4311325024,충청북도,오송읍,쌍청리,3304311,4311325000
6880,4311325025,충청북도,오송읍,만수리,3304311,4311325000
6881,4311325026,충청북도,오송읍,연제리,3304311,4311325000
6882,4311325027,충청북도,오송읍,궁평리,3304311,4311325000
6883,4311325028,충청북도,오송읍,오송리,3304311,4311325000
6884,4311325029,충청북도,오송읍,동평리,3304311,4311325000
6885,4372025041,충청북도,보은읍,신함리,3332011,4372025000
6886,4311325030,충청북도,오송읍,서평리,3304311,4311325000
6887,4311325031,충청북도,오송읍,봉산리,3304311,4311325000
6888,4311325032,충청북도,오송읍,정중리,3304311,4311325000
6889,4311325033,충청북도,오송읍,상봉리,3304311,4311325000
6890,4311331000,충청북도,강내면,강내면,3304331,4311331000
6891,4311331021,충청북도,강내면,연정리,3304331,4311331000
6892,4311331022,충청북도,강내면,궁현리,3304331,4311331000
6893,4311331023,충청북도,강내면,저산리,3304331,4311331000
6894,4311331024,충청북도,강내면,당곡리,3304331,4311331000
6895,4311331025,충청북도,강내면,산단리,3304331,4311331000
6896,4311331026,충청북도,강내면,다락리,3304331,4311331000
6897,4311331027,충청북도,강내면,태성리,3304331,4311331000
6898,4311331028,충청북도,강내면,사곡리,3304331,4311331000
6899,4311331029,충청북도,강내면,황탄리,3304331,4311331000
6900,4311331030,충청북도,강내면,월탄리,3304331,4311331000
6901,4311331031,충청북도,강내면,탑연리,3304331,4311331000
6902,4311331032,충청북도,강내면,석화리,3304331,4311331000
6903,4311331033,충청북도,강내면,사인리,3304331,4311331000
6904,4311331034,충청북도,강내면,월곡리,3304331,4311331000
6905,4311331035,충청북도,강내면,학천리,3304331,4311331000
6906,4311332000,충청북도,옥산면,옥산면,3304332,4311332000
6907,4311332021,충청북도,옥산면,오산리,3304332,4311332000
6908,4311332022,충청북도,옥산면,덕촌리,3304332,4311332000
6909,4311332023,충청북도,옥산면,신촌리,3304332,4311332000
6910,4311332024,충청북도,옥산면,환희리,3304332,4311332000
6911,4311332025,충청북도,옥산면,가락리,3304332,4311332000
6912,4311332026,충청북도,옥산면,동림리,3304332,4311332000
6913,4311332027,충청북도,옥산면,금계리,3304332,4311332000
6914,4311332028,충청북도,옥산면,장동리,3304332,4311332000
6915,4311332029,충청북도,옥산면,사정리,3304332,4311332000
6916,4311332030,충청북도,옥산면,수락리,3304332,4311332000
6917,4311332031,충청북도,옥산면,장남리,3304332,4311332000
6918,4311332032,충청북도,옥산면,호죽리,3304332,4311332000
6919,4311332033,충청북도,옥산면,남촌리,3304332,4311332000
6920,4311332034,충청북도,옥산면,소로리,3304332,4311332000
6921,4311332035,충청북도,옥산면,국사리,3304332,4311332000
6922,4311310400,충청북도,운천·신봉동,운천동,3304351,4311370000
6923,4311310500,충청북도,운천·신봉동,신봉동,3304351,4311370000
6924,4311311400,충청북도,복대1동,복대동,3304352,4311374100
6925,4311311400,충청북도,복대2동,복대동,3304353,4311374200
6926,4311311300,충청북도,가경동,가경동,3304354,4311374700
6927,4313025021,충청북도,주덕읍,신양리,3302011,4313025000
6928,4311311500,충청북도,봉명1동,봉명동,3304355,4311375100
6929,4311311500,충청북도,봉명2·송정동,봉명동,3304356,4311375600
6930,4311311600,충청북도,봉명2·송정동,송정동,3304356,4311375600
6931,4311311700,충청북도,강서제1동,강서동,3304357,4311376000
6932,4311311800,충청북도,강서제1동,석곡동,3304357,4311376000
6933,4311311900,충청북도,강서제1동,휴암동,3304357,4311376000
6934,4311312000,충청북도,강서제1동,신전동,3304357,4311376000
6935,4311312100,충청북도,강서제1동,현암동,3304357,4311376000
6936,4311312200,충청북도,강서제1동,동막동,3304357,4311376000
6937,4311312300,충청북도,강서제1동,수의동,3304357,4311376000
6938,4311312400,충청북도,강서제1동,지동동,3304357,4311376000
6939,4311312500,충청북도,강서제1동,서촌동,3304357,4311376000
6940,4311313800,충청북도,강서제1동,비하동,3304357,4311376000
6941,4311313900,충청북도,강서제1동,석소동,3304357,4311376000
6942,4311314000,충청북도,강서제1동,정봉동,3304357,4311376000
6943,4311314100,충청북도,강서제1동,신촌동,3304357,4311376000
6944,4311312600,충청북도,강서제2동,신성동,3304358,4311377000
6945,4311312700,충청북도,강서제2동,평동,3304358,4311377000
6946,4311312800,충청북도,강서제2동,신대동,3304358,4311377000
6947,4311312900,충청북도,강서제2동,남촌동,3304358,4311377000
6948,4311313000,충청북도,강서제2동,내곡동,3304358,4311377000
6949,4311313100,충청북도,강서제2동,상신동,3304358,4311377000
6950,4311313200,충청북도,강서제2동,원평동,3304358,4311377000
6951,4311313300,충청북도,강서제2동,문암동,3304358,4311377000
6952,4311313400,충청북도,강서제2동,송절동,3304358,4311377000
6953,4311313500,충청북도,강서제2동,화계동,3304358,4311377000
6954,4311313600,충청북도,강제서2동,외북동,3304358,4311377000
6955,4311313700,충청북도,강서제2동,향정동,3304358,4311377000
6956,4311400000,충청북도,청주시청원구,청주시청원구,33044,4311400000
6957,4311425000,충청북도,내수읍,내수읍,3304411,4311425000
6958,4311425021,충청북도,내수읍,내수리,3304411,4311425000
6959,4311425022,충청북도,내수읍,마산리,3304411,4311425000
6960,4311425023,충청북도,내수읍,풍정리,3304411,4311425000
6961,4311425024,충청북도,내수읍,덕암리,3304411,4311425000
6962,4311425025,충청북도,내수읍,도원리,3304411,4311425000
6963,4311425026,충청북도,내수읍,형동리,3304411,4311425000
6964,4311425027,충청북도,내수읍,세교리,3304411,4311425000
6965,4311425028,충청북도,내수읍,비상리,3304411,4311425000
6966,4311425029,충청북도,내수읍,저곡리,3304411,4311425000
6967,4311425030,충청북도,내수읍,우산리,3304411,4311425000
6968,4311425031,충청북도,내수읍,초정리,3304411,4311425000
6969,4311425032,충청북도,내수읍,비중리,3304411,4311425000
6970,4311425033,충청북도,내수읍,구성리,3304411,4311425000
6971,4311425034,충청북도,내수읍,국동리,3304411,4311425000
6972,4311425035,충청북도,내수읍,묵방리,3304411,4311425000
6973,4311425036,충청북도,내수읍,은곡리,3304411,4311425000
6974,4372025039,충청북도,보은읍,강산리,3332011,4372025000
6975,4311425037,충청북도,내수읍,원통리,3304411,4311425000
6976,4311425038,충청북도,내수읍,신안리,3304411,4311425000
6977,4311425039,충청북도,내수읍,입동리,3304411,4311425000
6978,4311425040,충청북도,내수읍,입상리,3304411,4311425000
6979,4311425041,충청북도,내수읍,학평리,3304411,4311425000
6980,4311425300,충청북도,오창읍,오창읍,3304412,4311425300
6981,4311425321,충청북도,오창읍,여천리,3304412,4311425300
6982,4311425322,충청북도,오창읍,화산리(華山),3304412,4311425300
6983,4311425323,충청북도,오창읍,유리,3304412,4311425300
6984,4311425324,충청북도,오창읍,일신리,3304412,4311425300
6985,4311425325,충청북도,오창읍,모정리,3304412,4311425300
6986,4311425326,충청북도,오창읍,학소리,3304412,4311425300
6987,4311425327,충청북도,오창읍,원리,3304412,4311425300
6988,4311425328,충청북도,오창읍,복현리,3304412,4311425300
6989,4311425329,충청북도,오창읍,양지리,3304412,4311425300
6990,4311425330,충청북도,오창읍,장대리,3304412,4311425300
6991,4311425331,충청북도,오창읍,창리,3304412,4311425300
6992,4311425332,충청북도,오창읍,주성리,3304412,4311425300
6993,4311425333,충청북도,오창읍,송대리,3304412,4311425300
6994,4311425334,충청북도,오창읍,도암리,3304412,4311425300
6995,4311425335,충청북도,오창읍,괴정리,3304412,4311425300
6996,4311425336,충청북도,오창읍,가곡리,3304412,4311425300
6997,4311425337,충청북도,오창읍,석우리,3304412,4311425300
6998,4311425338,충청북도,오창읍,상평리,3304412,4311425300
6999,4311425339,충청북도,오창읍,기암리,3304412,4311425300
7000,4311425340,충청북도,오창읍,탑리,3304412,4311425300
7001,4311425341,충청북도,오창읍,농소리,3304412,4311425300
7002,4311425342,충청북도,오창읍,신평리,3304412,4311425300
7003,4311425343,충청북도,오창읍,중신리,3304412,4311425300
7004,4311425344,충청북도,오창읍,각리,3304412,4311425300
7005,4311425345,충청북도,오창읍,양청리,3304412,4311425300
7006,4311425346,충청북도,오창읍,구룡리,3304412,4311425300
7007,4311425347,충청북도,오창읍,성산리,3304412,4311425300
7008,4311425348,충청북도,오창읍,후기리,3304412,4311425300
7009,4311425349,충청북도,오창읍,용두리,3304412,4311425300
7010,4311425350,충청북도,오창읍,화산리(花山),3304412,4311425300
7011,4311425351,충청북도,오창읍,가좌리,3304412,4311425300
7012,4311425352,충청북도,오창읍,두릉리,3304412,4311425300
7013,4311425353,충청북도,오창읍,성재리,3304412,4311425300
7014,4311425354,충청북도,오창읍,백현리,3304412,4311425300
7015,4311431000,충청북도,북이면,북이면,3304431,4311431000
7016,4311431021,충청북도,북이면,신기리,3304431,4311431000
7017,4311431022,충청북도,북이면,신대리,3304431,4311431000
7018,4311431023,충청북도,북이면,현암리,3304431,4311431000
7019,4311431024,충청북도,북이면,서당리,3304431,4311431000
7020,4311431025,충청북도,북이면,대길리,3304431,4311431000
7021,4311431026,충청북도,북이면,석화리,3304431,4311431000
7022,4311431027,충청북도,북이면,영하리,3304431,4311431000
7023,4311431028,충청북도,북이면,선암리,3304431,4311431000
7024,4311431029,충청북도,북이면,호명리,3304431,4311431000
7025,4311431030,충청북도,북이면,부연리,3304431,4311431000
7026,4311431031,충청북도,북이면,토성리,3304431,4311431000
7027,4311431032,충청북도,북이면,장재리,3304431,4311431000
7028,4311431033,충청북도,북이면,금암리,3304431,4311431000
7029,4311431034,충청북도,북이면,광암리,3304431,4311431000
7030,4311431035,충청북도,북이면,금대리,3304431,4311431000
7031,4311431036,충청북도,북이면,옥수리,3304431,4311431000
7032,4311431037,충청북도,북이면,내추리,3304431,4311431000
7033,4311431038,충청북도,북이면,추학리,3304431,4311431000
7034,4311431039,충청북도,북이면,장양리,3304431,4311431000
7035,4311431040,충청북도,북이면,용계리,3304431,4311431000
7036,4311431041,충청북도,북이면,대율리,3304431,4311431000
7037,4311431042,충청북도,북이면,석성리,3304431,4311431000
7038,4311431043,충청북도,북이면,내둔리,3304431,4311431000
7039,4311431044,충청북도,북이면,화상리,3304431,4311431000
7040,4311431045,충청북도,북이면,화하리,3304431,4311431000
7041,4311431046,충청북도,북이면,송정리,3304431,4311431000
7042,4311410100,충청북도,우암동,우암동,3304452,4311451000
7043,4311410200,충청북도,내덕1동,내덕동,3304453,4311452000
7044,4311410200,충청북도,내덕2동,내덕동,3304454,4311453000
7045,4311410300,충청북도,율량·사천동,율량동,3304455,4311454000
7046,4311410400,충청북도,율량·사천동,사천동,3304455,4311454000
7047,4311410500,충청북도,오근장동,주성동,3304451,4311455000
7048,4311410600,충청북도,오근장동,주중동,3304451,4311455000
7049,4311410700,충청북도,오근장동,정상동,3304451,4311455000
7050,4311410800,충청북도,오근장동,정하동,3304451,4311455000
7051,4311410900,충청북도,오근장동,정북동,3304451,4311455000
7052,4311411000,충청북도,오근장동,오동동,3304451,4311455000
7053,4311411100,충청북도,오근장동,외남동,3304451,4311455000
7054,4311411200,충청북도,오근장동,외평동,3304451,4311455000
7055,4311411300,충청북도,오근장동,외하동,3304451,4311455000
7056,4313000000,충청북도,충주시,충주시,33020,4313000000
7057,4313025000,충청북도,주덕읍,주덕읍,3302011,4313025000
7058,4313025022,충청북도,주덕읍,창전리,3302011,4313025000
7059,4313025023,충청북도,주덕읍,대곡리,3302011,4313025000
7060,4313025024,충청북도,주덕읍,삼청리,3302011,4313025000
7061,4313025025,충청북도,주덕읍,신중리,3302011,4313025000
7062,4313025026,충청북도,주덕읍,화곡리,3302011,4313025000
7063,4313025027,충청북도,주덕읍,사락리,3302011,4313025000
7064,4313025028,충청북도,주덕읍,제내리,3302011,4313025000
7065,4313025029,충청북도,주덕읍,장록리,3302011,4313025000
7066,4313025030,충청북도,주덕읍,덕련리,3302011,4313025000
7067,4313025031,충청북도,주덕읍,당우리,3302011,4313025000
7068,4313031000,충청북도,살미면,살미면,3302031,4313031000
7069,4313031021,충청북도,살미면,세성리,3302031,4313031000
7070,4313031022,충청북도,살미면,문화리,3302031,4313031000
7071,4313031023,충청북도,살미면,재오개리,3302031,4313031000
7072,4313031024,충청북도,살미면,무릉리,3302031,4313031000
7073,4313031025,충청북도,살미면,신당리,3302031,4313031000
7074,4313031026,충청북도,살미면,신매리,3302031,4313031000
7075,4313031027,충청북도,살미면,공이리,3302031,4313031000
7076,4313031028,충청북도,살미면,내사리,3302031,4313031000
7077,4313031029,충청북도,살미면,용천리,3302031,4313031000
7078,4313031030,충청북도,살미면,설운리,3302031,4313031000
7079,4313031031,충청북도,살미면,향산리,3302031,4313031000
7080,4313031032,충청북도,살미면,문강리,3302031,4313031000
7081,4313031033,충청북도,살미면,토계리,3302031,4313031000
7082,4313032500,충청북도,수안보면,수안보면,3302032,4313032500
7083,4313032521,충청북도,수안보면,온천리,3302032,4313032500
7084,4313032522,충청북도,수안보면,안보리,3302032,4313032500
7085,4313032523,충청북도,수안보면,화천리,3302032,4313032500
7086,4313032524,충청북도,수안보면,사문리,3302032,4313032500
7087,4313032525,충청북도,수안보면,미륵리,3302032,4313032500
7088,4313032526,충청북도,수안보면,고운리,3302032,4313032500
7089,4313032527,충청북도,수안보면,중산리,3302032,4313032500
7090,4313032528,충청북도,수안보면,수회리,3302032,4313032500
7091,4313033500,충청북도,대소원면,대소원면,3302043,4313033500
7092,4313033521,충청북도,대소원면,대소리,3302043,4313033500
7093,4313033522,충청북도,대소원면,금곡리,3302043,4313033500
7094,4313033523,충청북도,대소원면,장성리,3302043,4313033500
7095,4313033524,충청북도,대소원면,만정리,3302043,4313033500
7096,4313033525,충청북도,대소원면,두정리,3302043,4313033500
7097,4313033526,충청북도,대소원면,탄용리,3302043,4313033500
7098,4313033527,충청북도,대소원면,매현리,3302043,4313033500
7099,4313033528,충청북도,대소원면,문주리,3302043,4313033500
7100,4313033529,충청북도,대소원면,검단리,3302043,4313033500
7101,4313033530,충청북도,대소원면,완오리,3302043,4313033500
7102,4313033531,충청북도,대소원면,본리,3302043,4313033500
7103,4313033532,충청북도,대소원면,영평리,3302043,4313033500
7104,4313035000,충청북도,신니면,신니면,3302034,4313035000
7105,4313035021,충청북도,신니면,용원리,3302034,4313035000
7106,4313035022,충청북도,신니면,화석리,3302034,4313035000
7107,4313035023,충청북도,신니면,신청리,3302034,4313035000
7108,4313035024,충청북도,신니면,문숭리,3302034,4313035000
7109,4313035025,충청북도,신니면,문락리,3302034,4313035000
7110,4313035026,충청북도,신니면,모남리,3302034,4313035000
7111,4313035027,충청북도,신니면,광월리,3302034,4313035000
7112,4313035028,충청북도,신니면,대화리,3302034,4313035000
7113,4313035029,충청북도,신니면,송암리,3302034,4313035000
7114,4313035030,충청북도,신니면,선당리,3302034,4313035000
7115,4313035031,충청북도,신니면,원평리,3302034,4313035000
7116,4313035032,충청북도,신니면,마수리,3302034,4313035000
7117,4313035033,충청북도,신니면,화안리,3302034,4313035000
7118,4313035034,충청북도,신니면,견학리,3302034,4313035000
7119,4313036000,충청북도,노은면,노은면,3302035,4313036000
7120,4313036021,충청북도,노은면,연하리,3302035,4313036000
7121,4313036022,충청북도,노은면,법동리,3302035,4313036000
7122,4313036023,충청북도,노은면,안락리,3302035,4313036000
7123,4313036024,충청북도,노은면,대덕리,3302035,4313036000
7124,4313036025,충청북도,노은면,가신리,3302035,4313036000
7125,4313036026,충청북도,노은면,문성리,3302035,4313036000
7126,4313036027,충청북도,노은면,신효리,3302035,4313036000
7127,4313036028,충청북도,노은면,수룡리,3302035,4313036000
7128,4313037000,충청북도,앙성면,앙성면,3302036,4313037000
7129,4313037021,충청북도,앙성면,용포리,3302036,4313037000
7130,4313037022,충청북도,앙성면,영죽리,3302036,4313037000
7131,4313037023,충청북도,앙성면,강천리,3302036,4313037000
7132,4313037024,충청북도,앙성면,단암리,3302036,4313037000
7133,4313037025,충청북도,앙성면,중전리,3302036,4313037000
7134,4313037026,충청북도,앙성면,모점리,3302036,4313037000
7135,4313037027,충청북도,앙성면,목미리,3302036,4313037000
7136,4313037028,충청북도,앙성면,지당리,3302036,4313037000
7137,4313037029,충청북도,앙성면,본평리,3302036,4313037000
7138,4313037030,충청북도,앙성면,용대리,3302036,4313037000
7139,4313037031,충청북도,앙성면,마련리,3302036,4313037000
7140,4313037032,충청북도,앙성면,사미리,3302036,4313037000
7141,4313037033,충청북도,앙성면,돈산리,3302036,4313037000
7142,4313037034,충청북도,앙성면,능암리,3302036,4313037000
7143,4313037035,충청북도,앙성면,조천리,3302036,4313037000
7144,4313038500,충청북도,중앙탑면,중앙탑면,3302044,4313038500
7145,4313038521,충청북도,중앙탑면,탑평리,3302044,4313038500
7146,4313038522,충청북도,중앙탑면,봉황리,3302044,4313038500
7147,4313038523,충청북도,중앙탑면,가흥리,3302044,4313038500
7148,4313038524,충청북도,중앙탑면,장천리,3302044,4313038500
7149,4313038525,충청북도,중앙탑면,하구암리,3302044,4313038500
7150,4313038526,충청북도,중앙탑면,용전리,3302044,4313038500
7151,4313038527,충청북도,중앙탑면,루암리,3302044,4313038500
7152,4313038528,충청북도,중앙탑면,창동리,3302044,4313038500
7153,4313039000,충청북도,금가면,금가면,3302038,4313039000
7154,4313039021,충청북도,금가면,하담리,3302038,4313039000
7155,4313039022,충청북도,금가면,잠병리,3302038,4313039000
7156,4313039023,충청북도,금가면,유송리,3302038,4313039000
7157,4313039024,충청북도,금가면,매하리,3302038,4313039000
7158,4313039025,충청북도,금가면,월상리,3302038,4313039000
7159,4313039026,충청북도,금가면,문산리,3302038,4313039000
7160,4313039027,충청북도,금가면,원포리,3302038,4313039000
7161,4313039028,충청북도,금가면,오석리,3302038,4313039000
7162,4313039029,충청북도,금가면,사암리,3302038,4313039000
7163,4313039030,충청북도,금가면,도촌리,3302038,4313039000
7164,4313040000,충청북도,동량면,동량면,3302039,4313040000
7165,4313040021,충청북도,동량면,조동리,3302039,4313040000
7166,4313040022,충청북도,동량면,화암리,3302039,4313040000
7167,4313040023,충청북도,동량면,지동리,3302039,4313040000
7168,4313040024,충청북도,동량면,하천리,3302039,4313040000
7169,4313040025,충청북도,동량면,손동리,3302039,4313040000
7170,4313040026,충청북도,동량면,용교리,3302039,4313040000
7171,4313040027,충청북도,동량면,대전리,3302039,4313040000
7172,4313040028,충청북도,동량면,서운리,3302039,4313040000
7173,4313040029,충청북도,동량면,포탄리,3302039,4313040000
7174,4313040030,충청북도,동량면,함암리,3302039,4313040000
7175,4313040031,충청북도,동량면,명오리,3302039,4313040000
7176,4313040032,충청북도,동량면,사기리,3302039,4313040000
7177,4313040033,충청북도,동량면,호운리,3302039,4313040000
7178,4313041000,충청북도,산척면,산척면,3302040,4313041000
7179,4313041021,충청북도,산척면,송강리,3302040,4313041000
7180,4313041022,충청북도,산척면,영덕리,3302040,4313041000
7181,4313041023,충청북도,산척면,명서리,3302040,4313041000
7182,4313041024,충청북도,산척면,석천리,3302040,4313041000
7183,4313042000,충청북도,엄정면,엄정면,3302041,4313042000
7184,4313042021,충청북도,엄정면,용산리,3302041,4313042000
7185,4313042022,충청북도,엄정면,율능리,3302041,4313042000
7186,4313042023,충청북도,엄정면,목계리,3302041,4313042000
7187,4313042024,충청북도,엄정면,논강리,3302041,4313042000
7188,4313042025,충청북도,엄정면,미내리,3302041,4313042000
7189,4313042026,충청북도,엄정면,신만리,3302041,4313042000
7190,4313042027,충청북도,엄정면,괴동리,3302041,4313042000
7191,4313042028,충청북도,엄정면,추평리,3302041,4313042000
7192,4313042029,충청북도,엄정면,원곡리,3302041,4313042000
7193,4313042030,충청북도,엄정면,유봉리,3302041,4313042000
7194,4313042031,충청북도,엄정면,가춘리,3302041,4313042000
7195,4313043000,충청북도,소태면,소태면,3302042,4313043000
7196,4313043021,충청북도,소태면,오량리,3302042,4313043000
7197,4313043022,충청북도,소태면,복탄리,3302042,4313043000
7198,4313043023,충청북도,소태면,덕은리,3302042,4313043000
7199,4313043024,충청북도,소태면,주치리,3302042,4313043000
7200,4313043025,충청북도,소태면,구룡리,3302042,4313043000
7201,4313043026,충청북도,소태면,야동리,3302042,4313043000
7202,4313043027,충청북도,소태면,동막리,3302042,4313043000
7203,4313043028,충청북도,소태면,양촌리,3302042,4313043000
7204,4313043029,충청북도,소태면,중청리,3302042,4313043000
7205,4313010100,충청북도,성내·충인동,성내동,3302051,4313051500
7206,4313010200,충청북도,성내·충인동,성남동,3302051,4313051500
7207,4313010300,충청북도,성내·충인동,성서동,3302051,4313051500
7208,4313010400,충청북도,성내·충인동,충인동,3302051,4313051500
7209,4313012400,충청북도,성내·충인동,충의동,3302051,4313051500
7210,4313010500,충청북도,교현·안림동,교현동,3302053,4313053500
7211,4313012100,충청북도,교현·안림동,종민동,3302053,4313053500
7212,4313012200,충청북도,교현·안림동,안림동,3302053,4313053500
7213,4313012300,충청북도,교현·안림동,목벌동,3302053,4313053500
7214,4313010500,충청북도,교현2동,교현동,3302054,4313054000
7215,4313010600,충청북도,용산동,용산동,3302055,4313055000
7216,4313012500,충청북도,지현동,지현동,3302056,4313056000
7217,4313012700,충청북도,문화동,문화동,3302057,4313057100
7218,4313010700,충청북도,호암·직동,호암동,3302058,4313058000
7219,4313010800,충청북도,호암·직동,직동,3302058,4313058000
7220,4313010900,충청북도,달천동,단월동,3302060,4313060500
7221,4313011000,충청북도,달천동,풍동,3302060,4313060500
7222,4313011100,충청북도,달천동,가주동,3302060,4313060500
7223,4313011200,충청북도,달천동,용관동,3302060,4313060500
7224,4313011300,충청북도,달천동,용두동,3302060,4313060500
7225,4313011400,충청북도,달천동,달천동,3302060,4313060500
7226,4313011500,충청북도,봉방동,봉방동,3302061,4313061000
7227,4313011600,충청북도,칠금·금릉동,칠금동,3302062,4313062500
7228,4313012800,충청북도,칠금·금릉동,금릉동,3302062,4313062500
7229,4313011800,충청북도,연수동,연수동,3302063,4313063000
7230,4313011900,충청북도,목행.용탄동,목행동,3302064,4313064000
7231,4313012000,충청북도,목행.용탄동,용탄동,3302064,4313064000
7232,4315000000,충청북도,제천시,제천시,33030,4315000000
7233,4315025000,충청북도,봉양읍,봉양읍,3303011,4315025000
7234,4315025021,충청북도,봉양읍,주포리,3303011,4315025000
7235,4315025022,충청북도,봉양읍,장평리,3303011,4315025000
7236,4315025023,충청북도,봉양읍,미당리,3303011,4315025000
7237,4315025024,충청북도,봉양읍,명도리,3303011,4315025000
7238,4315025025,충청북도,봉양읍,봉양리,3303011,4315025000
7239,4315025026,충청북도,봉양읍,명암리,3303011,4315025000
7240,4315025027,충청북도,봉양읍,학산리,3303011,4315025000
7241,4315025028,충청북도,봉양읍,옥전리,3303011,4315025000
7242,4315025029,충청북도,봉양읍,구학리,3303011,4315025000
7243,4315025030,충청북도,봉양읍,팔송리,3303011,4315025000
7244,4315025031,충청북도,봉양읍,연박리,3303011,4315025000
7245,4315025032,충청북도,봉양읍,원박리,3303011,4315025000
7246,4315025033,충청북도,봉양읍,구곡리,3303011,4315025000
7247,4315025034,충청북도,봉양읍,공전리,3303011,4315025000
7248,4315025035,충청북도,봉양읍,마곡리,3303011,4315025000
7249,4315025036,충청북도,봉양읍,삼거리,3303011,4315025000
7250,4315031000,충청북도,금성면,금성면,3303031,4315031000
7251,4315031021,충청북도,금성면,구룡리,3303031,4315031000
7252,4315031022,충청북도,금성면,성내리,3303031,4315031000
7253,4315031023,충청북도,금성면,월굴리,3303031,4315031000
7254,4315031024,충청북도,금성면,중전리,3303031,4315031000
7255,4315031025,충청북도,금성면,포전리,3303031,4315031000
7256,4315031026,충청북도,금성면,활산리,3303031,4315031000
7257,4315031027,충청북도,금성면,사곡리,3303031,4315031000
7258,4315031028,충청북도,금성면,적덕리,3303031,4315031000
7259,4315031029,충청북도,금성면,진리,3303031,4315031000
7260,4315031030,충청북도,금성면,월림리,3303031,4315031000
7261,4315031031,충청북도,금성면,위림리,3303031,4315031000
7262,4315031032,충청북도,금성면,양화리,3303031,4315031000
7263,4315031033,충청북도,금성면,대장리,3303031,4315031000
7264,4315031034,충청북도,금성면,동막리,3303031,4315031000
7265,4315032000,충청북도,청풍면,청풍면,3303032,4315032000
7266,4315032021,충청북도,청풍면,읍리,3303032,4315032000
7267,4315032022,충청북도,청풍면,연곡리,3303032,4315032000
7268,4315032023,충청북도,청풍면,광의리,3303032,4315032000
7269,4315032024,충청북도,청풍면,계산리,3303032,4315032000
7270,4315032025,충청북도,청풍면,황석리,3303032,4315032000
7271,4315032026,충청북도,청풍면,후산리,3303032,4315032000
7272,4315032027,충청북도,청풍면,사오리,3303032,4315032000
7273,4315032028,충청북도,청풍면,부산리,3303032,4315032000
7274,4315032029,충청북도,청풍면,장선리,3303032,4315032000
7275,4315032030,충청북도,청풍면,단돈리,3303032,4315032000
7276,4315032031,충청북도,청풍면,방흥리,3303032,4315032000
7277,4315032032,충청북도,청풍면,오산리,3303032,4315032000
7278,4315032033,충청북도,청풍면,진목리,3303032,4315032000
7279,4315032034,충청북도,청풍면,양평리,3303032,4315032000
7280,4315032035,충청북도,청풍면,도곡리,3303032,4315032000
7281,4315032036,충청북도,청풍면,대류리,3303032,4315032000
7282,4315032037,충청북도,청풍면,신리,3303032,4315032000
7283,4315032038,충청북도,청풍면,용곡리,3303032,4315032000
7284,4315032039,충청북도,청풍면,연론리,3303032,4315032000
7285,4315032040,충청북도,청풍면,단리,3303032,4315032000
7286,4315032041,충청북도,청풍면,물태리,3303032,4315032000
7287,4315032042,충청북도,청풍면,도리,3303032,4315032000
7288,4315032043,충청북도,청풍면,실리곡리,3303032,4315032000
7289,4315032044,충청북도,청풍면,북진리,3303032,4315032000
7290,4315032045,충청북도,청풍면,도화리,3303032,4315032000
7291,4315032046,충청북도,청풍면,교리,3303032,4315032000
7292,4315032047,충청북도,청풍면,학현리,3303032,4315032000
7293,4315033000,충청북도,수산면,수산면,3303033,4315033000
7294,4315033021,충청북도,수산면,수산리,3303033,4315033000
7295,4315033022,충청북도,수산면,내리,3303033,4315033000
7296,4315033023,충청북도,수산면,적곡리,3303033,4315033000
7297,4315033024,충청북도,수산면,수곡리,3303033,4315033000
7298,4315033025,충청북도,수산면,수리,3303033,4315033000
7299,4315033026,충청북도,수산면,대전리,3303033,4315033000
7300,4315033027,충청북도,수산면,계란리,3303033,4315033000
7301,4315033028,충청북도,수산면,괴곡리,3303033,4315033000
7302,4315033029,충청북도,수산면,원대리,3303033,4315033000
7303,4315033030,충청북도,수산면,다불리,3303033,4315033000
7304,4315033031,충청북도,수산면,전곡리,3303033,4315033000
7305,4315033032,충청북도,수산면,구곡리,3303033,4315033000
