,Unnamed: 0,FACI_NM,FACI_GB_CD,FACI_GB_NM,FCOB_CD,FCOB_NM,FTYPE_CD,FTYPE_NM,FACI_STAT,FACI_ROAD_POST,FACI_ROAD_ADDR1,FACI_ROAD_ADDR2,FACI_POST,FACI_ADDR1,FACI_ADDR2,FACI_POINT_X,FACI_POINT_Y,서울유무
11558,60405,효창근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 용산구 청파동,,126.962273,37.544949,서울
11559,60406,효창근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 용산구 청파동,,126.962273,37.544949,서울
11560,60407,효창근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 용산구 청파동,,126.962273,37.544949,서울
11563,60472,휴암문화공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 상암동 670,,126.88004640000001,37.58300651,서울
11574,60567,서교마을마당,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 서교동 454-1,,126.9145199,37.55766089,서울
11575,60568,성산마을마당,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 성산동 398-2,,126.90028980000001,37.56561093,서울
11582,60585,구현대아파트 뒤,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 금천구 시흥5동,,126.91467,37.453818,서울
11619,60624,염리치안센터 옆 쉼터,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 염리동 85-1,,126.9452703,37.54804207,서울
11677,60735,경남아너스빌 쉼터,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 신수동 456-1,,126.93366370000001,37.54881098,서울
11715,60795,노들나루공원 족구장,P,공공,P22,기타시설,P2201,기타시설,정상운영,6902.0,서울특별시 동작구 노량진로 247 (본동),,6902.0,서울특별시 동작구 본동  258-1 본동시민공원,,126.95377890000002,37.51323822,서울
11926,61171,서강대교북단 체육시설,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 서강대교 북단,,,,서울
11948,61225,양재시민의숲 테니스장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 양재2동,,127.036976,37.473048999999996,서울
11984,61295,한강시민공원 반포지구,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 반포2동,,126.99273000000001,37.507692999999996,서울
11987,61298,한강시민공원 잠원지구,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 잠원동,,127.01061100000001,37.519974,서울
11989,61302,향동천유수지 체육시설,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 향동천,,,,서울
12118,61545,노들나루공원 자전거연습장,P,공공,P22,기타시설,P2201,기타시설,정상운영,6902.0,서울특별시 동작구 노량진로 247 (본동),,6902.0,서울특별시 동작구 본동  258-1 본동시민공원,,126.95377890000002,37.51323822,서울
12290,61867,매봉산둘레길(상암동),P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 매봉산정상,,,,서울
12356,61971,수서택지개발(광평부근),P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 수서동 737-1 외 11필지,,127.0971178,37.48680066,서울
12378,62000,수서택지개발(대모산부근),P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 일원동 732-3 외 4필지,,127.07703500000001,37.48075708,서울
12446,62136,가양레포츠센터,P,공공,P09,체육관,P0903,생활체육관,정상운영,7531.0,서울특별시 강서구 양천로61길 101 (가양동),,7531.0,서울특별시 강서구 가양동  1493,,126.8655601,37.55996148,서울
12447,62155,가좌다목적구장,P,공공,P22,기타시설,P2201,기타시설,정상운영,,서울 서대문구 홍은동 산 26-170,,120100.0,서울 서대문구 홍은동 산 26-170,가좌다목적구장,126.9298433,37.58258531,서울
12459,62175,갈매기근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 압구정동 480,,127.0345203,37.53135598,서울
12478,62247,강변힐스테이트,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 염창동,,126.874071,37.551811,서울
12480,62249,강북구민운동장,P,공공,P02,축구장,P0201,축구장,정상운영,142862.0,강북구번동317,,142862.0,서울 강북구 번동 317,,127.03752469999999,37.62952374,서울
12493,62288,개운산근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 성북구 안암동,,127.02930400000001,37.594096,서울
12496,62292,개포동근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 개포동 182-1 외 2필지,,127.06821090000001,37.4897834,서울
12497,62293,개포서근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 개포동 180 외 2필지,,127.06395390000002,37.48875863,서울
12543,62476,고덕게이트볼장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강동구 고덕1동,,127.14901299999998,37.557908000000005,서울
12563,62519,고인돌근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 양재2동,,127.046745,37.47132,서울
12604,62651,관음삼성아파트,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 염창동,,126.86946200000001,37.552735999999996,서울
12646,62745,구민생활체육관,P,공공,P09,체육관,P0903,생활체육관,정상운영,8289.0,서울특별시 구로구 새말로18길 31 (구로동),,8289.0,서울특별시 구로구 구로동 50-9 구로구민체육관,,126.8928062,37.50523014,서울
12654,62801,구의어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,5118.0,서울특별시 광진구 광나루로56길 86 (구의동),,5118.0,서울특별시 광진구 구의동 546-2 구의공원 공중화장실,,127.0947429,37.53650197,서울
12698,63061,금성윗들소공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 방학1동,,127.04493899999999,37.66773,서울
12699,63062,금성윗들소공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 방학1동,,127.04493899999999,37.66773,서울
12722,63130,길마어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 은평구 갈현2동,,126.915691,37.614803,서울
12728,63152,김일기념체육관,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 종로구 종로1.2.3.4가동,,126.99438500000001,37.581305,서울
12736,63180,까치산체육센터,P,공공,P17,골프연습장,P1701,골프연습장,정상운영,8735.0,서울특별시 관악구 행운10길 23 (봉천동),,8735.0,서울특별시 관악구 봉천동 1728-4,까치산체육센터,126.96247209999999,37.48197062,서울
12747,63268,낙산배드민턴장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 종로구 이화동,,127.00859299999999,37.579935,서울
12793,63347,내곡동주민센터,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 내곡동,,127.051204,37.461929,서울
12795,63349,내곡동체육시설,P,공공,P06,테니스장,P0601,테니스장,정상운영,6796.0,서울특별시 서초구 신흥말길 23-5 (내곡동),,6796.0,서울특별시 서초구 내곡동 1-279,,127.0822385,37.4584842,서울
12796,63350,내곡동체육시설,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 내곡동,,127.08208,37.458632,서울
12818,63400,녹번동근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 은평구 녹번동,,126.93089199999999,37.604278,서울
12819,63401,녹번서근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 은평구 녹번동,,126.92848500000001,37.603799,서울
12824,63410,논현개나리공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 서울특별시 강남구 일원동 712-11,,,,서울
12825,63411,논현개나리공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 논현1동,,127.03009099999998,37.511225,서울
12826,63413,논현무궁화공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 종로구 혜화동,,126.99852800000001,37.582035,서울
12827,63414,논현소나무공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 서울특별시 강남구 일원동 712-31,,,,서울
12828,63415,논현소나무공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 논현2동,,127.037576,37.515751,서울
12832,63493,늘푸른근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 일원동 690,,127.07745600000001,37.48997232,서울
12846,63554,다솜어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 성산동 113-2,,126.91539270000001,37.56245482,서울
12877,63642,당인동문화공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 당인동 27-9,,126.92012390000001,37.54539682,서울
12912,63776,대조어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 은평구 대조동,,126.919573,37.615371,서울
12915,63784,대창어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 창4동,,127.05230300000001,37.644381,서울
12928,63830,대흥어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 대흥동 660-1,,126.94361229999998,37.54369848,서울
12968,63960,독산동마을공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 금천구 독산2동,,126.899331,37.463826,서울
12976,63981,동교어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 동교동 197-17,,126.9233044,37.56016448,서울
12981,63993,동대문구체육관,P,공공,P09,체육관,P0903,생활체육관,정상운영,2609.0,서울특별시 동대문구 답십리로 210-3 (답십리동),,2609.0,서울특별시 동대문구 답십리동 2-294 동대문구체육관,,127.0639528,37.57228866,서울
12983,63996,동덕어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 방배3동,,126.99368,37.475536,서울
13017,64092,동자어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,5092.0,서울특별시 광진구 자양번영로3길 16 (자양동),,5092.0,서울특별시 광진구 자양동 582-19,,127.07427720000001,37.53188548,서울
13040,64143,두리어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 망원동 436-1,,126.9012478,37.56012647,서울
13051,64173,뒤뜰어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 성산동 588-8,,126.9093659,37.56321799,서울
13058,64306,래미안퍼스티지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 반포2동,,126.99596499999998,37.502392,서울
13062,64413,롯데캐슬클래식,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 서초4동,,127.020822,37.499482,서울
13063,64481,마곡레포츠센터,P,공공,P09,체육관,P0903,생활체육관,정상운영,7520.0,서울특별시 강서구 양천로 251 (마곡동),,7520.0,"서울특별시 강서구 마곡동  56-22 마곡레포츠센터, 마곡실내배트민턴장",,126.8321469,37.57314171,서울
13080,64560,마포어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 마포동 350-5,,126.94380829999999,37.53578779,서울
13091,64596,망우저류조공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 중랑구 망우동 산 56,,127.11224920000001,37.60024466,서울
13097,64636,매봉산근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 상암동 1631,,126.8951666,37.57386321,서울
13109,64764,모랫어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 창4동,,127.051919,37.646733000000005,서울
13110,64767,모아래마을마당,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 금천구 가산동,,126.889325,37.472916999999995,서울
13116,64786,목동실내빙상장,P,공공,P20,빙상장,P2001,빙상장,정상운영,7990.0,서울특별시 양천구 안양천로 939 (목동),,7990.0,서울특별시 양천구 목동  914 목동종합운동장,,126.8808679,37.53070628,서울
13130,64830,무수어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 도봉1동,,127.04266899999999,37.679649,서울
13169,64906,물치어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 상암동 1656,,126.88788429999998,37.57770557,서울
13180,64962,미화어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 창5동,,127.039731,37.654918,서울
13198,65043,반디어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 노원구 상계8동,,127.056123,37.661653,서울
13199,65047,반석어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 창1동,,127.041257,37.647115,서울
13202,65057,반포종합운동장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 반포2동,,126.994176,37.500684,서울
13203,65058,반포천운동시설,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 반포2동,,126.992943,37.499377,서울
13204,65059,반포힐스테이트,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 반포2동,,126.996641,37.501359,서울
