행정동코드,행정동명,시간대구분,총생활인구수평균,60-64세,65세-69세,70세이상,노인(65세이상)생활인구수
11440680,합정동,밤,20798.80205,522.6371607,344.3969763,493.4987246,837.8957009
11440690,망원1동,새벽,21273.73326,527.3731514,403.2592051,635.816541,1039.075746
11440690,망원1동,아침,19833.17095,489.023265,384.1499126,589.715726,973.8656386
11440690,망원1동,낮,17097.91014,445.9604344,354.061049,535.6361292,889.6971782
11440690,망원1동,저녁,19002.02961,493.6339255,369.47341,568.0993976,937.5728076
11440690,망원1동,밤,20700.94106,526.3952618,392.7920192,616.1988684,1008.990888
11440700,망원2동,새벽,19235.66227,497.8151238,367.2647178,573.6084851,940.8732029
11440700,망원2동,아침,18516.64347,480.0721257,351.6101932,557.9124347,909.5226279
11440700,망원2동,낮,16544.22878,445.415924,341.5222892,548.68349,890.2057792
11440700,망원2동,저녁,18314.2317,496.2851556,374.7498339,593.5192263,968.2690602
11440700,망원2동,밤,19142.32103,507.5543037,373.9908232,581.5924823,955.5833055
11440710,연남동,새벽,20995.65057,535.7938818,354.5796822,571.895849,926.4755312
11440710,연남동,아침,19815.93698,503.5367471,330.3491322,532.7569633,863.1060955
11440710,연남동,낮,18576.45939,417.258527,273.0182907,436.8764327,709.8947234
11440710,연남동,저녁,20454.15231,442.0354774,296.349468,464.7586794,761.1081474
11440710,연남동,밤,20241.30099,494.4214825,329.218486,522.6212721,851.8397581
11440720,성산1동,새벽,23353.8253,573.378997,434.5485184,668.2306558,1102.779174
11440720,성산1동,아침,23083.1399,561.6465791,439.5963924,666.2899154,1105.886308
11440720,성산1동,낮,21649.44506,536.834504,411.6371606,614.0053067,1025.642467
11440720,성산1동,저녁,21510.60842,553.8736562,412.4738874,639.1113073,1051.585195
11440720,성산1동,밤,22593.23065,568.3844518,420.9849584,653.9192433,1074.904202
11440730,성산2동,새벽,37764.37448,986.4865672,777.8571496,1151.676517,1929.533667
11440730,성산2동,아침,37369.44449,997.7693264,775.4688073,1150.916911,1926.385718
11440730,성산2동,낮,33587.72644,936.9042683,759.7224624,1164.048506,1923.770968
11440730,성산2동,저녁,34201.39227,941.907709,764.1027029,1139.884459,1903.987162
11440730,성산2동,밤,36366.80499,960.2899548,775.9762223,1141.151537,1917.127759
11440740,상암동,새벽,37184.86046,936.1419367,638.1344053,869.6837845,1507.81819
11440740,상암동,아침,43388.76847,1131.265057,741.6422383,981.3352049,1722.977443
11440740,상암동,낮,57505.42836,1197.744238,805.2565042,1076.038607,1881.295111
11440740,상암동,저녁,48792.02028,1056.86102,736.6327701,980.7882516,1717.421022
11440740,상암동,밤,39853.21948,972.3382826,662.9148076,894.1730384,1557.087846
11440585,도화동,새벽,22181.228,725.9643033,522.9388138,726.7377257,1249.67654
11440585,도화동,아침,22021.1077,719.7059919,521.1933962,742.6951153,1263.888512
11440585,도화동,낮,22019.5502,699.9817656,508.0959578,744.2951958,1252.391154
11440585,도화동,저녁,22919.16668,733.280914,513.5247874,747.749787,1261.274574
11440585,도화동,밤,22473.93224,728.9881507,513.4998502,732.3859728,1245.885823
11440655,서강동,새벽,28592.48309,714.1573734,451.3675593,716.1258459,1167.493405
11440655,서강동,아침,28198.79713,717.1659118,459.878493,720.8674178,1180.745911
11440655,서강동,낮,26687.14461,661.8414278,436.1478023,675.3507905,1111.498593
11440655,서강동,저녁,27467.77198,643.3821405,425.5155477,666.0382035,1091.553751
11440655,서강동,밤,28198.71735,686.8254315,438.5131488,688.6931239,1127.206273
11440565,공덕동,새벽,38589.51594,1184.204772,820.8904981,1181.326592,2002.21709
11440565,공덕동,아침,38003.60626,1157.031534,807.3554958,1135.577916,1942.933412
11440565,공덕동,낮,36871.28531,1073.39522,755.1660566,1055.186826,1810.352883
11440565,공덕동,저녁,35239.10758,1058.277969,740.3877298,1045.121817,1785.509547
11440565,공덕동,밤,37024.65218,1133.850021,787.0853063,1122.16064,1909.245946
11440555,아현동,새벽,26909.95357,778.1797162,513.2981817,670.2551172,1183.553299
11440555,아현동,아침,28161.92097,833.8582636,536.2867178,700.4491485,1236.735866
11440555,아현동,낮,28916.81669,870.5460377,548.0430489,725.875735,1273.918784
11440555,아현동,저녁,27998.60885,822.6413248,538.0025924,713.4540623,1251.456655
11440555,아현동,밤,27536.796,798.666063,527.9178441,696.413848,1224.331692
11470510,목1동,새벽,36006.66378,898.8342013,685.775248,863.0813969,1548.856645
11470510,목1동,아침,39680.98516,1034.242009,776.4226845,980.509419,1756.932104
11470510,목1동,낮,51097.40386,1300.518298,930.232887,1184.935275,2115.168162
11470510,목1동,저녁,53137.99402,1238.795535,881.9579568,1149.229858,2031.187815
11470510,목1동,밤,42471.85287,1032.630329,772.1147098,1000.917466,1773.032176
11470520,목2동,새벽,28744.71968,928.9806274,626.8600301,830.6209118,1457.480942
11470520,목2동,아침,26397.22107,820.8383806,582.0094954,770.0827483,1352.092244
11470520,목2동,낮,20142.54125,633.316722,472.1078559,643.0218816,1115.129738
11470520,목2동,저녁,21723.60225,711.8046406,518.8926785,707.4166793,1226.309358
11470520,목2동,밤,25959.21401,841.1666585,581.7973868,773.1062197,1354.903607
11470530,목3동,새벽,20823.21925,686.7675048,473.2328279,645.8266499,1119.059478
11470530,목3동,아침,20717.34975,682.2497535,476.6191929,655.2838356,1131.903029
11470530,목3동,낮,19643.94997,690.0228903,498.0014343,688.4808681,1186.482302
11470530,목3동,저녁,21807.71416,790.3860048,556.3655458,769.8127573,1326.178303
11470530,목3동,밤,22607.59614,779.4314996,531.1702066,731.4499379,1262.620145
11470540,목4동,새벽,20735.96576,588.1187124,400.0355066,545.831989,945.8674956
11470540,목4동,아침,19417.00756,542.2068326,370.4575505,523.7402858,894.1978363
11470540,목4동,낮,16795.11223,481.981266,345.4618113,492.8882175,838.3500288
11470540,목4동,저녁,18015.84783,541.3138249,384.0475554,538.8462374,922.8937928
11470540,목4동,밤,20130.34664,587.6237849,405.2448771,558.098973,963.3438501
11470560,신월1동,새벽,17705.02057,701.5253403,542.6414508,744.5340619,1287.175513
11470560,신월1동,아침,16248.42627,631.8132299,492.5174993,693.7406889,1186.258188
11470560,신월1동,낮,13757.49676,571.9299276,435.0209401,618.3504281,1053.371368
11470560,신월1동,저녁,14602.78043,631.8710954,480.1696224,671.0769667,1151.246589
11470560,신월1동,밤,16398.59129,665.3774618,510.8738563,708.592381,1219.466237
11470570,신월2동,새벽,17589.40122,637.1199929,477.3115043,677.3058376,1154.617342
11470570,신월2동,아침,16201.39848,558.7581781,431.9511726,627.4226262,1059.373799
11470570,신월2동,낮,13906.73917,489.9641684,385.7361798,570.2586512,955.994831
11470570,신월2동,저녁,14943.67144,566.9725964,432.5936375,619.6303555,1052.223993
11470570,신월2동,밤,16569.67829,612.6309423,458.4053997,643.8869284,1102.292328
11470580,신월3동,새벽,13226.67632,552.6262113,386.3411746,544.723969,931.0651436
11470580,신월3동,아침,13359.66318,548.9763417,373.1137626,534.4265142,907.5402768
11470580,신월3동,낮,13138.94484,547.2446044,366.9491672,543.4963228,910.44549
11470580,신월3동,저녁,13556.83328,584.6003635,408.7873398,586.0660564,994.8533962
11470580,신월3동,밤,13750.01533,578.5535922,402.6861116,574.0613108,976.7474224
11470590,신월4동,새벽,15339.87689,547.4798526,420.9491702,571.347674,992.2968442
11470590,신월4동,아침,13708.49154,475.4974565,368.4609632,508.5367345,876.9976977
11470590,신월4동,낮,10995.6055,386.380462,313.5952314,443.4075995,757.0028309
11470590,신월4동,저녁,12033.34843,434.7144157,342.9677408,467.6839683,810.6517091
11470590,신월4동,밤,13946.45499,490.0521655,382.3220696,519.4320438,901.7541134
11470600,신월5동,새벽,12276.51565,451.9705844,316.4346314,448.0646662,764.4992976
11470600,신월5동,아침,11899.93623,422.2281824,299.6851374,430.5476082,730.2327456
11470600,신월5동,낮,10901.1674,377.8240297,274.0020554,411.3700619,685.3721173
11470600,신월5동,저녁,10793.10334,404.3948046,300.0208826,436.7581595,736.7790421
11470600,신월5동,밤,11573.25926,424.8341254,306.4643411,437.9143328,744.3786739
11470610,신월6동,새벽,4635.56614,176.1484382,127.798012,182.8941444,310.6921564
11470610,신월6동,아침,5241.990725,193.9204189,142.8715268,201.8524463,344.7239731
11470610,신월6동,낮,6184.190755,227.5379984,173.264943,240.5641768,413.8291198
11470610,신월6동,저녁,6387.079071,246.253433,185.8953865,250.377442,436.2728285
11470610,신월6동,밤,5506.032195,205.8652793,153.0631774,210.7224167,363.7855941
11470611,신월7동,새벽,18772.81588,720.7476205,558.8548077,801.6733778,1360.528186
11470611,신월7동,아침,17544.0929,654.9822216,509.5351054,747.5876132,1257.122719
11470611,신월7동,낮,15105.18558,590.1606289,437.9433,664.0941448,1102.037445
11470611,신월7동,저녁,16832.02205,693.505038,515.549377,747.4296101,1262.978987
11470611,신월7동,밤,19065.23702,748.518646,568.0530378,808.7916515,1376.844689
11470620,신정1동,새벽,18912.45183,519.7452995,398.415309,533.111205,931.526514
11470620,신정1동,아침,18639.39553,527.1582123,395.0017913,538.9770759,933.9788672
11470620,신정1동,낮,17156.38338,506.5198059,387.4115874,543.1537645,930.5653519
11470620,신정1동,저녁,18984.05979,538.5243785,412.668803,565.9154239,978.5842269
11470620,신정1동,밤,19314.8817,536.4251705,409.1567805,553.6784311,962.8352116
11470630,신정2동,새벽,16305.64649,444.7476745,353.1367679,454.5646191,807.701387
11470630,신정2동,아침,15183.74331,419.5723918,329.9041901,422.6713713,752.5755614
11470630,신정2동,낮,13622.92554,384.8701152,304.273617,408.1490677,712.4226847
11470630,신정2동,저녁,14570.57849,419.7192614,331.1265675,433.8959875,765.022555
11470630,신정2동,밤,15831.76053,443.3900696,349.6362142,450.3039495,799.9401637
11470640,신정3동,새벽,43136.2914,1442.50597,1069.241973,1490.769518,2560.011491
11470640,신정3동,아침,41566.71613,1368.546538,1027.183056,1441.928491,2469.111547
11470640,신정3동,낮,35290.51954,1158.420356,902.5241477,1292.83457,2195.358718
11470640,신정3동,저녁,35640.53909,1221.883427,944.5487773,1354.064656,2298.613433
11470640,신정3동,밤,40465.85639,1371.761443,1026.441982,1446.348375,2472.790357
11470670,신정6동,새벽,20166.93165,551.1960476,412.659248,569.9717545,982.6310025
11470670,신정6동,아침,19363.6512,544.3283858,407.0636951,563.9100232,970.9737183
11470670,신정6동,낮,17402.30659,474.9958636,351.5323706,496.4447264,847.977097
11470670,신정6동,저녁,18390.54801,476.9972371,369.2293801,510.7263546,879.9557347
11470670,신정6동,밤,19263.0487,512.8069375,393.3147242,538.5801478,931.894872
11470680,신정7동,새벽,26497.594,830.3008481,665.5306202,949.2478429,1614.778463
11470680,신정7동,아침,25687.89308,789.8061183,645.8878992,921.6899962,1567.577895
11470680,신정7동,낮,23360.67894,726.8726061,596.8790516,876.0481468,1472.927198
11470680,신정7동,저녁,25429.02464,801.6103402,667.7878229,968.3461676,1636.133991
11470680,신정7동,밤,26924.04705,852.7670783,691.8468963,988.260598,1680.107494
11470550,목5동,새벽,43701.16113,1084.519285,801.7125336,1109.985415,1911.697949
11470550,목5동,아침,42215.66923,1088.88573,809.2812364,1124.813093,1934.094329
11470550,목5동,낮,39037.93243,1002.179337,742.4806076,1046.541445,1789.022053
11470550,목5동,저녁,41610.73328,991.894089,734.5135091,1019.719057,1754.232566
11470550,목5동,밤,43245.51758,1043.55138,774.4513899,1061.23502,1835.68641
11470650,신정4동,새벽,35261.88293,1131.166048,849.2137718,1266.083149,2115.296921
11470650,신정4동,아침,34316.36566,1078.34913,815.2628533,1209.683548,2024.946401
11470650,신정4동,낮,31665.22008,1004.898138,784.2310566,1155.20951,1939.440567
11470650,신정4동,저녁,33238.28106,1064.772991,826.0054221,1227.872487,2053.877909
11470650,신정4동,밤,34702.98473,1101.04556,840.9555391,1248.688045,2089.643584
11500510,염창동,새벽,34194.0124,976.0840442,629.4507779,779.0308909,1408.481669
11500510,염창동,아침,33772.15703,981.842714,643.3254488,800.8805142,1444.205963
11500510,염창동,낮,29957.28657,893.0965727,616.6968511,770.0319433,1386.728794
11500510,염창동,저녁,31986.67019,982.6048646,659.3266639,829.4554396,1488.782104
11500510,염창동,밤,34971.15128,1028.885002,669.7351116,837.284798,1507.01991
11500520,등촌1동,새벽,23749.11205,666.4647764,437.480486,663.1201056,1100.600592
11500520,등촌1동,아침,22536.15054,633.4988865,431.4972528,635.9152538,1067.412507
11500520,등촌1동,낮,20452.93171,613.1545489,414.8108256,596.8719994,1011.682825
11500520,등촌1동,저녁,20427.69305,610.7548862,404.6685119,592.0881441,996.756656
11500520,등촌1동,밤,22084.56297,636.97708,413.2957918,617.7378815,1031.033673
11500530,등촌2동,새벽,20278.91852,717.4812745,511.1924365,695.2515933,1206.44403
11500530,등촌2동,아침,18731.25407,642.1627008,463.6795677,637.8585185,1101.538086
11500530,등촌2동,낮,14487.966,467.2473797,359.8488323,493.8919105,853.7407428
11500530,등촌2동,저녁,14279.18468,503.4975451,383.5141009,520.0321684,903.5462693
11500530,등촌2동,밤,17618.44939,633.337475,450.7933251,610.4053885,1061.198714
11500535,등촌3동,새벽,29291.36521,1025.72328,832.2895524,1322.066694,2154.356246
11500535,등촌3동,아침,31001.15562,1069.963638,837.2814163,1315.431887,2152.713303
11500535,등촌3동,낮,37773.64571,1246.686306,907.4216711,1386.440614,2293.862285
11500535,등촌3동,저녁,35742.77399,1192.588985,889.348369,1374.553665,2263.902034
11500535,등촌3동,밤,31436.37883,1099.863098,863.3745967,1346.329922,2209.704519
11500590,화곡본동,새벽,34084.25782,1032.442104,858.4711257,1201.119389,2059.590515
11500590,화곡본동,아침,31662.27856,934.0035764,792.9145311,1130.487807,1923.402338
11500590,화곡본동,낮,25255.54189,771.0967626,686.3245848,989.7889109,1676.113496
11500590,화곡본동,저녁,27337.53923,865.7090623,756.2389006,1070.495352,1826.734253
11500590,화곡본동,밤,31798.72103,983.2539074,827.8604303,1158.356447,1986.216877
11500550,화곡2동,새벽,15558.38308,490.2484699,393.2734468,524.4117473,917.6851941
11500550,화곡2동,아침,14419.90658,436.4888791,354.8352558,483.4999223,838.3351781
11500550,화곡2동,낮,11663.68219,360.0900755,288.2627818,410.9567019,699.2194837
11500550,화곡2동,저녁,12190.34447,387.5128846,317.533812,447.677786,765.211598
11500550,화곡2동,밤,13826.84489,441.3658047,352.6348463,478.6407487,831.275595
11500560,화곡3동,새벽,18991.32559,739.5481461,596.6078298,770.3934335,1367.001263
11500560,화곡3동,아침,18065.29123,689.6251625,551.3859641,729.3068468,1280.692811
11500560,화곡3동,낮,16102.89741,613.4357098,494.648558,667.0302405,1161.678799
11500560,화곡3동,저녁,18033.8729,679.9255965,549.8400105,729.8953087,1279.735319
11500560,화곡3동,밤,19422.10616,744.0096341,593.9825909,770.1357528,1364.118344
11500570,화곡4동,새벽,20777.54183,679.2273525,527.0866147,862.9650737,1390.051688
11500570,화곡4동,아침,19169.99189,602.1103872,462.5482647,774.724261,1237.272526
11500570,화곡4동,낮,16104.55046,517.8319385,406.5067087,676.9678548,1083.474564
11500570,화곡4동,저녁,17312.58137,584.4991305,468.5085533,762.0292141,1230.537767
11500570,화곡4동,밤,19778.33383,647.6309044,510.1521032,831.4310998,1341.583203
11500591,화곡6동,새벽,22752.04618,843.0830432,594.8413028,871.4844554,1466.325758
11500591,화곡6동,아침,21964.18724,803.3594335,574.4111713,840.4476784,1414.85885
11500591,화곡6동,낮,19660.42559,701.6329584,521.8130953,765.2426624,1287.055758
11500591,화곡6동,저녁,19958.17964,720.8491141,525.8346991,778.2234212,1304.05812
11500591,화곡6동,밤,22116.43864,804.2104912,564.3718542,827.0646009,1391.436455
11500593,화곡8동,새벽,29166.90659,951.9154418,742.3403013,1089.310658,1831.650959
11500593,화곡8동,아침,28346.9371,897.5798388,713.3737124,1078.481216,1791.854928
11500593,화곡8동,낮,24099.29488,788.8410461,640.9080974,1007.530774,1648.438871
11500593,화곡8동,저녁,28007.50634,942.5233835,755.8124064,1171.028823,1926.841229
11500593,화곡8동,밤,30677.41678,1011.693057,792.3963776,1191.396051,1983.792429
11500603,가양1동,새벽,34403.46282,945.064319,605.8846106,792.8801198,1398.76473
11500603,가양1동,아침,38674.6224,1111.085926,707.1417447,907.2906782,1614.432423
11500603,가양1동,낮,47272.28552,1272.639385,796.344816,1033.929374,1830.27419
11500603,가양1동,저녁,42787.05793,1128.815932,739.0165539,972.8662128,1711.882767
11500603,가양1동,밤,37773.84796,1026.673269,669.7042538,885.4456267,1555.149881
11500604,가양2동,새벽,14093.78943,665.1184362,514.8040635,734.3345062,1249.13857
11500604,가양2동,아침,15379.52127,697.8385981,539.8430708,768.4262286,1308.269299
11500604,가양2동,낮,16000.43668,700.2851704,550.4201869,790.0061546,1340.426342
11500604,가양2동,저녁,16597.74417,734.7508188,571.7448271,825.6125967,1397.357424
11500604,가양2동,밤,15606.41483,713.322476,548.1742182,778.3234368,1326.497655
11500605,가양3동,새벽,11958.34032,443.1457346,360.2728603,532.1617538,892.4346141
11500605,가양3동,아침,11591.49392,415.5766045,331.3472186,479.1017322,810.4489508
11500605,가양3동,낮,10726.2425,362.2703229,279.8300341,392.696929,672.5269631
11500605,가양3동,저녁,10098.0372,360.0609849,282.2933304,418.9552616,701.248592
11500605,가양3동,밤,11172.37371,410.9420235,331.3749464,492.2147781,823.5897245
11500611,발산1동,새벽,35101.41612,939.5605319,633.9638404,949.5217503,1583.485591
11500611,발산1동,아침,36461.50686,983.1520102,669.9937021,988.9434649,1658.937167
11500611,발산1동,낮,37332.22351,968.7945872,669.6303105,982.6337221,1652.264033
11500611,발산1동,저녁,35153.72737,956.8626917,651.3354305,949.616953,1600.952384
11500611,발산1동,밤,34813.60936,945.5304827,629.6410055,936.3559933,1565.996999
11500620,공항동,새벽,32907.69501,923.0863059,671.4179289,1005.218007,1676.635936
11500620,공항동,아침,36508.38562,1040.850332,711.9028389,1045.355757,1757.258596
11500620,공항동,낮,36927.95099,1057.836402,714.785439,1022.289329,1737.074768
11500620,공항동,저녁,34012.99446,996.027385,685.6181785,987.7386651,1673.356844
11500620,공항동,밤,31963.02824,914.7390434,656.0478806,967.7171235,1623.765004
11500630,방화1동,새벽,36255.2234,1208.272736,921.4193584,1237.019689,2158.439047
11500630,방화1동,아침,34905.51288,1134.509701,870.6419985,1177.790195,2048.432193
11500630,방화1동,낮,32390.91503,1053.005505,801.7361894,1114.091045,1915.827234
11500630,방화1동,저녁,33689.95477,1134.320521,849.2673196,1185.376377,2034.643697
11500630,방화1동,밤,35596.98328,1184.018636,897.7962757,1228.414869,2126.211145
11500640,방화2동,새벽,26104.71179,961.9618428,733.592885,1144.76892,1878.361805
11500640,방화2동,아침,27676.19214,1001.347918,735.1232296,1126.797682,1861.920912
11500640,방화2동,낮,27883.24081,1011.388226,740.0285066,1088.226508,1828.255015
11500640,방화2동,저녁,26994.55812,980.057383,731.0810811,1079.935485,1811.016566
11500640,방화2동,밤,25303.5718,928.6503607,713.3080221,1091.020361,1804.328383
11500641,방화3동,새벽,20146.25343,759.7358112,547.2935274,751.6399924,1298.93352
11500641,방화3동,아침,19387.70312,722.0215577,528.622307,735.6402695,1264.262577
11500641,방화3동,낮,16782.7263,633.7166709,485.1080268,689.6454709,1174.753498
11500641,방화3동,저녁,16805.04423,658.2225999,488.2444714,682.3962648,1170.640736
11500641,방화3동,밤,18902.39257,723.0964055,523.5123666,728.8708255,1252.383192
11500540,화곡1동,새벽,56858.5102,1866.230046,1444.576319,2185.819808,3630.396127
11500540,화곡1동,아침,52900.73377,1722.233556,1351.456134,2033.395112,3384.851246
11500540,화곡1동,낮,46487.17986,1567.829491,1252.362935,1865.587223,3117.950158
11500540,화곡1동,저녁,49990.67579,1719.208185,1353.871103,2008.628518,3362.499621
11500540,화곡1동,밤,54744.20932,1826.383113,1419.795436,2126.725224,3546.52066
11500615,우장산동,새벽,38906.78835,1115.02528,861.0297813,1104.586031,1965.615812
11500615,우장산동,아침,38555.01955,1121.524266,866.284809,1135.733095,2002.017904
11500615,우장산동,낮,35779.75458,1069.830242,838.4187304,1129.521672,1967.940402
11500615,우장산동,저녁,37684.06226,1120.251396,880.3061288,1177.016823,2057.322952
11500615,우장산동,밤,39169.74716,1134.646439,894.0559737,1175.548722,2069.604696
11530510,신도림동,새벽,32568.0564,860.7875502,746.3342235,975.330319,1721.664543
11530510,신도림동,아침,33487.84492,917.1893517,775.0640496,1001.702238,1776.766288
11530510,신도림동,낮,33550.43423,986.2720086,787.8382613,1003.413253,1791.251514
11530510,신도림동,저녁,35088.63773,966.2104921,778.5841325,990.1387236,1768.722856
11530510,신도림동,밤,33081.17846,883.2519962,746.7315484,966.1934959,1712.925044
11530520,구로1동,새벽,19717.31131,627.1030262,423.3177307,538.6791034,961.9968341
11530520,구로1동,아침,19070.1742,592.0439352,406.7426341,520.6211586,927.3637927
11530520,구로1동,낮,15975.22887,491.5524944,357.7652424,473.8164548,831.5816972
11530520,구로1동,저녁,16620.119,533.7804914,375.3818929,500.070482,875.4523749
11530520,구로1동,밤,18356.70422,582.4518395,395.0120385,510.7348491,905.7468876
11530540,구로3동,새벽,27076.2465,761.1355555,528.3702059,749.1510913,1277.521297
11530540,구로3동,아침,32182.55139,835.2531097,575.0437202,795.5452938,1370.589014
11530540,구로3동,낮,54326.94574,1107.106563,726.5149267,927.5576619,1654.072589
11530540,구로3동,저녁,42293.35881,919.6342215,632.5250739,823.80164,1456.326714
11530540,구로3동,밤,30280.94379,773.3292389,543.0858511,756.8182095,1299.904061
11530550,구로4동,새벽,17904.28251,673.2433795,496.0347303,690.8978607,1186.932591
11530550,구로4동,아침,16439.92225,578.4420719,447.2196039,646.0282215,1093.247825
11530550,구로4동,낮,14848.70443,582.8365741,436.5028658,623.5683132,1060.071179
11530550,구로4동,저녁,16999.24152,671.2626192,491.6148652,677.3271734,1168.942039
11530550,구로4동,밤,18044.20366,695.6332379,505.6058403,698.7460928,1204.351933
11530560,구로5동,새벽,29367.64799,970.2079816,670.6255364,814.1064363,1484.731973
11530560,구로5동,아침,30933.39516,1016.417356,695.5426152,885.3283807,1580.870996
11530560,구로5동,낮,32632.16099,1093.285814,753.9938789,1012.00562,1765.999499
11530560,구로5동,저녁,34072.47986,1081.573165,765.5883739,980.227641,1745.816015
11530560,구로5동,밤,31246.91843,1012.219427,710.0111323,887.2481978,1597.25933
11530720,고척1동,새벽,23651.99159,812.4441593,625.6914883,882.2284943,1507.919983
11530720,고척1동,아침,23569.03056,817.2656296,612.8683489,856.8964621,1469.764811
11530720,고척1동,낮,21809.21145,775.008441,575.7974186,803.4009272,1379.198346
11530720,고척1동,저녁,22596.75241,784.4361201,589.809242,847.8009834,1437.610225
11530720,고척1동,밤,23653.03121,809.0299647,618.3614135,875.5729345,1493.934348
11530730,고척2동,새벽,22583.37799,799.9910007,579.0369589,876.122546,1455.159505
11530730,고척2동,아침,20545.5724,708.4869334,521.7887207,816.2943149,1338.083036
11530730,고척2동,낮,16375.80398,581.5430479,446.0492324,694.396779,1140.446011
11530730,고척2동,저녁,16945.52391,636.8825472,477.8021823,721.3404973,1199.14268
11530730,고척2동,밤,20063.5687,727.2570965,530.8123396,794.3742829,1325.186623
11530750,개봉2동,새벽,30358.52911,1090.64507,892.5706945,1322.518228,2215.088923
11530750,개봉2동,아침,27779.08449,970.72898,799.8028035,1205.249007,2005.051811
11530750,개봉2동,낮,21243.39782,763.948201,649.8065842,986.7990867,1636.605671
11530750,개봉2동,저녁,24698.86905,906.4774361,741.0503047,1140.547715,1881.59802
11530750,개봉2동,밤,29163.90751,1056.774292,847.0745008,1280.720048,2127.794549
11530760,개봉3동,새벽,17767.92563,693.3425087,539.4709666,763.2800245,1302.750991
11530760,개봉3동,아침,16456.28112,619.243916,483.8827762,713.145492,1197.028268
11530760,개봉3동,낮,14033.4108,520.5088886,422.4423355,628.5878325,1051.030168
11530760,개봉3동,저녁,14992.25921,599.5120208,467.519839,674.2268065,1141.746646
11530760,개봉3동,밤,16681.95042,663.8985778,513.733935,720.9649498,1234.698885
11530770,오류1동,새벽,16230.31497,512.1123524,394.509084,591.6089943,986.1180783
11530770,오류1동,아침,15507.81521,498.4575934,382.0710966,578.081953,960.1530496
11530770,오류1동,낮,14376.71056,502.5178327,394.7835421,630.8066749,1025.590217
11530770,오류1동,저녁,16814.50472,578.1606462,453.3526603,714.0369939,1167.389654
11530770,오류1동,밤,17719.25074,574.8121518,442.6195469,677.3172677,1119.936815
11530780,오류2동,새벽,56496.2696,1640.950378,1229.96421,1942.440735,3172.404945
11530780,오류2동,아침,54820.49,1596.849946,1202.163529,1909.41203,3111.575559
11530780,오류2동,낮,46486.0483,1388.29677,1104.325994,1757.946583,2862.272577
11530780,오류2동,저녁,50017.50953,1532.258575,1195.315189,1907.790509,3103.105698
11530780,오류2동,밤,55455.25633,1656.777864,1246.468995,1977.966233,3224.435228
11530790,수궁동,새벽,24273.23979,869.9593122,626.8625262,906.4634707,1533.325997
11530790,수궁동,아침,24306.27418,833.111983,603.3918543,865.8913199,1469.283174
11530790,수궁동,낮,21086.67662,730.6616363,533.4013692,789.5131884,1322.914558
11530790,수궁동,저녁,22184.39073,807.082839,602.9986915,865.202489,1468.201181
11530790,수궁동,밤,23853.38334,859.9932927,632.1405155,891.5594806,1523.699996
11530595,가리봉동,새벽,10782.95141,386.1026574,245.267394,312.6009756,557.8683696
11530595,가리봉동,아침,10337.95591,356.72481,227.2586752,308.5308973,535.7895725
11530595,가리봉동,낮,10150.90874,352.1426692,218.1943609,290.5736409,508.7680018
11530595,가리봉동,저녁,10296.04563,386.175887,232.5114014,294.7622197,527.2736211
11530595,가리봉동,밤,10435.46921,385.242202,240.1636966,306.3179746,546.4816712
11530530,구로2동,새벽,30300.12291,1203.83784,865.297981,1174.095936,2039.393917
11530530,구로2동,아침,32278.41289,1237.838518,895.3247128,1220.325903,2115.650616
11530530,구로2동,낮,37568.70832,1432.784329,1004.873887,1349.22044,2354.094327
11530530,구로2동,저녁,33906.91966,1296.578054,914.7430293,1227.910226,2142.653255
11530530,구로2동,밤,31240.39983,1208.677703,870.4521874,1178.939615,2049.391802
11530740,개봉1동,새벽,29557.73106,1082.069022,816.8499987,1210.260807,2027.110806
11530740,개봉1동,아침,28510.64488,1022.846572,779.3053405,1156.262231,1935.567572
11530740,개봉1동,낮,25855.68705,975.4618294,746.2659466,1110.402635,1856.668582
11530740,개봉1동,저녁,28436.84024,1096.981529,825.8820706,1222.122805,2048.004876
11530740,개봉1동,밤,29398.92284,1096.851873,817.1111267,1208.801682,2025.912809
11545510,가산동,새벽,32538.09806,871.5074606,483.3035451,614.6126893,1097.916234
11545510,가산동,아침,45667.12734,1209.16424,674.7292208,811.3163432,1486.045564
11545510,가산동,낮,85889.46664,1868.785877,999.3200278,1120.291294,2119.611322
11545510,가산동,저녁,60329.49265,1360.899638,738.3190006,872.0352633,1610.354264
11545510,가산동,밤,37685.15481,978.7311008,551.0725894,698.382767,1249.455356
11545610,독산1동,새벽,32073.66773,908.6119943,709.9817652,991.4534157,1701.435181
11545610,독산1동,아침,33989.09512,1003.630544,752.6975705,1032.314428,1785.011999
11545610,독산1동,낮,36213.9722,1165.502267,816.3746855,1112.002344,1928.37703
11545610,독산1동,저녁,35468.2757,1143.247553,819.9485803,1120.17248,1940.12106
11545610,독산1동,밤,33990.157,1023.924938,764.9336611,1058.238851,1823.172512
11545620,독산2동,새벽,16936.41509,651.8341141,478.7072495,654.1907633,1132.898013
11545620,독산2동,아침,15403.52185,575.0355634,436.4860628,612.7599373,1049.246
11545620,독산2동,낮,12409.95787,486.3069739,369.7577164,527.3744011,897.1321175
11545620,독산2동,저녁,13573.36058,529.2303038,397.8067368,549.9256903,947.7324271
11545620,독산2동,밤,15790.06379,599.6859173,448.7189403,609.039841,1057.758781
